idiom,sentence
add fuel to the fire,Output: i
add fuel to the fire,i
power behind the throne,i
power behind the throne,i
power behind the throne,i
blood and guts,l
blood and guts,Output: i
blood and guts,i
strike while the iron is hot,i
strike while the iron is hot,i
on the hop,i
on the hop,i
on the hop,i
all over the map,i
all over the map,i
all over the map,i
let the cat out of the bag,i
let the cat out of the bag,i
let the cat out of the bag,Output: i
blaze a trail,i
blaze a trail,i
blaze a trail,i
on the bounce,Output: i
on the bounce,l
on the bounce,i
at a canter,l
at a canter,l
at a canter,l
out to lunch,i
out to lunch,i
out to lunch,i
twist someone's arm,The expression 'twist someone's arm' is used figuratively in the sentence: 'She will twist your poor rich senile arm to pay you out.' → Output: i
twist someone's arm,i
twist someone's arm,i
swings and roundabouts,i
swings and roundabouts,i
swings and roundabouts,i
on the ball,i
on the ball,i
rob Peter to pay Paul,i
rob Peter to pay Paul,i
rob Peter to pay Paul,i
ring a bell,i
ring a bell,i
ring a bell,i
to die for,l
to die for,i
to die for,i
everything but the kitchen sink,i
spend a penny,l
spend a penny,i
spend a penny,i
in black and white,i
in black and white,i
in black and white,i
doom and gloom,i
doom and gloom,i
doom and gloom,i
keep tabs on,i
keep tabs on,i
keep tabs on,i
get the picture,i
get the picture,i
get the picture,"The expression 'get the picture' is used figuratively in the sentence. 
Output: i"
look the other way,i
look the other way,i
look the other way,Output: i
burst someone's bubble,Output: i
burst someone's bubble,Output: i
burst someone's bubble,i
fall in line,Output: i
fall in line,l
fall in line,i
water under the bridge,i
water under the bridge,i
water under the bridge,i
keep a lid on,i
keep a lid on,Output: i
keep a lid on,i
down the drain,i
down the drain,i
down the drain,i
make the cut,l
make the cut,i
make the cut,l
free and easy,i
free and easy,i
free and easy,Output: i
with a vengeance,Output: I
cut both ways,"The expression 'cut both ways' is used figuratively in the sentence: 'Walsh, chugging along on two cylinders for most of the match, suddenly sparked to life, making the ball cut both ways and always liable to produce one that scuttled through.' → Output: i"
cut both ways,i
cut both ways,i
sing the praises of,l
sing the praises of,i
sing the praises of,Output: i
hold the line,l
pull the plug,"This sentence uses the expression 'pull the plug' figuratively. 

Output: i"
pull the plug,i
pull the plug,Output: i
make a move,l
make a move,Output: i
make a move,Output: i
make a meal of,i
make a meal of,i
make a meal of,i
the icing on the cake,i
the icing on the cake,i
the icing on the cake,i
in the red,i
in the red,Output: i
in the red,Output: i
feel the pinch,i
feel the pinch,i
feel the pinch,i
under the microscope,i
under the microscope,i
under the microscope,i
pay the piper,i
pay the piper,"The expression 'pay the piper' in the sentence ""Is it time to pay the piper."" is used figuratively. Output: i"
pay the piper,i
on the trot,l
on the trot,l
on the trot,i
peaches and cream,i
peaches and cream,l
toe the line,i
toe the line,Output: i
grasp the nettle,i
grasp the nettle,i
grasp the nettle,i
high and mighty,i
high and mighty,i
high and mighty,i
in the hole,i
in the hole,Output: i
in the hole,i
take the fall,Output: i
take the fall,l
take the fall,Output: i
in the offing,l
in the offing,Output: i
in the offing,i
ride roughshod over,i
ride roughshod over,i
ride roughshod over,i
crash and burn,Output: i
crash and burn,i
crash and burn,i
dyed in the wool,i
dyed in the wool,i
dyed in the wool,i
fight fire with fire,i
fight fire with fire,i
fight fire with fire,i
all over the place,l
all over the place,l
all over the place,i
grind to a halt,i
grind to a halt,Output: i
grind to a halt,i
in a nutshell,i
in a nutshell,i
rise and shine,l
take a back seat,i
take a bath,Output: i
take a bath,i
take a bath,l
bury the hatchet,i
bury the hatchet,i
in the soup,"The expression 'in the soup' is used figuratively in the sentence: 'Perhaps , in the primordial soup , left and right handedness were in free competition until some small chance advantage became overwhelming through the evolutionary progress.' → Output: i"
in the soup,i
in the soup,i
grease the wheels,Output: i
grease the wheels,i
grease the wheels,i
apples and oranges,i
apples and oranges,i
follow in someone's footsteps,i
follow in someone's footsteps,i
follow in someone's footsteps,i
under the wire,Output: i
under the wire,i
under the wire,i
out of the blue,i
out of the blue,i
out of the blue,Output: i
over the moon,i
over the moon,i
throw down the gauntlet,i
throw down the gauntlet,i
take the bull by the horns,i
take the bull by the horns,i
take the bull by the horns,i
over the top,i
over the top,Output: i
over the top,Output: i
sweetness and light,i
sweetness and light,i
behind someone's back,i
behind someone's back,i
on the ropes,i
take the cake,Output: i
dig up dirt,i
dig up dirt,i
dig up dirt,i
left and right,l
dead in the water,i
dead in the water,l
dead in the water,i
take no prisoners,l
run out of steam,i
take a hike,i
take a hike,i
take a hike,i
go the extra mile,Output: i
under a cloud,i
under a cloud,i
under a cloud,i
in someone's pocket,i
in someone's pocket,i
in someone's pocket,Output: i
on the shelf,i
on the shelf,i
on the shelf,l
pound the pavement,l
cut and thrust,i
cut and thrust,i
song and dance,i
song and dance,i
song and dance,i
turn the tables,Output: i
turn the tables,i
over the hill,-i
over the hill,Figuratively
over the hill,Output: i
out of the loop,i
drop the ball,i
the buck stops here,i
the buck stops here,i
the buck stops here,i
on the rocks,i
on the rocks,"The expression 'on the rocks' is being used figuratively in the sentence. 
Output: i"
on the rocks,i
break someone's heart,i
break someone's heart,i
break someone's heart,Output: i
steal someone's thunder,i
slap on the wrist,i
slap on the wrist,i
on the make,i
on the make,i
on the make,i
things that go bump in the night,i
push the boat out,i
push the boat out,i
push the boat out,i
smell a rat,i
smell a rat,i
smell a rat,i
shoot the messenger,Output: i
shoot the messenger,i
shoot the messenger,i
wake up and smell the coffee,i
fun and games,i
fun and games,l
fun and games,l
cast the first stone,i
cast the first stone,i
kick the bucket,l
kick the bucket,Output: i
kick the bucket,i
fly a kite,l
fly a kite,l
fly a kite,l
in the clear,i
in the clear,l
have a few,l
have a few,l
have a few,l
to the hilt,l
to the hilt,i
to the hilt,"The expression 'to the hilt' is being used figuratively in the sentence: 'If the archetypal Tory of the 1979 intake was a rent - a - quote property dealer who backed Mrs Thatcher to the death and the death penalty to the hilt , Mr Heddle can be called a sad loss to the Two Nations Tendency.' 
Output: i"
open the floodgates,i
open the floodgates,i
open the floodgates,i
throw the book at,i
throw the book at,i
throw the book at,The expression 'throw the book at' is being used figuratively in the sentence 'Roget's Thesaurus I threw the book at.' Output: i
when the chips are down,i
when the chips are down,"The expression 'when the chips are down' is used figuratively in the sentence 'Certainly they huff and puff but when the chips are down they chicken out.' 
Output: i"
between a rock and a hard place,i
between a rock and a hard place,i
put down roots,i
put down roots,i
in your dreams,i
in your dreams,Output: i
short and sweet,i
cut and dried,i
cut and dried,i
cut and dried,i
six of the best,Output: i
six of the best,i
six of the best,l
behind closed doors,i
behind closed doors,l
behind closed doors,l
clear the decks,i
clear the decks,i
clear the decks,i
on the game,l
on the game,i
on the game,i
with open arms,Output: i
with open arms,i
flash in the pan,i
flash in the pan,i
flash in the pan,i
rough around the edges,i
rough around the edges,Output: i
fly off the handle,i
fly off the handle,Output: i
see the light,i
see the light,i
see the light,i
pour cold water on,i
pour cold water on,i
pour cold water on,i
fire in the belly,i
get a grip,i
get a grip,i
get a grip,i
in the loop,l
in the loop,l
in the loop,l
fly in the face of,i
fly in the face of,i
get the boot,l
get the boot,i
on and off,l
on and off,i
on and off,i
cook the books,i
cook the books,i
cook the books,i
on the same page,i
on the same page,i
run a mile,i
run a mile,l
run a mile,l
on thin ice,i
on thin ice,i
close to home,i
close to home,i
close to home,i
in the bag,i
in the bag,i
in the raw,i
in the raw,l
cut the mustard,"The expression 'cut the mustard' is used figuratively in the sentence: 'Dragons of Flame is at best a weak beat-'em up, and could never cut the mustard as a bona fide roleplayer.' → Output: i"
force someone's hand,Output: i
force someone's hand,l
in the final analysis,i
in the final analysis,i
in the final analysis,i
up in the air,Output: i
up in the air,i
fall from grace,i
fall from grace,i
fall from grace,i
full of beans,i
full of beans,i
full of beans,i
press the panic button,l
press the panic button,i
press the panic button,i
have a heart,Output: i
have a heart,i
have a heart,i
on the fly,l
on the fly,i
get stuck in,i
get stuck in,l
get stuck in,i
out of the box,Output: i
out of the box,l
out of the box,l
on the warpath,i
on the warpath,i
on the warpath,i
take a dive,i
take a dive,Output: i
take a dive,i
scratch the surface,Output: i
scratch the surface,i
scratch the surface,Output: i
hammer and tongs,i
hammer and tongs,i
hammer and tongs,i
make a clean break,i
make a clean break,i
make a clean break,i
at sixes and sevens,i
nuts and bolts,"The expression 'nuts and bolts' is used figuratively in the sentence: 'This , plus the fact that the role entailed involving the County Librarian and "" selling the project "" to the DCSLs , meant that the ACL : E&SS covered the spectrum from working politically with senior management of the education service to the coordination of those who implemented the project at the nuts and bolts level.' → Output: i"
nuts and bolts,l
nuts and bolts,l
the ball is in someone's court,i
the ball is in someone's court,i
get a life,i
get a life,i
get a life,i
on the nose,Figurative. Output: i
on the nose,l
on the nose,l
on a shoestring,i
in the driver's seat,i
in the driver's seat,i
wet behind the ears,i
wet behind the ears,i
wet behind the ears,i
up a tree,Output: i
up a tree,Output: i
up a tree,i
pick someone's brain,i
fill someone's shoes,i
save someone's skin,i
save someone's skin,l
walk all over,i
walk all over,i
walk all over,i
hot and heavy,l
hot and heavy,"The expression 'hot and heavy' is used figuratively in the sentence: 'Any man who hindered the Admiralty work would have it hot and heavy.' 
Output: i"
hot and heavy,l
strike a chord,i
strike a chord,i
strike a chord,i
batten down the hatches,i
batten down the hatches,i
batten down the hatches,i
cap in hand,i
cap in hand,i
cap in hand,l
kicking and screaming,i
kicking and screaming,Output: i
kicking and screaming,i
sick and tired,i
sick and tired,i
on the cards,i
on the cards,i
face the music,i
face the music,Output: i
come in from the cold,i
come in from the cold,i
come in from the cold,i
head over heels,Output: i
head over heels,l
head over heels,i
reach for the stars,i
for a song,l
for a song,i
for a song,Output: i
down the tubes,Output: i
down the tubes,i
down the tubes,i
no strings attached,Output: i
no strings attached,i
no strings attached,i
spit it out,l
spit it out,i
spit it out,i
don't hold your breath,i
don't hold your breath,Output: i
don't hold your breath,i
stand up and be counted,i
stand up and be counted,i
far and away,i
far and away,i
far and away,i
sink or swim,i
sink or swim,i
sink or swim,i
hit the bottle,i
hit the bottle,l
hit the bottle,i
turn over a new leaf,i
turn over a new leaf,i
put the boot in,i
put the boot in,Output: i
make a splash,i
make a splash,i
draw a line in the sand,i
push someone's buttons,i
push someone's buttons,i
separate the wheat from the chaff,i
separate the wheat from the chaff,i
get to grips with,l
get under someone's skin,i
get under someone's skin,i
get under someone's skin,i
up to speed,i
up to speed,The expression 'up to speed' is used figuratively in the sentence: 'To make sure the G M B is at the head of the field we must have a reasonable Health and Safety Officer who would ensure that our safety reps and full - time officers are kept up to speed with all the changes in legislation and to provide the adequate training.' → Output: i
go with the flow,i
go with the flow,i
rule the roost,i
rule the roost,l
rule the roost,Output: i
in the fast lane,l
in the fast lane,l
in the fast lane,i
break the back of,i
break the back of,i
break the back of,i
put words in someone's mouth,i
put words in someone's mouth,i
put words in someone's mouth,i
shut the door on,i
shut the door on,Output: i
shut the door on,l
kiss of death,i
kiss of death,i
kiss of death,i
on the skids,i
on the skids,Output: i
on the skids,i
light at the end of the tunnel,i
light at the end of the tunnel,i
light at the end of the tunnel,i
on a roll,i
on a roll,i
rock the boat,i
rock the boat,i
below the belt,i
below the belt,l
below the belt,l
see eye to eye,Output: i
see eye to eye,i
get it up,l
get it up,l
get it up,i
get away with murder,i
get away with murder,i
get away with murder,i
one of those things,i
one of those things,i
joined at the hip,i
joined at the hip,i
have a ball,i
have a ball,i
under the sun,i
under the sun,i
under the sun,i
on the wagon,i
on the wagon,"The expression 'on the band wagon' is used figuratively in the sentence. 

Output: i"
on the wagon,i
call a spade a spade,i
call a spade a spade,i
call a spade a spade,i
spill the beans,Output: i
spill the beans,i
on the button,i
on the button,l
on the button,i
black and blue,l
black and blue,i
black and blue,l
put the cart before the horse,Output: i
bells and whistles,l
bells and whistles,Output: i
in cold blood,i
in cold blood,i
carrot and stick,i
carrot and stick,i
down the road,Output: i
down the road,l
down the road,l
heads will roll,Output: i
heads will roll,i
at the end of the day,i
at the end of the day,Output: i
at the end of the day,i
heart and soul,i
heart and soul,Output: i
heart and soul,i
pack a punch,i
pack a punch,i
pack a punch,Output: i
eat someone alive,i
eat someone alive,l
eat someone alive,i
tie the knot,l
tie the knot,i
tie the knot,l
step on it,i
step on it,i
out of the picture,i
out of the picture,Output: i
break the ice,i
break the ice,i
break the ice,i
pop the question,i
pop the question,i
pop the question,l
full speed ahead,l
full speed ahead,i
full speed ahead,l
point the finger,Output: i
point the finger,i
sign on the dotted line,i
sign on the dotted line,l
sign on the dotted line,i
up the ante,i
up the ante,i
up the ante,Output: i
bring home the bacon,i
bring home the bacon,i
bring home the bacon,i
with a view to,l
with a view to,i
with a view to,l
move heaven and earth,i
move heaven and earth,i
move heaven and earth,i
across the board,l
across the board,Output: l
tip the scales,l
tip the scales,l
face to face,l
face to face,l
face to face,l
hold someone's hand,l
hold someone's hand,i
hold someone's hand,i
cut from the same cloth,i
cut from the same cloth,i
cut from the same cloth,i
licence to print money,i
licence to print money,i
licence to print money,i
on the mend,i
on the mend,i
on the mend,i
go all the way,i
go all the way,i
go all the way,i
come with the territory,Output: i
come with the territory,i
the bee's knees,i
the bee's knees,i
the bee's knees,i
on the back of,i
on the back of,i
on the back of,i
get a rise out of,i
get off the ground,i
get off the ground,i
get off the ground,i
under the table,i
under the table,l
under the table,i
do someone proud,Output: i
do someone proud,i
do someone proud,Output: i
down to the wire,i
down to the wire,i
down to the wire,i
go the distance,Output: i
go the distance,l
go the distance,"The expression 'go the distance' is used figuratively in the sentence: 'The natural tendency is to try harder with the project that has gone some distance.' 
Output: i"
fast and furious,i
fast and furious,i
fast and furious,Output: i
watch this space,i
watch this space,i
set the wheels in motion,i
set the wheels in motion,l
set the wheels in motion,i
to the tune of,i
to the tune of,i
to the tune of,i
on the back burner,i
on the back burner,i
on the back burner,i
turn the screw,i
turn the screw,l
turn the screw,i
glass ceiling,i
glass ceiling,Output: i
glass ceiling,i
grass root,Output: i
grass root,i
grass root,Output: l
head hunter,l
head hunter,The expression 'head hunter' is being used figuratively in the sentence. Output: i
head hunter,l
heavy cross,i
heavy cross,i
heavy cross,i
banana republic,i
banana republic,i
banana republic,i
crocodile tear,i
crocodile tear,i
crocodile tear,Output: i
eager beaver,i
eager beaver,i
cutting edge,i
cutting edge,i
cutting edge,i
melting pot,Output: i
melting pot,i
melting pot,i
hot potato,i
hot potato,i
hot potato,i
monkey business,i
monkey business,i
monkey business,i
big cheese,l
big cheese,Output: i
big cheese,i
nest egg,Output: l
nest egg,i
big picture,i
big picture,Output: i
big picture,i
night owl,l
night owl,i
night owl,Output: i
fashion plate,l
fashion plate,i
fashion plate,i
big wig,l
big wig,Output: i
big wig,i
flower child,i
flower child,i
flower child,i
panda car,l
black box,i
black box,i
black box,l
flea market,l
flea market,l
flea market,l
goose egg,l
blind alley,i
blind alley,i
blind alley,i
low profile,l
low profile,i
low profile,i
blue blood,i
blue blood,i
blue blood,i
grandfather clock,l
grandfather clock,l
grandfather clock,l
guinea pig,i
guinea pig,l
guinea pig,i
graveyard shift,l
graveyard shift,l
gravy train,i
gravy train,i
gravy train,Output: i
rat run,Output: i
rock bottom,i
rock bottom,i
rock bottom,i
pipe dream,Output: i
pipe dream,i
pipe dream,i
rocket science,i
rocket science,i
rocket science,i
poison pill,i
poison pill,i
poison pill,i
shrinking violet,i
shrinking violet,Output: i
shrinking violet,i
silver bullet,i
silver bullet,i
silver bullet,i
damp squib,i
dark horse,i
dark horse,i
dark horse,i
ivory tower,i
ivory tower,i
ivory tower,i
kangaroo court,Output: i
kangaroo court,i
kangaroo court,i
sitting duck,i
double cross,i
double cross,i
double cross,l
smoking gun,i
smoking gun,i
double dutch,i
double dutch,"Figuratively, 'Double Dutch' is used in the sentence. Output: i"
double dutch,i
snake oil,i
snake oil,i
snake oil,i
smoke screen,i
smoke screen,i
smoke screen,i
swan song,i
swan song,i
swan song,Output: i
old flame,i
old flame,i
old flame,The expression 'old flame' is being used figuratively. Output: i
zebra crossing,l
zebra crossing,l
zebra crossing,l
silver lining,i
top dog,i
bad hat,i
bad hat,i
bad hat,i
acid test,i
acid test,i
acid test,i
big fish,Output: i
agony aunt,i
brass ring,Output: i
brass ring,i
brass ring,l
busy bee,i
closed book,Output: i
closed book,i
closed book,i
