idiom,sentence
out of order,i
muddy the waters,i
muddy the waters,i
muddy the waters,i
move the goalposts,i
move the goalposts,"Please provide a complete sentence using the expression 'move the goalposts,' so that I can determine whether it is used figuratively or literally."
move the goalposts,i
hair of the dog,i
hair of the dog,i
hair of the dog,l
have someone's number,i
neither here nor there,i
neither here nor there,i
neither here nor there,i
out of the woods,i
out of the woods,i
out of the woods,i
sit on the fence,i
sit on the fence,"The expression 'sit on the fence' is used figuratively in the sentence: 'Although he sat on the fence with the rest of London 's Jews during the noisy campaign of Rabbi Manasseh ben Israel [ q.v.]of Amsterdam to secure a public readmission of the Jews to England , eventually he was forced to show his hand.'. → Output: i"
sit on the fence,i
keep the peace,"In the sentence 'However, the scramble to keep the peace went on.', the expression 'keep the peace' is used figuratively. → Output: i"
keep the peace,i
six feet under,i
six feet under,i
six feet under,l
dead and buried,i
dead and buried,i
dead and buried,i
down in the dumps,i
down in the dumps,i
down in the dumps,i
know the score,i
know the score,i
know the score,i
oil and water,i
oil and water,i
oil and water,l
add fuel to the fire,i
add fuel to the fire,i
add fuel to the fire,l
power behind the throne,i
power behind the throne,i
power behind the throne,i
blood and guts,l
blood and guts,l
blood and guts,i
strike while the iron is hot,i
strike while the iron is hot,l
on the hop,i
on the hop,The expression 'on the hop' is used figuratively in the sentence: 'TELEPHONE giant BT caught the City on the hop yesterday with a sweet £ 1bn deal in the US.' → Output: i
on the hop,i
all over the map,i
all over the map,i
all over the map,i
let the cat out of the bag,i
let the cat out of the bag,i
let the cat out of the bag,i
blaze a trail,i
blaze a trail,i
blaze a trail,i
on the bounce,"The expression 'on the bounce' is used literally in the sentence: 'Abel plays with his overwhelming sound system; on bounces a heavily tampered cover of 'Dancing Queen', cut intermittently with a Scottish rap.' → Output: l"
on the bounce,i
on the bounce,i
at a canter,"The expression 'at a canter' is used literally in the sentence: 'He nodded, then turned and rode away at a canter.' → Output: l"
at a canter,i
at a canter,l
out to lunch,i
out to lunch,i
out to lunch,i
twist someone's arm,i
twist someone's arm,i
twist someone's arm,l
swings and roundabouts,i
swings and roundabouts,i
swings and roundabouts,i
on the ball,i
on the ball,i
rob Peter to pay Paul,i
rob Peter to pay Paul,i
rob Peter to pay Paul,i
ring a bell,i
ring a bell,i
ring a bell,i
to die for,l
to die for,i
to die for,"The expression 'to die for' is used figuratively in the sentence: 'Ellen Barkin ( small of eye and thin of lip ) , Jamie Lee Curtis ( bright - eyed but androgynous ) , Anjelica Huston ( body to die for — unforgiving face ) , Bette Midler ( where do I begin ? ) uncurled themselves across screens from LA to Llandudno , playing women who were as sexy and salacious as they were ballsy and bloody - minded .' → Output: i"
everything but the kitchen sink,i
spend a penny,l
spend a penny,i
spend a penny,The expression 'spend a penny' is used figuratively in the sentence provided. → Output: i
in black and white,i
in black and white,i
in black and white,i
doom and gloom,i
doom and gloom,i
doom and gloom,i
keep tabs on,i
keep tabs on,i
keep tabs on,The expression 'keep tabs on' is used figuratively in the sentence: 'A psychologist will keep tabs on teams of youngsters and will stop the operation if they show signs of stress .' → Output: i
get the picture,l
get the picture,i
get the picture,l
look the other way,i
look the other way,i
look the other way,i
burst someone's bubble,i
burst someone's bubble,i
burst someone's bubble,i
fall in line,i
fall in line,l
fall in line,i
water under the bridge,i
water under the bridge,i
water under the bridge,i
keep a lid on,i
keep a lid on,i
keep a lid on,i
down the drain,i
down the drain,i
down the drain,i
make the cut,i
make the cut,i
make the cut,l
free and easy,i
free and easy,"The expression 'free and easy' is used figuratively in the sentence: 'Alamena, Boz's wife, is making life difficult for her, telling her she's not to leave the camp and that she's too free and easy with everyone.' → Output: i"
free and easy,The expression 'free and easy' is used figuratively in the sentence: 'Villa Sylvia — free and easy holiday style'. → Output: i
with a vengeance,"The expression 'with a vengeance' is used figuratively in the sentence: 'On one level The Freshman works exceedingly well , its clever - clever script and free - and - easy exploitation of Matthew Broderick and , remarkably , Marlon Brando find ways to make an audience laugh with a slick vengeance .' → Output: i"
cut both ways,l
cut both ways,i
cut both ways,i
sing the praises of,i
sing the praises of,i
sing the praises of,i
hold the line,l
pull the plug,i
pull the plug,i
pull the plug,i
make a move,l
make a move,i
make a move,i
make a meal of,l
make a meal of,i
make a meal of,"The expression 'make a meal of' is used figuratively in the sentence: 'The police would go through the motions, but they wouldn't make a meal of it.' → Output: i"
the icing on the cake,i
the icing on the cake,i
the icing on the cake,i
in the red,i
in the red,i
in the red,i
feel the pinch,i
feel the pinch,i
feel the pinch,i
under the microscope,i
under the microscope,i
under the microscope,i
pay the piper,i
pay the piper,i
pay the piper,i
on the trot,i
on the trot,i
on the trot,i
peaches and cream,i
peaches and cream,i
toe the line,i
toe the line,i
grasp the nettle,i
grasp the nettle,i
grasp the nettle,i
high and mighty,i
high and mighty,i
high and mighty,i
in the hole,i
in the hole,i
in the hole,i
take the fall,l
take the fall,l
take the fall,i
in the offing,i
in the offing,i
in the offing,i
ride roughshod over,i
ride roughshod over,i
ride roughshod over,i
crash and burn,i
crash and burn,i
crash and burn,i
dyed in the wool,i
dyed in the wool,i
dyed in the wool,i
fight fire with fire,i
fight fire with fire,i
fight fire with fire,i
all over the place,l
all over the place,i
all over the place,i
grind to a halt,i
grind to a halt,i
grind to a halt,i
in a nutshell,i
in a nutshell,i
rise and shine,i
take a back seat,i
take a bath,i
take a bath,i
take a bath,i
bury the hatchet,"The expression 'bury the hatchet' is used figuratively in the sentence: 'At long last, the two chiefs of the Indian tribes have decided to bury the hatchet and smoke the peace pipe.' → Output: i"
bury the hatchet,i
in the soup,l
in the soup,l
in the soup,i
grease the wheels,i
grease the wheels,i
grease the wheels,i
apples and oranges,i
apples and oranges,i
follow in someone's footsteps,i
follow in someone's footsteps,i
follow in someone's footsteps,i
under the wire,i
under the wire,i
under the wire,i
out of the blue,i
out of the blue,i
out of the blue,i
over the moon,i
over the moon,i
throw down the gauntlet,i
throw down the gauntlet,i
take the bull by the horns,i
take the bull by the horns,i
take the bull by the horns,i
over the top,i
over the top,i
over the top,"In the sentence: 'Pat Morley, producer of RTE's major youth programme Beatbox, said: “It's a bit over the top for us, it might offend viewers.”', the expression 'over the top' is used figuratively. → Output: i"
sweetness and light,i
sweetness and light,i
behind someone's back,i
behind someone's back,i
on the ropes,i
take the cake,i
dig up dirt,i
dig up dirt,i
dig up dirt,i
left and right,"The expression 'left and right' is used literally in the sentence: 'Left and right we turned under the sick orange of the streetlights, then stopped.' → Output: l"
dead in the water,i
dead in the water,l
dead in the water,i
take no prisoners,l
run out of steam,i
take a hike,i
take a hike,i
take a hike,i
go the extra mile,i
under a cloud,i
under a cloud,i
under a cloud,i
in someone's pocket,i
in someone's pocket,i
in someone's pocket,i
on the shelf,i
on the shelf,i
on the shelf,l
pound the pavement,l
cut and thrust,i
cut and thrust,i
song and dance,l
song and dance,i
song and dance,i
turn the tables,i
turn the tables,i
over the hill,i
over the hill,i
over the hill,i
out of the loop,i
drop the ball,i
the buck stops here,i
the buck stops here,i
the buck stops here,i
on the rocks,i
on the rocks,i
on the rocks,i
break someone's heart,i
break someone's heart,i
break someone's heart,i
steal someone's thunder,i
slap on the wrist,i
slap on the wrist,i
on the make,i
on the make,i
on the make,i
things that go bump in the night,i
push the boat out,i
push the boat out,i
push the boat out,l
smell a rat,i
smell a rat,i
smell a rat,i
shoot the messenger,i
shoot the messenger,i
shoot the messenger,i
wake up and smell the coffee,i
fun and games,l
fun and games,i
fun and games,l
cast the first stone,i
cast the first stone,i
kick the bucket,i
kick the bucket,l
kick the bucket,i
fly a kite,i
fly a kite,i
fly a kite,l
in the clear,i
in the clear,l
have a few,i
have a few,i
have a few,i
to the hilt,i
to the hilt,i
to the hilt,i
open the floodgates,i
open the floodgates,i
open the floodgates,i
throw the book at,l
throw the book at,i
throw the book at,l
when the chips are down,i
when the chips are down,i
between a rock and a hard place,i
between a rock and a hard place,i
put down roots,i
put down roots,i
in your dreams,"In the expression 'In your dreams !', it is used figuratively. → Output: i"
in your dreams,i
short and sweet,i
cut and dried,i
cut and dried,i
cut and dried,i
six of the best,i
six of the best,i
six of the best,The expression 'six of the best' is used literally in the sentence: 'There 's six of the best'. → Output: l
behind closed doors,i
behind closed doors,i
behind closed doors,i
clear the decks,i
clear the decks,i
clear the decks,i
on the game,l
on the game,l
on the game,i
with open arms,i
with open arms,"The expression 'with open arms' is used figuratively in the sentence: 'However, Richard Amos, the youth worker, continues to put considerable effort into the work of the youth club and would welcome with open arms any volunteers to join those already helping.' → Output: i"
flash in the pan,Output: i
flash in the pan,l
flash in the pan,i
rough around the edges,i
rough around the edges,i
fly off the handle,i
fly off the handle,i
see the light,i
see the light,The expression 'see the light' is used figuratively in the sentence: 'I am not too worried about the new council tax because I doubt whether it will see the light of day.' → Output: i
see the light,i
pour cold water on,Output: i
pour cold water on,i
pour cold water on,"The expression 'pour cold water on' is used figuratively in the sentence: 'During the opening statement at Hambleton Community Centre , where most of the two - month hearing will take place , he poured cold water on the main arguments of the 8,500 objectors to the scheme .' → Output: i"
fire in the belly,i
get a grip,i
get a grip,The expression 'get a grip' is used figuratively in the sentence: 'I must … get a grip …'. → Output: i
get a grip,l
in the loop,l
in the loop,l
in the loop,l
fly in the face of,i
fly in the face of,i
get the boot,i
get the boot,i
on and off,i
on and off,i
on and off,i
cook the books,i
cook the books,i
cook the books,i
on the same page,l
on the same page,i
run a mile,i
run a mile,i
run a mile,i
on thin ice,i
on thin ice,l
close to home,i
close to home,l
close to home,i
in the bag,i
in the bag,i
in the raw,i
in the raw,l
cut the mustard,i
force someone's hand,i
force someone's hand,l
in the final analysis,"The expression 'in the final analysis' is used figuratively in the sentence: 'Well in the in the final analysis of the of the er the er considerations of these two sites the er area of Ske Skelton in general , erm it was considered that they that they did not perform a greenbelt function .' → Output: i"
in the final analysis,i
in the final analysis,i
up in the air,"The expression 'up in the air' is used figuratively in the sentence: 'EMI A & R boss Nick Gatfield could shed little light on the situation : ‘ It 's all up in the air at the moment , we are not sure what is going to happen .' → Output: i"
up in the air,l
fall from grace,i
fall from grace,i
fall from grace,i
full of beans,i
full of beans,i
full of beans,i
press the panic button,l
press the panic button,i
press the panic button,i
have a heart,i
have a heart,i
have a heart,The expression 'have the heart' is used figuratively in the sentence: 'Most mothers have n't the heart to deny their children the care and comfort they have given them all their lives and many continue to run round them long after they are old enough to look after themselves.' → Output: i
on the fly,l
on the fly,i
get stuck in,i
get stuck in,i
get stuck in,i
out of the box,i
out of the box,l
out of the box,l
on the warpath,i
on the warpath,i
on the warpath,i
take a dive,i
take a dive,i
take a dive,i
scratch the surface,i
scratch the surface,i
scratch the surface,i
hammer and tongs,i
hammer and tongs,i
hammer and tongs,i
make a clean break,i
make a clean break,i
make a clean break,i
at sixes and sevens,i
nuts and bolts,"The expression 'nuts and bolts' is used figuratively in the sentence: 'This , plus the fact that the role entailed involving the County Librarian and "" selling the project "" to the DCSLs , meant that the ACL : E&SS covered the spectrum from working politically with senior management of the education service to the coordination of those who implemented the project at the nuts and bolts level .' → Output: i"
nuts and bolts,i
nuts and bolts,l
the ball is in someone's court,i
the ball is in someone's court,i
get a life,l
get a life,i
get a life,i
on the nose,i
on the nose,l
on the nose,"The expression 'on the nose' is used figuratively in the sentence: 'Yeah we have on the nose , but we'. 

Output: i"
on a shoestring,i
in the driver's seat,i
in the driver's seat,i
wet behind the ears,i
wet behind the ears,i
wet behind the ears,i
up a tree,i
up a tree,i
up a tree,i
pick someone's brain,i
fill someone's shoes,i
save someone's skin,i
save someone's skin,i
walk all over,i
walk all over,i
walk all over,i
hot and heavy,"The expression 'hot and heavy' is used figuratively in the sentence: 'I do n't know what it was , the mist , the way it hung , hot and heavy like a blanket , the weirdness and the exhaustion of the long night drive up the coast , but I suddenly realised I was scared .' → Output: i"
hot and heavy,i
hot and heavy,l
strike a chord,i
strike a chord,i
strike a chord,i
batten down the hatches,i
batten down the hatches,i
batten down the hatches,i
cap in hand,i
cap in hand,i
cap in hand,i
kicking and screaming,i
kicking and screaming,i
kicking and screaming,i
sick and tired,i
sick and tired,i
on the cards,i
on the cards,i
face the music,i
face the music,i
come in from the cold,i
come in from the cold,i
come in from the cold,i
head over heels,i
head over heels,l
head over heels,l
reach for the stars,"The expression 'reach for the stars' is used figuratively in the sentence: 'EVER since Geoff Cooke told Neil Back that he was too small to play for England , the Leicester flanker has reached for the stars — and flattened most of them .'. → Output: i"
for a song,The expression 'for a song' is used figuratively in the sentence: 'You'd be amazed what you can pick up on the remainder counter for a song.' → Output: i
for a song,i
for a song,i
down the tubes,"The expression 'down the tubes' is used figuratively in the sentence: 'Los Angeles, California - based Tiger Media, the multimedia authoring start-up, has gone down the tubes: its venture capitalists sold off the assets last month to New Hampshire - based AimTech Inc, a PC company.' → Output: i"
down the tubes,i
down the tubes,i
no strings attached,i
no strings attached,i
no strings attached,i
spit it out,i
spit it out,i
spit it out,i
don't hold your breath,i
don't hold your breath,i
don't hold your breath,i
stand up and be counted,The expression 'stand up and be counted' is used figuratively in the sentence: 'It simply appealed ‘ to all Conservatives to stand up and be counted against Humphrey Berkeley's Bill in favour of homosexuals’.' → Output: i
stand up and be counted,i
far and away,"The expression 'far and away' is used figuratively in the sentence: 'With their nearest rival, Tesco, they've become far and away the most popular places to do the weekly shop.' → Output: i"
far and away,i
far and away,i
sink or swim,i
sink or swim,i
sink or swim,l
hit the bottle,i
hit the bottle,i
hit the bottle,i
turn over a new leaf,i
turn over a new leaf,i
put the boot in,The expression 'put the boot in' is used figuratively in the title 'PUTTING THE BOOT IN'. → Output: i
put the boot in,i
make a splash,i
make a splash,i
draw a line in the sand,i
push someone's buttons,l
push someone's buttons,i
separate the wheat from the chaff,l
separate the wheat from the chaff,i
get to grips with,"The expression 'get to grips with' is used figuratively in the sentence: 'in the eye of the storm, England prop Jason Leonard gets to grips with debutant scrum-half Andy Nicol as England begin to take control after a shaky opening half.' → Output: i"
get under someone's skin,i
get under someone's skin,i
get under someone's skin,i
up to speed,i
up to speed,i
go with the flow,l
go with the flow,i
rule the roost,i
rule the roost,i
rule the roost,i
in the fast lane,The expression 'in the fast lane' is used figuratively in the sentence 'In the fast lane'. → Output: i
in the fast lane,l
in the fast lane,i
break the back of,i
break the back of,i
break the back of,i
put words in someone's mouth,i
put words in someone's mouth,i
put words in someone's mouth,i
shut the door on,i
shut the door on,i
shut the door on,l
kiss of death,i
kiss of death,i
kiss of death,i
on the skids,i
on the skids,i
on the skids,i
light at the end of the tunnel,i
light at the end of the tunnel,i
light at the end of the tunnel,i
on a roll,i
on a roll,i
rock the boat,i
rock the boat,i
below the belt,i
below the belt,l
below the belt,The expression 'below the belt' is used literally in the sentence: 'The below the belt .' → Output: l
see eye to eye,i
see eye to eye,i
get it up,l
get it up,l
get it up,'l'
get away with murder,i
get away with murder,i
get away with murder,"The expression 'get away with murder' is used figuratively in the sentence: 'His team, he admits, got away with murder in this match before goals from Paul Showler and Mark Carter took them to the top.' → Output: i"
one of those things,i
one of those things,i
joined at the hip,i
joined at the hip,i
have a ball,i
have a ball,l
under the sun,i
under the sun,i
under the sun,i
on the wagon,i
on the wagon,i
on the wagon,i
call a spade a spade,i
call a spade a spade,i
call a spade a spade,i
spill the beans,i
spill the beans,i
on the button,i
on the button,l
on the button,i
black and blue,l
black and blue,l
black and blue,l
put the cart before the horse,i
bells and whistles,i
bells and whistles,i
in cold blood,i
in cold blood,l
carrot and stick,"The expression 'carrot and stick' is used figuratively in the sentence: 'Erm the caravan sites act nineteen sixty eight er, paragraph fifteen did actually, I think address the provision government sites quite well, or it would have if it had actually been properly implemented in that there was a carrot and stick, there was stick or requirement'. → Output: i"
carrot and stick,i
down the road,i
down the road,l
down the road,The expression 'down the road' is used figuratively in the sentence: 'Yeah that's down the road.' → Output: i
heads will roll,i
heads will roll,i
at the end of the day,l
at the end of the day,i
at the end of the day,i
heart and soul,"The expression 'heart and soul' is used figuratively in the sentence: 'He, that he's now a Director of this Ipswich Buses and I don't think you can get a better man to do it because he is heart and soul in transport.' → Output: i"
heart and soul,i
heart and soul,i
pack a punch,i
pack a punch,i
pack a punch,i
eat someone alive,i
eat someone alive,i
eat someone alive,i
tie the knot,i
tie the knot,i
tie the knot,i
step on it,i
step on it,l
out of the picture,i
out of the picture,i
break the ice,i
break the ice,i
break the ice,i
pop the question,i
pop the question,"The expression 'pop the question' is used figuratively in the sentence: 'Jackie , 23 , of Bristol , said later she suspected 30-year - old Graham planned to pop the question when she heard about the Radio 5 link - up from Barcelona .' → Output: i"
pop the question,i
full speed ahead,l
full speed ahead,i
full speed ahead,l
point the finger,"The expression 'point the finger' is used figuratively in the sentence: 'Prince Charles's new private secretary, Commander Richard Aylard pored over the articles looking for clues while the Queen's private secretary, Sir Robert Fellowes pointed the finger at the staff inside Kensington Palace.' → Output: i"
point the finger,i
sign on the dotted line,i
sign on the dotted line,i
sign on the dotted line,i
up the ante,i
up the ante,i
up the ante,i
bring home the bacon,i
bring home the bacon,l
bring home the bacon,i
with a view to,i
with a view to,"The expression 'with a view to' is used figuratively in the sentence: 'Well, where I currently am is saying that we should seek to revue the Commission's overall boundaries with a view to us taking on some extra work, and that meanwhile we should suspend further recruitment.' → Output: i"
with a view to,i
move heaven and earth,i
move heaven and earth,i
move heaven and earth,i
across the board,i
across the board,i
tip the scales,i
tip the scales,The expression 'tip the scales' is used literally in the sentence: 'They were right the eel tipped the scales at 2 lb 2 oz for best of the day !'. → Output: l
face to face,l
face to face,The expression 'face to face' is used figuratively in the sentence: 'Those interested in functional explanations of linguistic phenomena ought then to have a considerable interest in the systematics of face - to - face interaction.' → Output: i
face to face,l
hold someone's hand,l
hold someone's hand,l
hold someone's hand,i
cut from the same cloth,"The expression 'cut from the same cloth' is used figuratively in the sentence: 'We were all essentially cut from the same cloth , so to speak .' → Output: i"
cut from the same cloth,i
cut from the same cloth,i
licence to print money,i
licence to print money,i
licence to print money,i
on the mend,i
on the mend,i
on the mend,l
go all the way,i
go all the way,i
go all the way,l
come with the territory,i
come with the territory,i
the bee's knees,i
the bee's knees,i
the bee's knees,i
on the back of,i
on the back of,i
on the back of,i
get a rise out of,i
get off the ground,i
get off the ground,i
get off the ground,i
under the table,i
under the table,l
under the table,i
do someone proud,i
do someone proud,i
do someone proud,i
down to the wire,i
down to the wire,The expression 'down to the wire' is used figuratively in the sentence: 'In the event the starting line - up went down to the wire.'. → Output: i
down to the wire,i
go the distance,i
go the distance,l
go the distance,i
fast and furious,i
fast and furious,i
fast and furious,i
watch this space,l
watch this space,i
set the wheels in motion,i
set the wheels in motion,i
set the wheels in motion,i
to the tune of,i
to the tune of,i
to the tune of,i
on the back burner,i
on the back burner,i
on the back burner,i
turn the screw,i
turn the screw,i
turn the screw,i
glass ceiling,i
glass ceiling,i
glass ceiling,i
grass root,"The expression 'grass root' is used figuratively in the sentence: 'Any deviation from their leftist agenda regarding President Trump’s policies regarding immigration, border security, speech, religious freedom, climate, education, foreign policy, will be rooted out by Democrats, aided by a complicit media, big tech oligarchs, political elites and their grass root groups, both legitimate and illegitimate, to overthrow the traditional American value of law and order, justified by labeling law enforcement as racist and xenophobic.'. → Output: i"
grass root,"The expression 'grass root' is used figuratively in the sentence: 'It is hoped that this implementation plan so finalised with the inputs of all associates will be able to translate the vision of the policy in the field and will reach to grass root level creating adequate awareness and motivation and competencies among concerned stakeholders, thereby transforming the school education in the country, the release added.' → Output: i"
grass root,i
head hunter,i
head hunter,i
head hunter,i
heavy cross,i
heavy cross,i
heavy cross,i
banana republic,i
banana republic,i
banana republic,i
crocodile tear,i
crocodile tear,i
crocodile tear,i
eager beaver,i
eager beaver,i
cutting edge,"The expression 'cutting edge' is used figuratively in the sentence: 'Moshe said the contest was a great way for Adama to better get to know the cutting edge work being done in the Israeli agtech sector, as by virtue of the sector’s size it is impossible to know every single company and solution.' → Output: i"
cutting edge,i
cutting edge,i
melting pot,i
melting pot,i
melting pot,i
hot potato,i
hot potato,l
hot potato,i
monkey business,l
monkey business,l
monkey business,l
big cheese,i
big cheese,i
big cheese,i
nest egg,i
nest egg,i
big picture,i
big picture,i
big picture,i
night owl,i
night owl,i
night owl,i
fashion plate,i
fashion plate,i
fashion plate,i
big wig,i
big wig,i
big wig,i
flower child,i
flower child,i
flower child,i
panda car,l
black box,i
black box,"The expression 'black box' is used figuratively in the sentence: 'Dr. Gounder says, ""The Biden administration is inheriting a black box.' → Output: i"
black box,l
flea market,l
flea market,l
flea market,l
goose egg,l
blind alley,l
blind alley,i
blind alley,l
low profile,i
low profile,"The expression 'low profile' is used figuratively in the sentence: 'Radio host Joe Walsh, a former Tea Party congressman and Trump critic, suggests that this relatively quiet period is simply a lull caused by Trump’s recent low profile, and that if Trump were to engage in full after the impeachment trial ended, MAGA would immediately revert back to its normal state of reverence.' → Output: i"
low profile,i
blue blood,i
blue blood,i
blue blood,i
grandfather clock,l
grandfather clock,l
grandfather clock,l
guinea pig,i
guinea pig,i
guinea pig,i
graveyard shift,i
graveyard shift,i
gravy train,i
gravy train,i
gravy train,i
rat run,i
rock bottom,i
rock bottom,i
rock bottom,"The expression 'rock bottom' is used figuratively in the sentence: 'The thought that my career has crashed brought me down to rock bottom,” Jung said (translation via SCMP).' → Output: i"
pipe dream,i
pipe dream,i
pipe dream,i
rocket science,i
rocket science,i
rocket science,i
poison pill,i
poison pill,i
poison pill,i
shrinking violet,i
shrinking violet,i
shrinking violet,i
silver bullet,i
silver bullet,i
silver bullet,i
damp squib,l
dark horse,i
dark horse,i
dark horse,i
ivory tower,i
ivory tower,i
ivory tower,i
kangaroo court,i
kangaroo court,i
kangaroo court,i
sitting duck,i
double cross,i
double cross,i
double cross,"The expression 'double cross' is used figuratively in the sentence: 'For the men of MI-5, Chapman was an ideal candidate to double cross.'. → Output: i"
smoking gun,i
smoking gun,i
double dutch,l
double dutch,i
double dutch,i
snake oil,i
snake oil,i
snake oil,i
smoke screen,i
smoke screen,i
smoke screen,"The expression 'smoke screen' is used figuratively in the sentence: 'The Commission’s conclusions that the city’s other justifications for using rank order promotions were little more than a smoke screen to conceal discrimination were supported by the evidence,” Krupp wrote, noting the city, from 1998 to 1991, “breached” an agreement it had forged with MCAD to promote Black or Latino officers.' → Output: i"
swan song,i
swan song,i
swan song,i
old flame,i
old flame,i
old flame,i
zebra crossing,l
zebra crossing,l
zebra crossing,l
silver lining,i
top dog,i
bad hat,i
bad hat,i
bad hat,i
acid test,i
acid test,i
acid test,i
big fish,i
agony aunt,i
brass ring,i
brass ring,i
brass ring,i
busy bee,i
closed book,i
closed book,i
closed book,i
