idiom,sentence
to die for,The expression 'to die for' is used literally in the sentence: 'The secret agent was prepared to die for his country to protect its secrets.' → Output: l
to die for,l
everything but the kitchen sink,l
spend a penny,l
spend a penny,l
spend a penny,l
in black and white,l
in black and white,l
in black and white,l
doom and gloom,l
doom and gloom,The expression 'doom and gloom' is used figuratively in the sentence: 'The sky was filled with doom and gloom as the storm approached.' → Output: i
doom and gloom,i
keep tabs on,"The expression 'keep tabs on' is used figuratively in the sentence: 'As a project manager, it's essential for me to keep tabs on all ongoing projects.' → Output: i"
keep tabs on,i
keep tabs on,i
get the picture,l
get the picture,l
get the picture,l
look the other way,l
look the other way,l
look the other way,l
burst someone's bubble,l
burst someone's bubble,l
burst someone's bubble,l
fall in line,l
fall in line,l
fall in line,l
water under the bridge,l
water under the bridge,l
water under the bridge,l
keep a lid on,l
keep a lid on,l
keep a lid on,l
down the drain,l
down the drain,l
down the drain,l
make the cut,l
make the cut,l
make the cut,l
free and easy,l
free and easy,l
free and easy,The expression 'free and easy' is used figuratively in the sentence: 'The seminar offered free and easy learning opportunities for all attendees.' → Output: i
with a vengeance,i
cut both ways,l
cut both ways,l
cut both ways,l
sing the praises of,l
sing the praises of,i
sing the praises of,l
hold the line,l
pull the plug,"The expression 'pull the plug' is used literally in the sentence: 'While cleaning, she had to carefully pull the plug from the socket to avoid an electrical shock.' → Output: l"
pull the plug,The expression 'pull the plug' is used literally in the sentence: 'The electrician instructed me to pull the plug before he began working on the wiring.' → Output: l
pull the plug,"The expression 'pull the plug' is used literally in the sentence: 'Accidentally, the puppy managed to pull the plug of the television out from the wall socket.' → Output: l"
make a move,l
make a move,l
make a move,l
make a meal of,l
make a meal of,l
make a meal of,l
the icing on the cake,l
the icing on the cake,l
the icing on the cake,l
in the red,l
in the red,l
in the red,l
feel the pinch,l
feel the pinch,l
feel the pinch,l
under the microscope,The expression 'under the microscope' is used literally in the sentence: 'The scientist spent hours examining the tissue sample under the microscope.' → Output: l
under the microscope,l
under the microscope,l
pay the piper,l
pay the piper,l
pay the piper,l
on the trot,l
on the trot,l
on the trot,i
peaches and cream,The expression 'peaches and cream' is used literally in the sentence: 'She decided to make a delicious summer dessert using fresh peaches and cream.' → Output: l
peaches and cream,l
toe the line,l
toe the line,l
grasp the nettle,l
grasp the nettle,l
grasp the nettle,l
high and mighty,l
high and mighty,l
high and mighty,l
in the hole,l
in the hole,l
in the hole,"The expression 'in the hole' is used literally in the sentence: 'The rabbit disappeared in the hole, escaping from the fox.'. → Output: l"
take the fall,l
take the fall,l
take the fall,l
in the offing,l
in the offing,l
in the offing,l
ride roughshod over,l
ride roughshod over,l
ride roughshod over,l
crash and burn,l
crash and burn,l
crash and burn,l
dyed in the wool,l
dyed in the wool,l
dyed in the wool,l
fight fire with fire,l
fight fire with fire,l
fight fire with fire,l
all over the place,l
all over the place,l
all over the place,l
grind to a halt,l
grind to a halt,l
grind to a halt,l
in a nutshell,l
in a nutshell,l
rise and shine,l
take a back seat,l
take a bath,l
take a bath,l
take a bath,l
bury the hatchet,l
bury the hatchet,l
in the soup,l
in the soup,l
in the soup,l
grease the wheels,l
grease the wheels,l
grease the wheels,l
apples and oranges,l
apples and oranges,l
follow in someone's footsteps,l
follow in someone's footsteps,l
follow in someone's footsteps,l
under the wire,l
under the wire,l
under the wire,l
out of the blue,l
out of the blue,l
out of the blue,l
over the moon,l
over the moon,l
throw down the gauntlet,l
throw down the gauntlet,l
take the bull by the horns,l
take the bull by the horns,l
take the bull by the horns,l
over the top,l
over the top,l
over the top,l
sweetness and light,l
sweetness and light,l
behind someone's back,l
behind someone's back,l
on the ropes,l
take the cake,l
dig up dirt,l
dig up dirt,l
dig up dirt,l
left and right,l
dead in the water,l
dead in the water,l
dead in the water,l
take no prisoners,l
run out of steam,l
take a hike,l
take a hike,l
take a hike,l
go the extra mile,l
under a cloud,l
under a cloud,l
under a cloud,"The expression 'under a cloud' is used literally in the sentence: 'The small plane flew under a cloud, giving the passengers a temporary relief from the strong sunlight.' → Output: l"
in someone's pocket,l
in someone's pocket,l
in someone's pocket,l
on the shelf,l
on the shelf,l
on the shelf,l
pound the pavement,l
cut and thrust,l
cut and thrust,l
song and dance,l
song and dance,l
song and dance,l
turn the tables,The expression 'turn the tables' is used literally in the sentence: 'The movers had to turn the tables to get them through the narrow doorway.' → Output: l
turn the tables,l
over the hill,l
over the hill,l
over the hill,l
out of the loop,l
drop the ball,l
the buck stops here,l
the buck stops here,l
the buck stops here,l
on the rocks,l
on the rocks,l
on the rocks,l
break someone's heart,l
break someone's heart,l
break someone's heart,l
steal someone's thunder,Output: l
slap on the wrist,l
slap on the wrist,l
on the make,l
on the make,l
on the make,l
things that go bump in the night,i
push the boat out,l
push the boat out,l
push the boat out,l
smell a rat,l
smell a rat,l
smell a rat,l
shoot the messenger,l
shoot the messenger,l
shoot the messenger,l
wake up and smell the coffee,l
fun and games,l
fun and games,l
fun and games,l
cast the first stone,l
cast the first stone,l
kick the bucket,l
kick the bucket,l
kick the bucket,l
fly a kite,l
fly a kite,l
fly a kite,l
in the clear,l
in the clear,l
have a few,l
have a few,l
have a few,l
to the hilt,l
to the hilt,l
to the hilt,l
open the floodgates,l
open the floodgates,l
open the floodgates,"The expression 'open the floodgates' is used literally in the sentence: 'During the annual boating competition, they had to open the floodgates to ensure enough water was in the canal.' → Output: l"
throw the book at,l
throw the book at,l
throw the book at,l
when the chips are down,l
when the chips are down,l
between a rock and a hard place,l
between a rock and a hard place,l
put down roots,l
put down roots,l
in your dreams,l
in your dreams,l
short and sweet,i
cut and dried,l
cut and dried,l
cut and dried,l
six of the best,l
six of the best,l
six of the best,l
behind closed doors,l
behind closed doors,l
behind closed doors,l
clear the decks,l
clear the decks,l
clear the decks,l
on the game,l
on the game,l
on the game,l
with open arms,l
with open arms,l
flash in the pan,l
flash in the pan,"The expression 'flash in the pan' is used literally in the sentence: 'As I added the wine, there was a bright flash in the pan.' → Output: l"
flash in the pan,l
rough around the edges,l
rough around the edges,l
fly off the handle,l
fly off the handle,l
see the light,l
see the light,l
see the light,l
pour cold water on,"The expression 'pour cold water on' is used literally in the sentence: 'While cleaning the kitchen, he needed to pour cold water on the hot pan to cool it down.' → Output: l"
pour cold water on,"The expression 'pour cold water on' is used literally in the sentence: 'After an intense workout, she would often pour cold water on her face to feel refreshed.'. → Output: l"
pour cold water on,l
fire in the belly,l
get a grip,l
get a grip,l
get a grip,"The expression 'get a grip' is used literally in the sentence: 'In order to complete the pull-up, she had to get a grip on the bar above her head.' → Output: l"
in the loop,l
in the loop,l
in the loop,l
fly in the face of,l
fly in the face of,l
get the boot,l
get the boot,l
on and off,l
on and off,l
on and off,l
cook the books,l
cook the books,l
cook the books,l
on the same page,l
on the same page,l
run a mile,l
run a mile,l
run a mile,l
on thin ice,l
on thin ice,l
close to home,l
close to home,l
close to home,l
in the bag,l
in the bag,l
in the raw,l
in the raw,l
cut the mustard,l
force someone's hand,l
force someone's hand,l
in the final analysis,l
in the final analysis,l
in the final analysis,l
up in the air,l
up in the air,l
fall from grace,l
fall from grace,l
fall from grace,l
full of beans,l
full of beans,l
full of beans,l
press the panic button,l
press the panic button,l
press the panic button,l
have a heart,l
have a heart,i
have a heart,l
on the fly,l
on the fly,l
get stuck in,l
get stuck in,l
get stuck in,l
out of the box,l
out of the box,l
out of the box,l
on the warpath,Output: l
on the warpath,l
on the warpath,l
take a dive,l
take a dive,l
take a dive,l
scratch the surface,l
scratch the surface,l
scratch the surface,l
hammer and tongs,l
hammer and tongs,l
hammer and tongs,l
make a clean break,l
make a clean break,l
make a clean break,l
at sixes and sevens,i
nuts and bolts,l
nuts and bolts,l
nuts and bolts,l
the ball is in someone's court,l
the ball is in someone's court,l
get a life,l
get a life,l
get a life,l
on the nose,l
on the nose,l
on the nose,l
on a shoestring,l
in the driver's seat,l
in the driver's seat,l
wet behind the ears,l
wet behind the ears,l
wet behind the ears,l
up a tree,l
up a tree,l
up a tree,l
pick someone's brain,Output: l
fill someone's shoes,l
save someone's skin,l
save someone's skin,l
walk all over,l
walk all over,l
walk all over,l
hot and heavy,l
hot and heavy,l
hot and heavy,l
strike a chord,l
strike a chord,l
strike a chord,l
batten down the hatches,l
batten down the hatches,l
batten down the hatches,l
cap in hand,l
cap in hand,l
cap in hand,l
kicking and screaming,l
kicking and screaming,l
kicking and screaming,l
sick and tired,l
sick and tired,l
on the cards,l
on the cards,l
face the music,l
face the music,l
come in from the cold,l
come in from the cold,l
come in from the cold,l
head over heels,l
head over heels,l
head over heels,l
reach for the stars,l
for a song,l
for a song,l
for a song,l
down the tubes,l
down the tubes,l
down the tubes,l
no strings attached,l
no strings attached,l
no strings attached,l
spit it out,l
spit it out,l
spit it out,The expression 'spit it out' is used literally in the sentence: 'The soup was too hot that he had to spit it out immediately.' → Output: l
don't hold your breath,l
don't hold your breath,l
don't hold your breath,l
stand up and be counted,l
stand up and be counted,l
far and away,l
far and away,l
far and away,l
sink or swim,l
sink or swim,l
sink or swim,l
hit the bottle,l
hit the bottle,l
hit the bottle,"The expression 'hit the bottle' is used literally in the sentence: 'As part of the science experiment, Sarah hit the bottle to demonstrate the impact of force on solid objects.' → Output: l"
turn over a new leaf,l
turn over a new leaf,l
put the boot in,l
put the boot in,l
make a splash,l
make a splash,l
draw a line in the sand,l
push someone's buttons,l
push someone's buttons,l
separate the wheat from the chaff,l
separate the wheat from the chaff,l
get to grips with,Output: l
get under someone's skin,l
get under someone's skin,l
get under someone's skin,"The expression 'get under someone's skin' is used literally in the sentence: 'The mosquito's stinger managed to get under his skin, injecting a dose of irritating enzymes.' → Output: l"
up to speed,l
up to speed,l
go with the flow,l
go with the flow,l
rule the roost,i
rule the roost,l
rule the roost,l
in the fast lane,l
in the fast lane,l
in the fast lane,l
break the back of,l
break the back of,l
break the back of,l
put words in someone's mouth,l
put words in someone's mouth,l
put words in someone's mouth,l
shut the door on,Output: l
shut the door on,l
shut the door on,l
kiss of death,i
kiss of death,l
kiss of death,l
on the skids,l
on the skids,l
on the skids,l
light at the end of the tunnel,l
light at the end of the tunnel,l
light at the end of the tunnel,l
on a roll,l
on a roll,l
rock the boat,l
rock the boat,l
below the belt,The expression 'below the belt' is used literally in the sentence: 'The boxer was disqualified for repeatedly hitting his opponent below the belt.' → Output: l
below the belt,l
below the belt,l
see eye to eye,Output: l
see eye to eye,l
get it up,l
get it up,l
get it up,l
get away with murder,l
get away with murder,l
get away with murder,l
one of those things,l
one of those things,l
joined at the hip,l
joined at the hip,l
have a ball,l
have a ball,l
under the sun,l
under the sun,"The expression 'under the sun' is used literally in the sentence: 'He sat under the sun, enjoying the warmth on his face.' → Output: l"
under the sun,l
on the wagon,l
on the wagon,The expression 'on the wagon' is used literally in the sentence: 'The farmer stacked bales of hay on the wagon to feed his cattle.'. → Output: l
on the wagon,l
call a spade a spade,l
call a spade a spade,l
call a spade a spade,l
spill the beans,l
spill the beans,l
on the button,l
on the button,l
on the button,l
black and blue,l
black and blue,l
black and blue,l
put the cart before the horse,l
bells and whistles,l
bells and whistles,l
in cold blood,l
in cold blood,l
carrot and stick,l
carrot and stick,l
down the road,l
down the road,l
down the road,l
heads will roll,l
heads will roll,l
at the end of the day,l
at the end of the day,l
at the end of the day,l
heart and soul,i
heart and soul,l
heart and soul,i
pack a punch,l
pack a punch,l
pack a punch,l
eat someone alive,l
eat someone alive,l
eat someone alive,l
tie the knot,l
tie the knot,l
tie the knot,l
step on it,"The expression 'step on it' is used literally in the sentence: 'Be careful not to step on it, the paint is still wet.' → Output: l"
step on it,l
out of the picture,l
out of the picture,l
break the ice,l
break the ice,l
break the ice,The expression 'break the ice' is used literally in the sentence: 'He had to break the ice on the pond to rescue the trapped bird.' → Output: l
pop the question,l
pop the question,l
pop the question,i
full speed ahead,l
full speed ahead,l
full speed ahead,l
point the finger,l
point the finger,"The expression 'point the finger' is used literally in the sentence: 'In the children's game, he was chosen when she randomly point the finger.' → Output: l"
sign on the dotted line,l
sign on the dotted line,l
sign on the dotted line,l
up the ante,l
up the ante,l
up the ante,l
bring home the bacon,l
bring home the bacon,l
bring home the bacon,l
with a view to,l
with a view to,l
with a view to,l
move heaven and earth,l
move heaven and earth,l
move heaven and earth,l
across the board,l
across the board,l
tip the scales,l
tip the scales,l
face to face,l
face to face,l
face to face,l
hold someone's hand,l
hold someone's hand,l
hold someone's hand,l
cut from the same cloth,l
cut from the same cloth,l
cut from the same cloth,l
licence to print money,l
licence to print money,l
licence to print money,i
on the mend,l
on the mend,l
on the mend,i
go all the way,l
go all the way,i
go all the way,l
come with the territory,l
come with the territory,l
the bee's knees,l
the bee's knees,l
the bee's knees,l
on the back of,l
on the back of,l
on the back of,The expression 'on the back of' is used literally in the sentence: 'A note was hastily scribbled on the back of a used envelope.' → Output: l
get a rise out of,l
get off the ground,l
get off the ground,l
get off the ground,l
under the table,l
under the table,l
under the table,The expression 'under the table' is used literally in the sentence: 'He reached under the table to retrieve the napkin that had slipped from his lap.' → Output: l
do someone proud,i
do someone proud,i
do someone proud,i
down to the wire,l
down to the wire,Output: l
down to the wire,l
go the distance,l
go the distance,l
go the distance,l
fast and furious,l
fast and furious,l
fast and furious,i
watch this space,l
watch this space,l
set the wheels in motion,l
set the wheels in motion,l
set the wheels in motion,l
to the tune of,l
to the tune of,l
to the tune of,l
on the back burner,l
on the back burner,l
on the back burner,l
turn the screw,l
turn the screw,l
turn the screw,l
glass ceiling,l
glass ceiling,l
glass ceiling,"The expression 'glass ceiling' is used literally in the sentence: 'In the greenhouse, plants from all over the world flourished under the expansive glass ceiling.' → Output: l"
grass root,l
grass root,"The expression 'grass root' is used literally in the sentence: 'Without removing the grass root, the weed keeps growing back.' → Output: l"
grass root,l
head hunter,l
head hunter,l
head hunter,l
heavy cross,l
heavy cross,l
heavy cross,l
banana republic,l
banana republic,l
banana republic,l
crocodile tear,l
crocodile tear,l
crocodile tear,l
eager beaver,l
eager beaver,l
cutting edge,"The expression 'cutting edge' is used literally in the sentence: 'The blacksmith worked diligently, constantly shaping and refining the cutting edge of the sword.' → Output: l"
cutting edge,l
cutting edge,The expression 'cutting edge' is used literally in the sentence: 'He carefully sharpened the cutting edge of the kitchen knife before beginning his cooking.' → Output: l
melting pot,l
melting pot,The expression 'melting pot' is used literally in the sentence: 'She carefully added the wax into the melting pot for her candle-making project.' → Output: l
melting pot,l
hot potato,l
hot potato,l
hot potato,l
monkey business,l
monkey business,l
monkey business,l
big cheese,l
big cheese,l
big cheese,l
nest egg,l
nest egg,l
big picture,l
big picture,l
big picture,l
night owl,l
night owl,l
night owl,l
fashion plate,l
fashion plate,l
fashion plate,l
big wig,l
big wig,l
big wig,l
flower child,i
flower child,l
flower child,l
panda car,l
black box,l
black box,l
black box,l
flea market,l
flea market,l
flea market,l
goose egg,l
blind alley,l
blind alley,l
blind alley,l
low profile,l
low profile,The expression 'low profile' is used literally in the sentence: 'The low profile design of the building helped it to withstand high winds.' → Output: l
low profile,l
blue blood,l
blue blood,l
blue blood,l
grandfather clock,l
grandfather clock,l
grandfather clock,l
guinea pig,l
guinea pig,l
guinea pig,l
graveyard shift,l
graveyard shift,l
gravy train,l
gravy train,l
gravy train,l
rat run,Output: l
rock bottom,l
rock bottom,l
rock bottom,l
pipe dream,l
pipe dream,l
pipe dream,l
rocket science,l
rocket science,l
rocket science,The expression 'rocket science' is used literally in the sentence: 'He dedicated his entire life to studying rocket science and eventually became a renowned expert.' → Output: l
poison pill,l
poison pill,l
poison pill,l
shrinking violet,l
shrinking violet,l
shrinking violet,l
silver bullet,l
silver bullet,l
silver bullet,l
damp squib,l
dark horse,l
dark horse,l
dark horse,l
ivory tower,l
ivory tower,l
ivory tower,l
kangaroo court,l
kangaroo court,l
kangaroo court,l
sitting duck,l
double cross,The expression 'double cross' is used literally in the sentence: 'The painter carefully made a double cross on the canvas to mark the spot for the main figure.'. → Output: l
double cross,l
double cross,l
smoking gun,l
smoking gun,l
double dutch,l
double dutch,l
double dutch,l
snake oil,l
snake oil,l
snake oil,l
smoke screen,l
smoke screen,l
smoke screen,l
swan song,l
swan song,l
swan song,i
old flame,l
old flame,l
old flame,l
zebra crossing,l
zebra crossing,l
zebra crossing,l
silver lining,l
top dog,l
bad hat,l
bad hat,l
bad hat,l
acid test,l
acid test,l
acid test,l
big fish,The expression 'big fish' is used literally in the sentence: 'The child excitedly watched as the big fish swam in the aquarium.' → Output: l
agony aunt,l
brass ring,l
brass ring,l
brass ring,l
busy bee,l
closed book,l
closed book,l
closed book,l
