idiom,sentence
swings and roundabouts,Output: i
on the ball,l
on the ball,l
rob Peter to pay Paul,Output: i
rob Peter to pay Paul,i
rob Peter to pay Paul,Output: i
ring a bell,l
ring a bell,l
ring a bell,l
to die for,l
to die for,Output: i
to die for,i
everything but the kitchen sink,Output: i
spend a penny,l
spend a penny,l
spend a penny,"The expression 'spend a penny' is used literally in the sentence: 'To test the durability of the coin, they had to spend a penny.' → Output: l"
in black and white,i
in black and white,i
in black and white,i
doom and gloom,Output: i
doom and gloom,i
doom and gloom,i
keep tabs on,i
keep tabs on,i
keep tabs on,i
get the picture,i
get the picture,l
get the picture,i
look the other way,l
look the other way,l
look the other way,i
burst someone's bubble,i
burst someone's bubble,i
burst someone's bubble,i
fall in line,l
fall in line,Output: l
fall in line,Output: l
water under the bridge,i
water under the bridge,i
water under the bridge,i
keep a lid on,l
keep a lid on,Output: l
keep a lid on,l
down the drain,l
down the drain,Output: l
down the drain,i
make the cut,l
make the cut,"The expression 'make the cut' is used literally in the sentence: 'As a chef, it's important to make the cut correctly to ensure the meat cooks evenly.' 
Output: l"
make the cut,Output: i
free and easy,i
free and easy,i
free and easy,i
with a vengeance,i
cut both ways,Output: i
cut both ways,l
cut both ways,l
sing the praises of,i
sing the praises of,Output: i
sing the praises of,Output: i
hold the line,l
pull the plug,l
pull the plug,l
pull the plug,l
make a move,Output: i
make a move,l
make a move,l
make a meal of,i
make a meal of,i
make a meal of,i
the icing on the cake,Output: i
the icing on the cake,i
the icing on the cake,Output: i
in the red,i
in the red,i
in the red,l
feel the pinch,i
feel the pinch,i
feel the pinch,l
under the microscope,l
under the microscope,l
under the microscope,i
pay the piper,i
pay the piper,i
pay the piper,Output: i
on the trot,l
on the trot,i
on the trot,i
peaches and cream,l
peaches and cream,i
toe the line,l
toe the line,l
grasp the nettle,l
grasp the nettle,l
grasp the nettle,Output: i
high and mighty,i
high and mighty,Output: i
high and mighty,i
in the hole,l
in the hole,l
in the hole,l
take the fall,Output: l
take the fall,l
take the fall,l
in the offing,i
in the offing,Output: l
in the offing,l
ride roughshod over,i
ride roughshod over,i
ride roughshod over,i
crash and burn,i
crash and burn,Output: i
crash and burn,Output: l
dyed in the wool,l
dyed in the wool,l
dyed in the wool,i
fight fire with fire,Output: i
fight fire with fire,i
fight fire with fire,i
all over the place,Output: l
all over the place,l
all over the place,i
grind to a halt,Output: l
grind to a halt,l
grind to a halt,l
in a nutshell,Output: l
in a nutshell,l
rise and shine,l
take a back seat,i
take a bath,l
take a bath,l
take a bath,l
bury the hatchet,i
bury the hatchet,i
in the soup,l
in the soup,l
in the soup,i
grease the wheels,Output: i
grease the wheels,l
grease the wheels,Output: l
apples and oranges,l
apples and oranges,l
follow in someone's footsteps,i
follow in someone's footsteps,l
follow in someone's footsteps,i
under the wire,l
under the wire,Output: l
under the wire,l
out of the blue,i
out of the blue,i
out of the blue,i
over the moon,l
over the moon,l
throw down the gauntlet,Output: i
throw down the gauntlet,Output: i
take the bull by the horns,i
take the bull by the horns,Output: i
take the bull by the horns,i
over the top,l
over the top,l
over the top,l
sweetness and light,Output: i
sweetness and light,i
behind someone's back,l
behind someone's back,i
on the ropes,l
take the cake,i
dig up dirt,l
dig up dirt,l
dig up dirt,Output: i
left and right,l
dead in the water,l
dead in the water,l
dead in the water,Output: i
take no prisoners,Output: i
run out of steam,i
take a hike,Output: l
take a hike,l
take a hike,Output: l
go the extra mile,Output: i
under a cloud,Output: i
under a cloud,i
under a cloud,l
in someone's pocket,i
in someone's pocket,i
in someone's pocket,i
on the shelf,i
on the shelf,l
on the shelf,l
pound the pavement,l
cut and thrust,i
cut and thrust,i
song and dance,Output: i
song and dance,i
song and dance,i
turn the tables,l
turn the tables,l
over the hill,i
over the hill,l
over the hill,Output: l
out of the loop,Output: i
drop the ball,Output: i
the buck stops here,Output: i
the buck stops here,i
the buck stops here,i
on the rocks,l
on the rocks,l
on the rocks,l
break someone's heart,i
break someone's heart,l
break someone's heart,l
steal someone's thunder,Output: i
slap on the wrist,Output: l
slap on the wrist,Output: i
on the make,i
on the make,i
on the make,i
things that go bump in the night,Output: i
push the boat out,Output: i
push the boat out,Output: l
push the boat out,i
smell a rat,i
smell a rat,i
smell a rat,Output: i
shoot the messenger,l
shoot the messenger,Output: i
shoot the messenger,i
wake up and smell the coffee,l
fun and games,i
fun and games,Output: i
fun and games,Output: i
cast the first stone,Output: l
cast the first stone,l
kick the bucket,l
kick the bucket,l
kick the bucket,l
fly a kite,l
fly a kite,l
fly a kite,l
in the clear,l
in the clear,i
have a few,i
have a few,i
have a few,i
to the hilt,l
to the hilt,l
to the hilt,l
open the floodgates,Output: l
open the floodgates,Output: l
open the floodgates,Output: l
throw the book at,"The expression 'throw the book at' is used figuratively in the sentence: 'After his fit of anger, he decided to throw the book at the wall.' → Output: i"
throw the book at,i
throw the book at,i
when the chips are down,Output: i
when the chips are down,i
between a rock and a hard place,Output: i
between a rock and a hard place,i
put down roots,l
put down roots,l
in your dreams,i
in your dreams,i
short and sweet,Output: i
cut and dried,l
cut and dried,l
cut and dried,l
six of the best,Output: i
six of the best,Output: i
six of the best,i
behind closed doors,l
behind closed doors,i
behind closed doors,i
clear the decks,i
clear the decks,l
clear the decks,l
on the game,i
on the game,i
on the game,i
with open arms,i
with open arms,Output: i
flash in the pan,l
flash in the pan,l
flash in the pan,l
rough around the edges,Output: i
rough around the edges,Output: l
fly off the handle,l
fly off the handle,Output: i
see the light,i
see the light,l
see the light,Output: i
pour cold water on,l
pour cold water on,l
pour cold water on,l
fire in the belly,l
get a grip,i
get a grip,Output: i
get a grip,l
in the loop,i
in the loop,l
in the loop,l
fly in the face of,i
fly in the face of,Output: i
get the boot,l
get the boot,l
on and off,i
on and off,l
on and off,i
cook the books,l
cook the books,'i'
cook the books,Output: i
on the same page,l
on the same page,l
run a mile,l
run a mile,l
run a mile,l
on thin ice,i
on thin ice,Output: i
close to home,Output: l
close to home,l
close to home,i
in the bag,l
in the bag,Output: i
in the raw,l
in the raw,l
cut the mustard,l
force someone's hand,l
force someone's hand,i
in the final analysis,i
in the final analysis,Output: i
in the final analysis,i
up in the air,Output: l
up in the air,l
fall from grace,l
fall from grace,Output: i
fall from grace,i
full of beans,l
full of beans,l
full of beans,l
press the panic button,Output: l
press the panic button,Output: l
press the panic button,Output: i
have a heart,l
have a heart,i
have a heart,l
on the fly,l
on the fly,Output: i
get stuck in,l
get stuck in,Output: l
get stuck in,l
out of the box,l
out of the box,l
out of the box,l
on the warpath,i
on the warpath,l
on the warpath,Output: i
take a dive,l
take a dive,l
take a dive,l
scratch the surface,Output: i
scratch the surface,i
scratch the surface,l
hammer and tongs,i
hammer and tongs,Output: l
hammer and tongs,l
make a clean break,l
make a clean break,l
make a clean break,i
at sixes and sevens,Output: i
nuts and bolts,l
nuts and bolts,l
nuts and bolts,Output: l
the ball is in someone's court,Output: i
the ball is in someone's court,i
get a life,Output: i
get a life,i
get a life,Output: i
on the nose,l
on the nose,l
on the nose,l
on a shoestring,l
in the driver's seat,i
in the driver's seat,l
wet behind the ears,i
wet behind the ears,i
wet behind the ears,Output: l
up a tree,l
up a tree,l
up a tree,l
pick someone's brain,i
fill someone's shoes,l
save someone's skin,Output: l
save someone's skin,l
walk all over,l
walk all over,i
walk all over,i
hot and heavy,i
hot and heavy,i
hot and heavy,Output: l
strike a chord,l
strike a chord,i
strike a chord,i
batten down the hatches,l
batten down the hatches,l
batten down the hatches,Output: l
cap in hand,i
cap in hand,i
cap in hand,i
kicking and screaming,i
kicking and screaming,i
kicking and screaming,i
sick and tired,Output: i
sick and tired,Output: i
on the cards,l
on the cards,l
face the music,i
face the music,l
come in from the cold,Output: i
come in from the cold,Output: i
come in from the cold,i
head over heels,l
head over heels,Output: l
head over heels,l
reach for the stars,i
for a song,i
for a song,i
for a song,Output: i
down the tubes,l
down the tubes,Output: l
down the tubes,l
no strings attached,Output: l
no strings attached,Output: i
no strings attached,i
spit it out,Output: l
spit it out,l
spit it out,l
don't hold your breath,Output: l
don't hold your breath,l
don't hold your breath,Output: i
stand up and be counted,Output: i
stand up and be counted,i
far and away,i
far and away,i
far and away,i
sink or swim,i
sink or swim,i
sink or swim,Output: l
hit the bottle,Output: l
hit the bottle,l
hit the bottle,l
turn over a new leaf,Output: i
turn over a new leaf,l
put the boot in,l
put the boot in,Output: l
make a splash,Output: l
make a splash,l
draw a line in the sand,Output: i
push someone's buttons,i
push someone's buttons,i
separate the wheat from the chaff,Output: i
separate the wheat from the chaff,Output: l
get to grips with,Output: i
get under someone's skin,l
get under someone's skin,l
get under someone's skin,l
up to speed,l
up to speed,i
go with the flow,i
go with the flow,Output: i
rule the roost,i
rule the roost,i
rule the roost,Output: i
in the fast lane,Output: i
in the fast lane,Output: i
in the fast lane,l
break the back of,i
break the back of,l
break the back of,Output: i
put words in someone's mouth,i
put words in someone's mouth,Output: i
put words in someone's mouth,Output: i
shut the door on,l
shut the door on,i
shut the door on,l
kiss of death,Output: i
kiss of death,Output: i
kiss of death,Output: i
on the skids,Output: i
on the skids,l
on the skids,i
light at the end of the tunnel,Output: i
light at the end of the tunnel,Output: i
light at the end of the tunnel,Output: i
on a roll,l
on a roll,l
rock the boat,i
rock the boat,i
below the belt,l
below the belt,l
below the belt,l
see eye to eye,Output: i
see eye to eye,Output: i
get it up,l
get it up,Output: l
get it up,l
get away with murder,Output: i
get away with murder,Output: i
get away with murder,i
one of those things,Output: l
one of those things,i
joined at the hip,l
joined at the hip,Output: l
have a ball,i
have a ball,l
under the sun,l
under the sun,l
under the sun,l
on the wagon,l
on the wagon,l
on the wagon,l
call a spade a spade,Output: l
call a spade a spade,i
call a spade a spade,Output: i
spill the beans,l
spill the beans,i
on the button,l
on the button,l
on the button,l
black and blue,i
black and blue,l
black and blue,i
put the cart before the horse,i
bells and whistles,Output: i
bells and whistles,Output: i
in cold blood,i
in cold blood,i
carrot and stick,Output: i
carrot and stick,i
down the road,l
down the road,l
down the road,l
heads will roll,The expression 'heads will roll' is used figuratively in the sentence: 'The guillotine operator muttered 'heads will roll' as he prepared the machine for the next execution.' → Output: i
heads will roll,Output: i
at the end of the day,Output: l
at the end of the day,Output: l
at the end of the day,Output: i
heart and soul,i
heart and soul,i
heart and soul,Output: i
pack a punch,i
pack a punch,Output: i
pack a punch,Output: i
eat someone alive,Output: i
eat someone alive,Output: i
eat someone alive,Output: l
tie the knot,l
tie the knot,l
tie the knot,l
step on it,Output: l
step on it,l
out of the picture,i
out of the picture,Output: l
break the ice,l
break the ice,l
break the ice,l
pop the question,i
pop the question,i
pop the question,i
full speed ahead,Output: l
full speed ahead,l
full speed ahead,i
point the finger,i
point the finger,i
sign on the dotted line,i
sign on the dotted line,i
sign on the dotted line,i
up the ante,i
up the ante,i
up the ante,i
bring home the bacon,l
bring home the bacon,Output: l
bring home the bacon,Output: i
with a view to,i
with a view to,Output: i
with a view to,i
move heaven and earth,Output: i
move heaven and earth,Output: l
move heaven and earth,Output: i
across the board,l
across the board,l
tip the scales,i
tip the scales,l
face to face,l
face to face,Output: i
face to face,i
hold someone's hand,l
hold someone's hand,i
hold someone's hand,i
cut from the same cloth,i
cut from the same cloth,l
cut from the same cloth,l
licence to print money,Output: i
licence to print money,i
licence to print money,Output: i
on the mend,Output: i
on the mend,Output: i
on the mend,i
go all the way,Output: i
go all the way,Output: i
go all the way,i
come with the territory,Output: i
come with the territory,Output: i
the bee's knees,l
the bee's knees,l
the bee's knees,l
on the back of,l
on the back of,l
on the back of,i
get a rise out of,Output: l
get off the ground,l
get off the ground,l
get off the ground,l
under the table,l
under the table,l
under the table,l
do someone proud,i
do someone proud,i
do someone proud,Output: i
down to the wire,l
down to the wire,l
down to the wire,l
go the distance,Output: i
go the distance,i
go the distance,l
fast and furious,Output: i
fast and furious,Output: i
fast and furious,i
watch this space,Output: i
watch this space,Output: i
set the wheels in motion,Output: l
set the wheels in motion,l
set the wheels in motion,i
to the tune of,i
to the tune of,i
to the tune of,i
on the back burner,i
on the back burner,l
on the back burner,Output: i
turn the screw,l
turn the screw,Output: l
turn the screw,l
glass ceiling,l
glass ceiling,l
glass ceiling,l
grass root,l
grass root,i
grass root,l
head hunter,Output: l
head hunter,Output: i
head hunter,i
heavy cross,i
heavy cross,Output: i
heavy cross,i
banana republic,i
banana republic,i
banana republic,Output: i
crocodile tear,i
crocodile tear,i
crocodile tear,l
eager beaver,Output: i
eager beaver,Output: i
cutting edge,Output: l
cutting edge,Output: l
cutting edge,l
melting pot,l
melting pot,l
melting pot,l
hot potato,i
hot potato,l
hot potato,l
monkey business,Output: i
monkey business,i
monkey business,i
big cheese,Output: i
big cheese,Output: i
big cheese,l
nest egg,i
nest egg,l
big picture,l
big picture,i
big picture,i
night owl,l
night owl,i
night owl,i
fashion plate,l
fashion plate,l
fashion plate,i
big wig,i
big wig,l
big wig,i
flower child,i
flower child,Output: i
flower child,i
panda car,l
black box,l
black box,l
black box,l
flea market,i
flea market,Output: i
flea market,l
goose egg,Output: l
blind alley,l
blind alley,i
blind alley,i
low profile,l
low profile,l
low profile,Output: l
blue blood,l
blue blood,l
blue blood,l
grandfather clock,l
grandfather clock,l
grandfather clock,l
guinea pig,l
guinea pig,i
guinea pig,l
graveyard shift,i
graveyard shift,i
gravy train,l
gravy train,Output: i
gravy train,l
rat run,l
rock bottom,l
rock bottom,l
rock bottom,i
pipe dream,i
pipe dream,i
pipe dream,i
rocket science,i
rocket science,i
rocket science,i
poison pill,l
poison pill,l
poison pill,i
shrinking violet,Output: i
shrinking violet,i
shrinking violet,Output: i
silver bullet,Output: l
silver bullet,Output: i
silver bullet,i
damp squib,i
dark horse,l
dark horse,Output: i
dark horse,Output: i
ivory tower,i
ivory tower,l
ivory tower,Output: i
kangaroo court,Output: i
kangaroo court,i
kangaroo court,i
sitting duck,i
double cross,l
double cross,i
double cross,Output: i
smoking gun,i
smoking gun,l
double dutch,l
double dutch,l
double dutch,i
snake oil,Output: i
snake oil,i
snake oil,Output: i
smoke screen,i
smoke screen,l
smoke screen,i
swan song,i
swan song,i
swan song,i
old flame,i
old flame,i
old flame,l
zebra crossing,l
zebra crossing,l
zebra crossing,l
silver lining,Output: l
top dog,i
bad hat,l
bad hat,l
bad hat,i
acid test,l
acid test,i
acid test,i
big fish,l
agony aunt,i
brass ring,l
brass ring,l
brass ring,l
busy bee,i
closed book,i
closed book,i
closed book,l
