idiom,sentence
out of order,"

Output: l"
out of order,"

output: l"
muddy the waters,"

output: l"
muddy the waters,"

output: i"
muddy the waters,"

Output: l"
move the goalposts,"

output: l"
move the goalposts,"

output: l"
move the goalposts,"

output: l"
hair of the dog,"

output: i"
hair of the dog,"

output: l"
hair of the dog,"

Output: l"
have someone's number,"

Output: i"
neither here nor there,"

output: i"
neither here nor there,"

output: i"
neither here nor there,"

output: i"
out of the woods,"

output: i"
out of the woods,"

Output: l"
out of the woods,"

output: l"
sit on the fence,"

Output: l"
sit on the fence,"

output: l"
sit on the fence,"

output: l"
keep the peace,"

Output: i"
keep the peace,"

output: l"
six feet under,"

output: l"
six feet under,"

output: l"
six feet under,"

output: l"
dead and buried,"

output: l"
dead and buried,"

output: l"
dead and buried,"

Output: l"
down in the dumps,"

output: i"
down in the dumps,"

output: i"
down in the dumps,"

output: i"
know the score,"

output: l"
know the score,"

output: i"
know the score,"

output: l"
oil and water,"

output: l"
oil and water,"

Output: l"
oil and water,"

Output: l"
add fuel to the fire,"

Output: l"
add fuel to the fire,"

output: i"
add fuel to the fire,"

output: l"
power behind the throne,"

output: i"
power behind the throne,"

output: i"
power behind the throne,"

Output: i"
blood and guts,"

output: l"
blood and guts,"

output: l"
blood and guts,"

Output: l"
strike while the iron is hot,"

output: i"
strike while the iron is hot,"

output: i"
on the hop,"

output: i"
on the hop,"

output: l"
on the hop,"

output: l"
all over the map,"

Output: i"
all over the map,"

output: i"
all over the map,"

Output: i"
let the cat out of the bag,"

output: i"
let the cat out of the bag,"

output: i"
let the cat out of the bag,"

output: i"
blaze a trail,"

Output: l"
blaze a trail,"

output: l"
blaze a trail,"

Output: i"
on the bounce,"

output: l"
on the bounce,"

output: l"
on the bounce,"

output: l"
at a canter,"

Output: l"
at a canter,"

output: l"
at a canter,"

output: l"
out to lunch,"

Output: i"
out to lunch,"

Output: i"
out to lunch,"

output: l"
twist someone's arm,"

output: l"
twist someone's arm,"

output: i"
twist someone's arm,"

Output: l"
swings and roundabouts,"

output: l"
swings and roundabouts,"

output: l"
swings and roundabouts,"

output: l"
on the ball,"

Output: l"
on the ball,"

output: l"
rob Peter to pay Paul,"

output: i"
rob Peter to pay Paul,"

output: i"
rob Peter to pay Paul,"

output: i"
ring a bell,"

output: l"
ring a bell,"

output: l"
ring a bell,"

output: l"
to die for,"

output: i"
to die for,"

output: i"
to die for,"

output: i"
everything but the kitchen sink,"

Output: i"
spend a penny,"

Output: l"
spend a penny,"

output: l"
spend a penny,"

output: l"
in black and white,"

Output: l"
in black and white,"

output: l"
in black and white,"

output: l"
doom and gloom,"

Output: i"
doom and gloom,"

output: i"
doom and gloom,"

Output: i"
keep tabs on,"

output: i"
keep tabs on,"

Output: i"
keep tabs on,"

output: i"
get the picture,"

Output: i"
get the picture,"

Output: i"
get the picture,"

output: i"
look the other way,"

output: l"
look the other way,"

output: l"
look the other way,"

output: l"
burst someone's bubble,"

output: i"
burst someone's bubble,"

Output: i"
burst someone's bubble,"

output: l"
fall in line,"

output: l"
fall in line,"

Output: l"
fall in line,"

output: l"
water under the bridge,"

Output: i"
water under the bridge,"

Output: i"
water under the bridge,"

output: i"
keep a lid on,"

output: l"
keep a lid on,"

Output: l"
keep a lid on,"

output: l"
down the drain,"

Output: l"
down the drain,"

Output: l"
down the drain,"

Output: l"
make the cut,"

output: l"
make the cut,"

output: l"
make the cut,"

Output: l"
free and easy,"

Output: l"
free and easy,"

output: l"
free and easy,"

output: l"
with a vengeance,"

Output: i"
cut both ways,"

output: i"
cut both ways,"

output: l"
cut both ways,"

Output: l"
sing the praises of,"

output: i"
sing the praises of,"

Output: i"
sing the praises of,"

Output: i"
hold the line,"

output: l"
pull the plug,"

Output: l"
pull the plug,"

Output: l"
pull the plug,"

output: l"
make a move,"

output: l"
make a move,"

output: l"
make a move,"

Output: l"
make a meal of,"

output: l"
make a meal of,"

Output: i"
make a meal of,"

Output: i"
the icing on the cake,"

Output: i"
the icing on the cake,"

Output: i"
the icing on the cake,"

Output: i"
in the red,"

output: l"
in the red,"

Output: l"
in the red,"

output: i"
feel the pinch,"

Output: i"
feel the pinch,"

Output: i"
feel the pinch,"

Output: l"
under the microscope,"

output: l"
under the microscope,"

output: l"
under the microscope,"

Output: l"
pay the piper,"

output: i"
pay the piper,"

output: i"
pay the piper,"

Output: i"
on the trot,"

output: l"
on the trot,"

output: l"
on the trot,"

output: l"
peaches and cream,"

output: l"
peaches and cream,"

Output: l"
toe the line,"

output: l"
toe the line,"

Output: l"
grasp the nettle,"

Output: l"
grasp the nettle,"

output: i"
grasp the nettle,"

output: i"
high and mighty,"

Output: i"
high and mighty,"

output: i"
high and mighty,"

Output: i"
in the hole,"

Output: l"
in the hole,"

output: l"
in the hole,"

Output: l"
take the fall,"

output: l"
take the fall,"

output: l"
take the fall,"

output: l"
in the offing,"

output: l"
in the offing,"

output: l"
in the offing,"

Output: l"
ride roughshod over,"

output: i"
ride roughshod over,"

Output: i"
ride roughshod over,"

output: i"
crash and burn,"

output: i"
crash and burn,"

output: l"
crash and burn,"

output: i"
dyed in the wool,"

Output: l"
dyed in the wool,"

Output: l"
dyed in the wool,"

output: i"
fight fire with fire,"

output: l"
fight fire with fire,"

Output: l"
fight fire with fire,"

output: i"
all over the place,"

output: l"
all over the place,"

output: l"
all over the place,"

output: l"
grind to a halt,"

output: l"
grind to a halt,"

Output: l"
grind to a halt,"

output: l"
in a nutshell,"

output: l"
in a nutshell,"

output: l"
rise and shine,"

output: l"
take a back seat,"

Output: l"
take a bath,"

Output: l"
take a bath,"

Output: l"
take a bath,"

Output: l"
bury the hatchet,"

output: i"
bury the hatchet,"

output: i"
in the soup,"

Output: l"
in the soup,"

Output: l"
in the soup,"

output: l"
grease the wheels,"

Output: l"
grease the wheels,"

Output: l"
grease the wheels,"

Output: l"
apples and oranges,"

output: l"
apples and oranges,"

output: l"
follow in someone's footsteps,"

Output: i"
follow in someone's footsteps,"

output: l"
follow in someone's footsteps,"

output: i"
under the wire,"

output: l"
under the wire,"

output: l"
under the wire,"

Output: l"
out of the blue,"

Output: l"
out of the blue,"

Output: i"
out of the blue,"

Output: l"
over the moon,"

Output: i"
over the moon,"

output: i"
throw down the gauntlet,"

Output: l"
throw down the gauntlet,"

output: i"
take the bull by the horns,"

output: i"
take the bull by the horns,"

Output: i"
take the bull by the horns,"

output: i"
over the top,"

Output: l"
over the top,"

Output: l"
over the top,"

output: l"
sweetness and light,"

output: i"
sweetness and light,"

Output: i"
behind someone's back,"

output: l"
behind someone's back,"

Output: l"
on the ropes,"

output: l"
take the cake,"

output: i"
dig up dirt,"

output: l"
dig up dirt,"

output: l"
dig up dirt,"

Output: l"
left and right,"

Output: l"
dead in the water,"

output: l"
dead in the water,"

output: l"
dead in the water,"

output: i"
take no prisoners,"

Output: i"
run out of steam,"

output: l"
take a hike,"

output: l"
take a hike,"

output: i"
take a hike,"

Output: l"
go the extra mile,"

output: i"
under a cloud,"

output: i"
under a cloud,"

Output: l"
under a cloud,"

output: l"
in someone's pocket,"

output: l"
in someone's pocket,"

output: l"
in someone's pocket,"

output: l"
on the shelf,"

output: l"
on the shelf,"

output: l"
on the shelf,"

output: l"
pound the pavement,"

Output: i"
cut and thrust,"

output: l"
cut and thrust,"

Output: l"
song and dance,"

output: l"
song and dance,"

Output: l"
song and dance,"

Output: l"
turn the tables,"

output: l"
turn the tables,"

Output: l"
over the hill,"

Output: l"
over the hill,"

Output: l"
over the hill,"

output: l"
out of the loop,"

output: l"
drop the ball,"

Output: i"
the buck stops here,"

output: i"
the buck stops here,"

Output: i"
the buck stops here,"

output: i"
on the rocks,"

output: l"
on the rocks,"

output: l"
on the rocks,"

Output: l"
break someone's heart,"

output: i"
break someone's heart,"

output: i"
break someone's heart,"

output: i"
steal someone's thunder,"

Output: i"
slap on the wrist,"

output: i"
slap on the wrist,"

output: i"
on the make,"

output: l"
on the make,"

output: i"
on the make,"

output: l"
things that go bump in the night,"

Output: i"
push the boat out,"

output: l"
push the boat out,"

output: l"
push the boat out,"

output: l"
smell a rat,"

output: l"
smell a rat,"

Output: i"
smell a rat,"

output: i"
shoot the messenger,"

output: i"
shoot the messenger,"

output: i"
shoot the messenger,"

output: i"
wake up and smell the coffee,"

output: l"
fun and games,"

output: i"
fun and games,"

output: l"
fun and games,"

output: i"
cast the first stone,"

Output: l"
cast the first stone,"

Output: i"
kick the bucket,"

output: l"
kick the bucket,"

output: l"
kick the bucket,"

Output: i"
fly a kite,"

Output: l"
fly a kite,"

output: l"
fly a kite,"

Output: l"
in the clear,"

Output: l"
in the clear,"

Output: l"
have a few,"

Output: l"
have a few,"

output: i"
have a few,"

output: l"
to the hilt,"

output: l"
to the hilt,"

Output: l"
to the hilt,"

output: l"
open the floodgates,"

Output: l"
open the floodgates,"

Output: l"
open the floodgates,"

Output: l"
throw the book at,"

output: l"
throw the book at,"

Output: i"
throw the book at,"

Output: l"
when the chips are down,"

Output: i"
when the chips are down,"

Output: i"
between a rock and a hard place,"

output: i"
between a rock and a hard place,"

Output: i"
put down roots,"

Output: l"
put down roots,"

output: l"
in your dreams,"

Output: i"
in your dreams,"

Output: i"
short and sweet,"

output: i"
cut and dried,"

output: l"
cut and dried,"

Output: l"
cut and dried,"

Output: l"
six of the best,"

Output: l"
six of the best,"

output: l"
six of the best,"

output: l"
behind closed doors,"

output: l"
behind closed doors,"

output: l"
behind closed doors,"

output: l"
clear the decks,"

output: i"
clear the decks,"

output: l"
clear the decks,"

output: i"
on the game,"

Output: l"
on the game,"

output: i"
on the game,"

Output: l"
with open arms,"

Output: i"
with open arms,"

Output: i"
flash in the pan,"

output: i"
flash in the pan,"

Output: i"
flash in the pan,"

output: i"
rough around the edges,"

output: l"
rough around the edges,"

output: l"
fly off the handle,"

Output: i"
fly off the handle,"

output: i"
see the light,"

Output: l"
see the light,"

output: l"
see the light,"

Output: l"
pour cold water on,"

output: l"
pour cold water on,"

Output: l"
pour cold water on,"

output: l"
fire in the belly,"

output: l"
get a grip,"

Output: i"
get a grip,"

output: i"
get a grip,"

output: l"
in the loop,"

Output: l"
in the loop,"

Output: l"
in the loop,"

output: l"
fly in the face of,"

output: i"
fly in the face of,"

output: l"
get the boot,"

Output: l"
get the boot,"

Output: l"
on and off,"

Output: l"
on and off,"

Output: l"
on and off,"

Output: l"
cook the books,"

Output: i"
cook the books,"

output: i"
cook the books,"

output: i"
on the same page,"

output: l"
on the same page,"

Output: l"
run a mile,"

output: l"
run a mile,"

output: l"
run a mile,"

output: l"
on thin ice,"

output: l"
on thin ice,"

output: l"
close to home,"

output: l"
close to home,"

output: l"
close to home,"

output: l"
in the bag,"

output: l"
in the bag,"

Output: l"
in the raw,"

output: l"
in the raw,"

Output: l"
cut the mustard,"

Output: l"
force someone's hand,"

output: l"
force someone's hand,"

output: l"
in the final analysis,"

output: i"
in the final analysis,"

Output: i"
in the final analysis,"

output: i"
up in the air,"

Output: l"
up in the air,"

Output: l"
fall from grace,"

output: i"
fall from grace,"

output: i"
fall from grace,"

output: i"
full of beans,"

output: i"
full of beans,"

Output: l"
full of beans,"

output: l"
press the panic button,"

output: l"
press the panic button,"

output: l"
press the panic button,"

Output: l"
have a heart,"

output: l"
have a heart,"

output: i"
have a heart,"

output: i"
on the fly,"

output: l"
on the fly,"

Output: l"
get stuck in,"

output: l"
get stuck in,"

Output: l"
get stuck in,"

output: l"
out of the box,"

Output: l"
out of the box,"

Output: l"
out of the box,"

Output: l"
on the warpath,"

output: l"
on the warpath,"

output: i"
on the warpath,"

output: i"
take a dive,"

Output: l"
take a dive,"

Output: l"
take a dive,"

output: l"
scratch the surface,"

output: l"
scratch the surface,"

output: l"
scratch the surface,"

Output: l"
hammer and tongs,"

output: l"
hammer and tongs,"

output: l"
hammer and tongs,"

Output: l"
make a clean break,"

Output: l"
make a clean break,"

output: l"
make a clean break,"

Output: l"
at sixes and sevens,"

output: i"
nuts and bolts,"

Output: l"
nuts and bolts,"

output: l"
nuts and bolts,"

Output: l"
the ball is in someone's court,"

output: l"
the ball is in someone's court,"

output: i"
get a life,"

output: i"
get a life,"

output: i"
get a life,"

Output: i"
on the nose,"

output: l"
on the nose,"

output: l"
on the nose,"

Output: l"
on a shoestring,"

Output: l"
in the driver's seat,"

output: i"
in the driver's seat,"

output: l"
wet behind the ears,"

output: i"
wet behind the ears,"

Output: l"
wet behind the ears,"

output: i"
up a tree,"

Output: l"
up a tree,"

output: l"
up a tree,"

output: l"
pick someone's brain,"

Output: i"
fill someone's shoes,"

Output: l"
save someone's skin,"

Output: i"
save someone's skin,"

Output: l"
walk all over,"

output: l"
walk all over,"

Output: l"
walk all over,"

output: l"
hot and heavy,"

output: l"
hot and heavy,"

Output: l"
hot and heavy,"

output: l"
strike a chord,"

output: i"
strike a chord,"

Output: i"
strike a chord,"

output: i"
batten down the hatches,"

output: l"
batten down the hatches,"

output: l"
batten down the hatches,"

output: i"
cap in hand,"

Output: l"
cap in hand,"

output: l"
cap in hand,"

output: l"
kicking and screaming,"

Output: l"
kicking and screaming,"

output: i"
kicking and screaming,"

output: i"
sick and tired,"

Output: l"
sick and tired,"

output: i"
on the cards,"

output: l"
on the cards,"

output: l"
face the music,"

output: i"
face the music,"

Output: i"
come in from the cold,"

output: l"
come in from the cold,"

output: l"
come in from the cold,"

Output: l"
head over heels,"

Output: i"
head over heels,"

output: i"
head over heels,"

output: i"
reach for the stars,"

Output: i"
for a song,"

output: i"
for a song,"

output: i"
for a song,"

output: l"
down the tubes,"

output: l"
down the tubes,"

Output: l"
down the tubes,"

output: l"
no strings attached,"

Output: i"
no strings attached,"

output: i"
no strings attached,"

output: i"
spit it out,"

Output: l"
spit it out,"

output: l"
spit it out,"

Output: l"
don't hold your breath,"

output: i"
don't hold your breath,"

Output: l"
don't hold your breath,"

Output: i"
stand up and be counted,"

output: i"
stand up and be counted,"

output: i"
far and away,"

Output: i"
far and away,"

Output: l"
far and away,"

output: i"
sink or swim,"

output: i"
sink or swim,"

output: i"
sink or swim,"

Output: i"
hit the bottle,"

output: l"
hit the bottle,"

output: l"
hit the bottle,"

Output: l"
turn over a new leaf,"

Output: i"
turn over a new leaf,"

output: i"
put the boot in,"

output: l"
put the boot in,"

Output: l"
make a splash,"

Output: i"
make a splash,"

Output: l"
draw a line in the sand,"

output: l"
push someone's buttons,"

Output: i"
push someone's buttons,"

Output: i"
separate the wheat from the chaff,"

output: l"
separate the wheat from the chaff,"

output: l"
get to grips with,"

output: i"
get under someone's skin,"

Output: i"
get under someone's skin,"

output: l"
get under someone's skin,"

output: i"
up to speed,"

Output: l"
up to speed,"

Output: l"
go with the flow,"

output: i"
go with the flow,"

output: i"
rule the roost,"

output: i"
rule the roost,"

output: i"
rule the roost,"

output: i"
in the fast lane,"

Output: l"
in the fast lane,"

output: l"
in the fast lane,"

output: l"
break the back of,"

Output: i"
break the back of,"

output: i"
break the back of,"

output: i"
put words in someone's mouth,"

Output: i"
put words in someone's mouth,"

Output: l"
put words in someone's mouth,"

output: i"
shut the door on,"

output: l"
shut the door on,"

output: l"
shut the door on,"

output: l"
kiss of death,"

output: i"
kiss of death,"

output: i"
kiss of death,"

output: i"
on the skids,"

output: l"
on the skids,"

output: l"
on the skids,"

output: l"
light at the end of the tunnel,"

output: l"
light at the end of the tunnel,"

Output: i"
light at the end of the tunnel,"

output: i"
on a roll,"

output: i"
on a roll,"

output: l"
rock the boat,"

Output: i"
rock the boat,"

output: i"
below the belt,"

output: l"
below the belt,"

output: l"
below the belt,"

output: l"
see eye to eye,"

output: i"
see eye to eye,"

output: i"
get it up,"

output: l"
get it up,"

output: l"
get it up,"

Output: l"
get away with murder,"

Output: i"
get away with murder,"

output: i"
get away with murder,"

output: i"
one of those things,"

output: l"
one of those things,"

Output: l"
joined at the hip,"

output: l"
joined at the hip,"

Output: l"
have a ball,"

output: l"
have a ball,"

output: i"
under the sun,"

output: l"
under the sun,"

output: l"
under the sun,"

Output: l"
on the wagon,"

output: l"
on the wagon,"

output: l"
on the wagon,"

output: l"
call a spade a spade,"

output: i"
call a spade a spade,"

output: i"
call a spade a spade,"

Output: i"
spill the beans,"

Output: l"
spill the beans,"

Output: i"
on the button,"

output: l"
on the button,"

output: l"
on the button,"

output: l"
black and blue,"

output: i"
black and blue,"

output: i"
black and blue,"

output: l"
put the cart before the horse,"

Output: i"
bells and whistles,"

output: l"
bells and whistles,"

output: i"
in cold blood,"

Output: i"
in cold blood,"

output: i"
carrot and stick,"

Output: l"
carrot and stick,"

output: l"
down the road,"

output: l"
down the road,"

output: l"
down the road,"

output: l"
heads will roll,"

output: i"
heads will roll,"

Output: i"
at the end of the day,"

output: l"
at the end of the day,"

Output: l"
at the end of the day,"

output: i"
heart and soul,"

output: i"
heart and soul,"

output: i"
heart and soul,"

Output: i"
pack a punch,"

Output: i"
pack a punch,"

output: i"
pack a punch,"

Output: i"
eat someone alive,"

output: i"
eat someone alive,"

output: i"
eat someone alive,"

Output: i"
tie the knot,"

Output: l"
tie the knot,"

output: l"
tie the knot,"

output: l"
step on it,"

Output: l"
step on it,"

output: l"
out of the picture,"

Output: i"
out of the picture,"

output: i"
break the ice,"

output: i"
break the ice,"

Output: l"
break the ice,"

output: l"
pop the question,"

Output: i"
pop the question,"

output: i"
pop the question,"

Output: i"
full speed ahead,"

output: l"
full speed ahead,"

output: i"
full speed ahead,"

Output: l"
point the finger,"

output: i"
point the finger,"

output: l"
sign on the dotted line,"

output: l"
sign on the dotted line,"

output: l"
sign on the dotted line,"

output: i"
up the ante,"

Output: i"
up the ante,"

Output: i"
up the ante,"

Output: i"
bring home the bacon,"

output: i"
bring home the bacon,"

Output: l"
bring home the bacon,"

Output: i"
with a view to,"

output: l"
with a view to,"

output: i"
with a view to,"

output: l"
move heaven and earth,"

output: i"
move heaven and earth,"

Output: i"
move heaven and earth,"

Output: i"
across the board,"

output: l"
across the board,"

output: l"
tip the scales,"

Output: l"
tip the scales,"

Output: l"
face to face,"

Output: l"
face to face,"

output: l"
face to face,"

output: l"
hold someone's hand,"

output: l"
hold someone's hand,"

output: l"
hold someone's hand,"

Output: l"
cut from the same cloth,"

output: l"
cut from the same cloth,"

Output: l"
cut from the same cloth,"

Output: l"
licence to print money,"

output: i"
licence to print money,"

Output: l"
licence to print money,"

Output: i"
on the mend,"

output: i"
on the mend,"

Output: i"
on the mend,"

Output: i"
go all the way,"

output: l"
go all the way,"

Output: i"
go all the way,"

output: l"
come with the territory,"

output: i"
come with the territory,"

output: i"
the bee's knees,"

Output: i"
the bee's knees,"

output: i"
the bee's knees,"

Output: i"
on the back of,"

output: l"
on the back of,"

output: l"
on the back of,"

output: l"
get a rise out of,"

output: i"
get off the ground,"

Output: l"
get off the ground,"

Output: l"
get off the ground,"

output: l"
under the table,"

output: l"
under the table,"

Output: l"
under the table,"

output: l"
do someone proud,"

Output: i"
do someone proud,"

output: i"
do someone proud,"

Output: i"
down to the wire,"

Output: i"
down to the wire,"

Output: l"
down to the wire,"

Output: l"
go the distance,"

output: i"
go the distance,"

output: i"
go the distance,"

output: l"
fast and furious,"

Output: i"
fast and furious,"

output: i"
fast and furious,"

output: i"
watch this space,"

Output: l"
watch this space,"

output: l"
set the wheels in motion,"

Output: i"
set the wheels in motion,"

output: l"
set the wheels in motion,"

output: i"
to the tune of,"

output: l"
to the tune of,"

Output: l"
to the tune of,"

Output: l"
on the back burner,"

Output: l"
on the back burner,"

output: i"
on the back burner,"

output: i"
turn the screw,"

Output: l"
turn the screw,"

Output: l"
turn the screw,"

Output: l"
glass ceiling,"

output: l"
glass ceiling,"

output: l"
glass ceiling,"

output: l"
grass root,"

output: l"
grass root,"

output: l"
grass root,"

output: l"
head hunter,"

Output: l"
head hunter,"

Output: l"
head hunter,"

output: l"
heavy cross,"

Output: l"
heavy cross,"

output: l"
heavy cross,"

output: l"
banana republic,"

output: i"
banana republic,"

output: l"
banana republic,"

Output: i"
crocodile tear,"

output: i"
crocodile tear,"

output: i"
crocodile tear,"

output: l"
eager beaver,"

output: l"
eager beaver,"

output: l"
cutting edge,"

Output: l"
cutting edge,"

Output: l"
cutting edge,"

Output: l"
melting pot,"

output: l"
melting pot,"

output: l"
melting pot,"

output: l"
hot potato,"

output: l"
hot potato,"

Output: l"
hot potato,"

output: l"
monkey business,"

Output: i"
monkey business,"

output: i"
monkey business,"

Output: l"
big cheese,"

output: l"
big cheese,"

output: l"
big cheese,"

output: l"
nest egg,"

output: l"
nest egg,"

output: l"
big picture,"

output: l"
big picture,"

output: l"
big picture,"

output: l"
night owl,"

Output: l"
night owl,"

output: l"
night owl,"

Output: l"
fashion plate,"

output: l"
fashion plate,"

Output: l"
fashion plate,"

Output: l"
big wig,"

Output: l"
big wig,"

output: i"
big wig,"

Output: l"
flower child,"

output: i"
flower child,"

Output: l"
flower child,"

output: i"
panda car,"

output: l"
black box,"

Output: l"
black box,"

output: l"
black box,"

output: l"
flea market,"

output: l"
flea market,"

output: l"
flea market,"

output: l"
goose egg,"

Output: l"
blind alley,"

output: l"
blind alley,"

output: l"
blind alley,"

output: l"
low profile,"

Output: l"
low profile,"

Output: l"
low profile,"

output: l"
blue blood,"

output: l"
blue blood,"

output: l"
blue blood,"

output: l"
grandfather clock,"

output: l"
grandfather clock,"

output: l"
grandfather clock,"

output: l"
guinea pig,"

Output: l"
guinea pig,"

output: l"
guinea pig,"

output: l"
graveyard shift,"

output: l"
graveyard shift,"

output: l"
gravy train,"

output: i"
gravy train,"

output: l"
gravy train,"

output: i"
rat run,"

output: l"
rock bottom,"

Output: l"
rock bottom,"

Output: i"
rock bottom,"

output: i"
pipe dream,"

output: i"
pipe dream,"

output: i"
pipe dream,"

output: i"
rocket science,"

output: l"
rocket science,"

output: l"
rocket science,"

output: l"
poison pill,"

output: l"
poison pill,"

output: l"
poison pill,"

output: l"
shrinking violet,"

output: l"
shrinking violet,"

output: i"
shrinking violet,"

output: i"
silver bullet,"

output: l"
silver bullet,"

output: l"
silver bullet,"

Output: l"
damp squib,"

Output: l"
dark horse,"

output: l"
dark horse,"

output: i"
dark horse,"

Output: i"
ivory tower,"

Output: l"
ivory tower,"

output: l"
ivory tower,"

output: l"
kangaroo court,"

Output: i"
kangaroo court,"

output: i"
kangaroo court,"

output: i"
sitting duck,"

output: i"
double cross,"

Output: l"
double cross,"

output: l"
double cross,"

output: l"
smoking gun,"

output: l"
smoking gun,"

output: l"
double dutch,"

output: l"
double dutch,"

output: l"
double dutch,"

output: l"
snake oil,"

output: l"
snake oil,"

output: l"
snake oil,"

output: i"
smoke screen,"

output: l"
smoke screen,"

output: l"
smoke screen,"

output: l"
swan song,"

Output: i"
swan song,"

Output: i"
swan song,"

output: i"
old flame,"

output: l"
old flame,"

output: l"
old flame,"

output: i"
zebra crossing,"

output: l"
zebra crossing,"

output: l"
zebra crossing,"

output: l"
silver lining,"

output: i"
top dog,"

output: i"
bad hat,"

output: l"
bad hat,"

output: l"
bad hat,"

output: l"
acid test,"

Output: l"
acid test,"

output: l"
acid test,"

Output: l"
big fish,"

output: l"
agony aunt,"

output: l"
brass ring,"

Output: l"
brass ring,"

output: l"
brass ring,"

Output: l"
busy bee,"

output: l"
closed book,"

output: l"
closed book,"

output: l"
closed book,"

output: l"
