idiom,sentence
crash and burn,l
dyed in the wool,l
dyed in the wool,l
dyed in the wool,l
fight fire with fire,i
fight fire with fire,l
fight fire with fire,i
all over the place,l
all over the place,l
all over the place,i
grind to a halt,l
grind to a halt,i
grind to a halt,l
in a nutshell,l
in a nutshell,l
rise and shine,l
take a back seat,l
take a bath,l
take a bath,l
take a bath,l
bury the hatchet,l
bury the hatchet,l
in the soup,l
in the soup,l
in the soup,i
grease the wheels,l
grease the wheels,l
grease the wheels,l
apples and oranges,l
apples and oranges,l
follow in someone's footsteps,l
follow in someone's footsteps,l
follow in someone's footsteps,l
under the wire,l
under the wire,l
under the wire,l
out of the blue,l
out of the blue,l
out of the blue,l
over the moon,l
over the moon,i
throw down the gauntlet,l
throw down the gauntlet,l
take the bull by the horns,l
take the bull by the horns,l
take the bull by the horns,l
over the top,l
over the top,l
over the top,i
sweetness and light,i
sweetness and light,i
behind someone's back,i
behind someone's back,l
on the ropes,l
take the cake,i
dig up dirt,l
dig up dirt,l
dig up dirt,l
left and right,l
dead in the water,i
dead in the water,l
dead in the water,l
take no prisoners,l
run out of steam,i
take a hike,l
take a hike,l
take a hike,l
go the extra mile,i
under a cloud,i
under a cloud,l
under a cloud,i
in someone's pocket,l
in someone's pocket,l
in someone's pocket,l
on the shelf,i
on the shelf,l
on the shelf,l
pound the pavement,l
cut and thrust,l
cut and thrust,l
song and dance,l
song and dance,l
song and dance,l
turn the tables,l
turn the tables,l
over the hill,l
over the hill,l
over the hill,l
out of the loop,l
drop the ball,l
the buck stops here,l
the buck stops here,l
the buck stops here,l
on the rocks,l
on the rocks,i
on the rocks,l
break someone's heart,l
break someone's heart,l
break someone's heart,i
steal someone's thunder,l
slap on the wrist,l
slap on the wrist,l
on the make,i
on the make,l
on the make,l
things that go bump in the night,l
push the boat out,l
push the boat out,i
push the boat out,l
smell a rat,l
smell a rat,l
smell a rat,l
shoot the messenger,i
shoot the messenger,i
shoot the messenger,l
wake up and smell the coffee,l
fun and games,l
fun and games,l
fun and games,l
cast the first stone,l
cast the first stone,l
kick the bucket,l
kick the bucket,l
kick the bucket,l
fly a kite,l
fly a kite,l
fly a kite,l
in the clear,i
in the clear,l
have a few,l
have a few,l
have a few,l
to the hilt,l
to the hilt,i
to the hilt,l
open the floodgates,l
open the floodgates,l
open the floodgates,l
throw the book at,l
throw the book at,i
throw the book at,l
when the chips are down,i
when the chips are down,l
between a rock and a hard place,i
between a rock and a hard place,l
put down roots,l
put down roots,l
in your dreams,l
in your dreams,i
short and sweet,l
cut and dried,l
cut and dried,l
cut and dried,l
six of the best,i
six of the best,l
six of the best,l
behind closed doors,i
behind closed doors,l
behind closed doors,l
clear the decks,i
clear the decks,i
clear the decks,l
on the game,l
on the game,l
on the game,l
with open arms,l
with open arms,l
flash in the pan,l
flash in the pan,l
flash in the pan,l
rough around the edges,i
rough around the edges,i
fly off the handle,l
fly off the handle,i
see the light,l
see the light,l
see the light,l
pour cold water on,l
pour cold water on,l
pour cold water on,l
fire in the belly,l
get a grip,l
get a grip,l
get a grip,i
in the loop,l
in the loop,l
in the loop,l
fly in the face of,l
fly in the face of,l
get the boot,l
get the boot,l
on and off,l
on and off,l
on and off,l
cook the books,i
cook the books,l
cook the books,i
on the same page,i
on the same page,l
run a mile,l
run a mile,l
run a mile,l
on thin ice,l
on thin ice,l
close to home,l
close to home,l
close to home,l
in the bag,l
in the bag,l
in the raw,l
in the raw,l
cut the mustard,i
force someone's hand,i
force someone's hand,l
in the final analysis,l
in the final analysis,l
in the final analysis,i
up in the air,i
up in the air,l
fall from grace,i
fall from grace,i
fall from grace,l
full of beans,l
full of beans,l
full of beans,l
press the panic button,l
press the panic button,l
press the panic button,l
have a heart,i
have a heart,l
have a heart,l
on the fly,l
on the fly,l
get stuck in,i
get stuck in,l
get stuck in,l
out of the box,i
out of the box,l
out of the box,l
on the warpath,l
on the warpath,l
on the warpath,l
take a dive,l
take a dive,l
take a dive,l
scratch the surface,l
scratch the surface,l
scratch the surface,l
hammer and tongs,l
hammer and tongs,l
hammer and tongs,l
make a clean break,l
make a clean break,l
make a clean break,i
at sixes and sevens,l
nuts and bolts,l
nuts and bolts,l
nuts and bolts,l
the ball is in someone's court,l
the ball is in someone's court,l
get a life,i
get a life,i
get a life,l
on the nose,l
on the nose,l
on the nose,l
on a shoestring,l
in the driver's seat,l
in the driver's seat,i
wet behind the ears,l
wet behind the ears,l
wet behind the ears,l
up a tree,l
up a tree,l
up a tree,l
pick someone's brain,l
fill someone's shoes,l
save someone's skin,i
save someone's skin,l
walk all over,l
walk all over,l
walk all over,l
hot and heavy,i
hot and heavy,i
hot and heavy,l
strike a chord,l
strike a chord,i
strike a chord,l
batten down the hatches,l
batten down the hatches,l
batten down the hatches,l
cap in hand,l
cap in hand,l
cap in hand,l
kicking and screaming,l
kicking and screaming,l
kicking and screaming,l
sick and tired,l
sick and tired,l
on the cards,l
on the cards,l
face the music,l
face the music,i
come in from the cold,l
come in from the cold,l
come in from the cold,i
head over heels,l
head over heels,l
head over heels,l
reach for the stars,i
for a song,l
for a song,l
for a song,i
down the tubes,l
down the tubes,l
down the tubes,l
no strings attached,i
no strings attached,i
no strings attached,i
spit it out,l
spit it out,l
spit it out,l
don't hold your breath,l
don't hold your breath,l
don't hold your breath,i
stand up and be counted,l
stand up and be counted,l
far and away,l
far and away,l
far and away,i
sink or swim,l
sink or swim,l
sink or swim,l
hit the bottle,l
hit the bottle,l
hit the bottle,l
turn over a new leaf,i
turn over a new leaf,i
put the boot in,l
put the boot in,l
make a splash,l
make a splash,l
draw a line in the sand,l
push someone's buttons,l
push someone's buttons,l
separate the wheat from the chaff,l
separate the wheat from the chaff,l
get to grips with,l
get under someone's skin,i
get under someone's skin,i
get under someone's skin,i
up to speed,l
up to speed,l
go with the flow,i
go with the flow,i
rule the roost,l
rule the roost,l
rule the roost,l
in the fast lane,l
in the fast lane,l
in the fast lane,l
break the back of,i
break the back of,l
break the back of,l
put words in someone's mouth,l
put words in someone's mouth,l
put words in someone's mouth,l
shut the door on,i
shut the door on,i
shut the door on,l
kiss of death,l
kiss of death,l
kiss of death,l
on the skids,l
on the skids,l
on the skids,l
light at the end of the tunnel,i
light at the end of the tunnel,i
light at the end of the tunnel,i
on a roll,l
on a roll,l
rock the boat,i
rock the boat,i
below the belt,l
below the belt,l
below the belt,l
see eye to eye,i
see eye to eye,l
get it up,l
get it up,l
get it up,l
get away with murder,l
get away with murder,i
get away with murder,l
one of those things,l
one of those things,i
joined at the hip,i
joined at the hip,l
have a ball,l
have a ball,l
under the sun,l
under the sun,l
under the sun,l
on the wagon,l
on the wagon,l
on the wagon,l
call a spade a spade,l
call a spade a spade,i
call a spade a spade,l
spill the beans,l
spill the beans,l
on the button,l
on the button,l
on the button,l
black and blue,l
black and blue,l
black and blue,l
put the cart before the horse,i
bells and whistles,l
bells and whistles,l
in cold blood,l
in cold blood,i
carrot and stick,l
carrot and stick,l
down the road,l
down the road,l
down the road,l
heads will roll,l
heads will roll,l
at the end of the day,l
at the end of the day,l
at the end of the day,l
heart and soul,i
heart and soul,l
heart and soul,l
pack a punch,l
pack a punch,l
pack a punch,l
eat someone alive,i
eat someone alive,l
eat someone alive,l
tie the knot,l
tie the knot,l
tie the knot,l
step on it,l
step on it,l
out of the picture,i
out of the picture,l
break the ice,l
break the ice,i
break the ice,l
pop the question,l
pop the question,l
pop the question,l
full speed ahead,l
full speed ahead,l
full speed ahead,l
point the finger,l
point the finger,l
sign on the dotted line,l
sign on the dotted line,l
sign on the dotted line,i
up the ante,l
up the ante,l
up the ante,i
bring home the bacon,l
bring home the bacon,l
bring home the bacon,l
with a view to,l
with a view to,i
with a view to,l
move heaven and earth,i
move heaven and earth,l
move heaven and earth,l
across the board,i
across the board,l
tip the scales,l
tip the scales,l
face to face,l
face to face,l
face to face,l
hold someone's hand,l
hold someone's hand,l
hold someone's hand,l
cut from the same cloth,i
cut from the same cloth,i
cut from the same cloth,l
licence to print money,l
licence to print money,l
licence to print money,l
on the mend,l
on the mend,l
on the mend,i
go all the way,l
go all the way,l
go all the way,l
come with the territory,l
come with the territory,l
the bee's knees,l
the bee's knees,i
the bee's knees,i
on the back of,l
on the back of,l
on the back of,l
get a rise out of,l
get off the ground,l
get off the ground,l
get off the ground,l
under the table,l
under the table,l
under the table,l
do someone proud,l
do someone proud,l
do someone proud,l
down to the wire,l
down to the wire,l
down to the wire,l
go the distance,l
go the distance,l
go the distance,l
fast and furious,l
fast and furious,l
fast and furious,i
watch this space,l
watch this space,l
set the wheels in motion,l
set the wheels in motion,l
set the wheels in motion,l
to the tune of,i
to the tune of,l
to the tune of,l
on the back burner,l
on the back burner,l
on the back burner,l
turn the screw,l
turn the screw,l
turn the screw,l
glass ceiling,l
glass ceiling,l
glass ceiling,l
grass root,l
grass root,l
grass root,l
head hunter,l
head hunter,l
head hunter,l
heavy cross,l
heavy cross,l
heavy cross,l
banana republic,l
banana republic,l
banana republic,l
crocodile tear,l
crocodile tear,l
crocodile tear,l
eager beaver,l
eager beaver,l
cutting edge,l
cutting edge,l
cutting edge,l
melting pot,l
melting pot,l
melting pot,i
hot potato,l
hot potato,l
hot potato,l
monkey business,l
monkey business,l
monkey business,l
big cheese,l
big cheese,l
big cheese,l
nest egg,l
nest egg,l
big picture,l
big picture,l
big picture,l
night owl,l
night owl,l
night owl,l
fashion plate,l
fashion plate,l
fashion plate,l
big wig,l
big wig,l
big wig,l
flower child,l
flower child,l
flower child,l
panda car,l
black box,l
black box,l
black box,l
flea market,l
flea market,l
flea market,l
goose egg,l
blind alley,l
blind alley,l
blind alley,l
low profile,l
low profile,l
low profile,i
blue blood,l
blue blood,l
blue blood,l
grandfather clock,l
grandfather clock,l
grandfather clock,l
guinea pig,l
guinea pig,l
guinea pig,l
graveyard shift,l
graveyard shift,l
gravy train,l
gravy train,l
gravy train,l
rat run,l
rock bottom,l
rock bottom,l
rock bottom,l
pipe dream,i
pipe dream,l
pipe dream,l
rocket science,l
rocket science,l
rocket science,l
poison pill,l
poison pill,l
poison pill,l
shrinking violet,l
shrinking violet,l
shrinking violet,l
silver bullet,l
silver bullet,l
silver bullet,l
damp squib,l
dark horse,l
dark horse,l
dark horse,l
ivory tower,l
ivory tower,l
ivory tower,l
kangaroo court,l
kangaroo court,l
kangaroo court,l
sitting duck,l
double cross,l
double cross,l
double cross,l
smoking gun,l
smoking gun,i
double dutch,l
double dutch,l
double dutch,l
snake oil,l
snake oil,l
snake oil,l
smoke screen,l
smoke screen,l
smoke screen,i
swan song,i
swan song,l
swan song,l
old flame,l
old flame,l
old flame,l
zebra crossing,l
zebra crossing,l
zebra crossing,l
silver lining,l
top dog,l
bad hat,l
bad hat,l
bad hat,l
acid test,l
acid test,l
acid test,l
big fish,l
agony aunt,l
brass ring,l
brass ring,l
brass ring,l
busy bee,l
closed book,l
closed book,l
closed book,l
