idiom,sentence
rob Peter to pay Paul,literal
rob Peter to pay Paul,literal
rob Peter to pay Paul,literal
ring a bell,i
ring a bell,i
ring a bell,i
to die for,i
to die for,i
to die for,i
everything but the kitchen sink,i
spend a penny,i
spend a penny,i
spend a penny,literal
in black and white,i
in black and white,i
in black and white,i
doom and gloom,i
doom and gloom,i
doom and gloom,i
keep tabs on,literal
keep tabs on,literal
keep tabs on,literal
get the picture,i
get the picture,literal
get the picture,i
look the other way,i
look the other way,i
look the other way,i
burst someone's bubble,literal
burst someone's bubble,i
burst someone's bubble,literal
fall in line,literal
fall in line,literal
fall in line,i
water under the bridge,i
water under the bridge,i
water under the bridge,i
keep a lid on,literal
keep a lid on,literal
keep a lid on,i
down the drain,i
down the drain,i
down the drain,i
make the cut,i
make the cut,i
make the cut,i
free and easy,i
free and easy,i
free and easy,i
with a vengeance,i
cut both ways,i
cut both ways,i
cut both ways,i
sing the praises of,literal
sing the praises of,literal
sing the praises of,literal
hold the line,i
pull the plug,i
pull the plug,literal
pull the plug,literal
make a move,literal
make a move,i
make a move,literal
make a meal of,i
make a meal of,i
make a meal of,i
the icing on the cake,literal
the icing on the cake,i
the icing on the cake,i
in the red,i
in the red,i
in the red,i
feel the pinch,i
feel the pinch,i
feel the pinch,i
under the microscope,literal
under the microscope,i
under the microscope,i
pay the piper,literal
pay the piper,literal
pay the piper,literal
on the trot,i
on the trot,i
on the trot,i
peaches and cream,i
peaches and cream,i
toe the line,i
toe the line,literal
grasp the nettle,i
grasp the nettle,i
grasp the nettle,literal
high and mighty,i
high and mighty,i
high and mighty,i
in the hole,i
in the hole,i
in the hole,i
take the fall,literal
take the fall,literal
take the fall,literal
in the offing,i
in the offing,i
in the offing,i
ride roughshod over,literal
ride roughshod over,i
ride roughshod over,literal
crash and burn,literal
crash and burn,i
crash and burn,literal
dyed in the wool,i
dyed in the wool,i
dyed in the wool,i
fight fire with fire,literal
fight fire with fire,literal
fight fire with fire,literal
all over the place,i
all over the place,i
all over the place,i
grind to a halt,i
grind to a halt,i
grind to a halt,i
in a nutshell,i
in a nutshell,i
rise and shine,i
take a back seat,i
take a bath,literal
take a bath,literal
take a bath,i
bury the hatchet,literal
bury the hatchet,i
in the soup,literal
in the soup,i
in the soup,i
grease the wheels,i
grease the wheels,i
grease the wheels,i
apples and oranges,i
apples and oranges,i
follow in someone's footsteps,i
follow in someone's footsteps,i
follow in someone's footsteps,i
under the wire,i
under the wire,i
under the wire,i
out of the blue,i
out of the blue,i
out of the blue,i
over the moon,literal
over the moon,literal
throw down the gauntlet,literal
throw down the gauntlet,i
take the bull by the horns,literal
take the bull by the horns,literal
take the bull by the horns,literal
over the top,i
over the top,i
over the top,i
sweetness and light,i
sweetness and light,i
behind someone's back,i
behind someone's back,i
on the ropes,i
take the cake,i
dig up dirt,literal
dig up dirt,literal
dig up dirt,i
left and right,i
dead in the water,i
dead in the water,i
dead in the water,i
take no prisoners,i
run out of steam,i
take a hike,literal
take a hike,literal
take a hike,literal
go the extra mile,literal
under a cloud,i
under a cloud,i
under a cloud,i
in someone's pocket,i
in someone's pocket,literal
in someone's pocket,i
on the shelf,i
on the shelf,i
on the shelf,i
pound the pavement,literal
cut and thrust,i
cut and thrust,i
song and dance,literal
song and dance,literal
song and dance,i
turn the tables,i
turn the tables,i
over the hill,i
over the hill,i
over the hill,i
out of the loop,i
drop the ball,literal
the buck stops here,i
the buck stops here,i
the buck stops here,i
on the rocks,i
on the rocks,i
on the rocks,i
break someone's heart,literal
break someone's heart,literal
break someone's heart,i
steal someone's thunder,literal
slap on the wrist,literal
slap on the wrist,literal
on the make,i
on the make,i
on the make,i
things that go bump in the night,i
push the boat out,literal
push the boat out,literal
push the boat out,literal
smell a rat,i
smell a rat,i
smell a rat,i
shoot the messenger,literal
shoot the messenger,literal
shoot the messenger,literal
wake up and smell the coffee,literal
fun and games,i
fun and games,i
fun and games,i
cast the first stone,i
cast the first stone,literal
kick the bucket,literal
kick the bucket,literal
kick the bucket,literal
fly a kite,i
fly a kite,i
fly a kite,i
in the clear,i
in the clear,i
have a few,i
have a few,i
have a few,i
to the hilt,i
to the hilt,i
to the hilt,i
open the floodgates,literal
open the floodgates,i
open the floodgates,literal
throw the book at,literal
throw the book at,i
throw the book at,i
when the chips are down,i
when the chips are down,i
between a rock and a hard place,i
between a rock and a hard place,i
put down roots,i
put down roots,literal
in your dreams,i
in your dreams,i
short and sweet,i
cut and dried,i
cut and dried,i
cut and dried,i
six of the best,i
six of the best,i
six of the best,i
behind closed doors,i
behind closed doors,i
behind closed doors,i
clear the decks,i
clear the decks,i
clear the decks,literal
on the game,i
on the game,i
on the game,i
with open arms,i
with open arms,i
flash in the pan,literal
flash in the pan,i
flash in the pan,i
rough around the edges,i
rough around the edges,i
fly off the handle,i
fly off the handle,i
see the light,i
see the light,i
see the light,i
pour cold water on,i
pour cold water on,literal
pour cold water on,i
fire in the belly,i
get a grip,literal
get a grip,i
get a grip,i
in the loop,i
in the loop,i
in the loop,i
fly in the face of,i
fly in the face of,i
get the boot,i
get the boot,literal
on and off,i
on and off,i
on and off,i
cook the books,i
cook the books,literal
cook the books,i
on the same page,i
on the same page,i
run a mile,i
run a mile,i
run a mile,i
on thin ice,i
on thin ice,literal
close to home,i
close to home,i
close to home,i
in the bag,i
in the bag,i
in the raw,i
in the raw,i
cut the mustard,i
force someone's hand,literal
force someone's hand,i
in the final analysis,i
in the final analysis,literal
in the final analysis,i
up in the air,i
up in the air,i
fall from grace,i
fall from grace,literal
fall from grace,i
full of beans,i
full of beans,i
full of beans,i
press the panic button,literally
press the panic button,i
press the panic button,literal
have a heart,i
have a heart,i
have a heart,literal
on the fly,i
on the fly,i
get stuck in,i
get stuck in,i
get stuck in,literal
out of the box,i
out of the box,i
out of the box,i
on the warpath,i
on the warpath,i
on the warpath,i
take a dive,i
take a dive,i
take a dive,i
scratch the surface,i
scratch the surface,i
scratch the surface,i
hammer and tongs,i
hammer and tongs,literal
hammer and tongs,literal
make a clean break,literal
make a clean break,i
make a clean break,i
at sixes and sevens,i
nuts and bolts,i
nuts and bolts,i
nuts and bolts,i
the ball is in someone's court,i
the ball is in someone's court,i
get a life,literal
get a life,i
get a life,i
on the nose,i
on the nose,i
on the nose,i
on a shoestring,i
in the driver's seat,literal
in the driver's seat,i
wet behind the ears,literal
wet behind the ears,literal
wet behind the ears,i
up a tree,i
up a tree,i
up a tree,i
pick someone's brain,literal
fill someone's shoes,i
save someone's skin,i
save someone's skin,i
walk all over,i
walk all over,i
walk all over,literal
hot and heavy,i
hot and heavy,i
hot and heavy,i
strike a chord,literal
strike a chord,i
strike a chord,i
batten down the hatches,i
batten down the hatches,literal
batten down the hatches,literal
cap in hand,literal
cap in hand,i
cap in hand,i
kicking and screaming,literal
kicking and screaming,literal
kicking and screaming,literal
sick and tired,i
sick and tired,i
on the cards,i
on the cards,i
face the music,literal
face the music,literal
come in from the cold,literal
come in from the cold,i
come in from the cold,i
head over heels,i
head over heels,i
head over heels,i
reach for the stars,i
for a song,i
for a song,i
for a song,i
down the tubes,literal
down the tubes,literal
down the tubes,i
no strings attached,literal
no strings attached,i
no strings attached,i
spit it out,i
spit it out,literal
spit it out,literal
don't hold your breath,i
don't hold your breath,literal
don't hold your breath,i
stand up and be counted,literal
stand up and be counted,literal
far and away,i
far and away,i
far and away,i
sink or swim,i
sink or swim,i
sink or swim,i
hit the bottle,i
hit the bottle,i
hit the bottle,literal
turn over a new leaf,i
turn over a new leaf,i
put the boot in,literal
put the boot in,literal
make a splash,literal
make a splash,i
draw a line in the sand,literal
push someone's buttons,literal
push someone's buttons,i
separate the wheat from the chaff,literal
separate the wheat from the chaff,i
get to grips with,i
get under someone's skin,i
get under someone's skin,i
get under someone's skin,i
up to speed,i
up to speed,i
go with the flow,literal
go with the flow,i
rule the roost,i
rule the roost,i
rule the roost,i
in the fast lane,i
in the fast lane,i
in the fast lane,i
break the back of,i
break the back of,i
break the back of,literal
put words in someone's mouth,i
put words in someone's mouth,i
put words in someone's mouth,i
shut the door on,i
shut the door on,literal
shut the door on,i
kiss of death,literal
kiss of death,i
kiss of death,literal
on the skids,i
on the skids,i
on the skids,i
light at the end of the tunnel,i
light at the end of the tunnel,literal
light at the end of the tunnel,literal
on a roll,i
on a roll,i
rock the boat,i
rock the boat,i
below the belt,i
below the belt,i
below the belt,i
see eye to eye,literal
see eye to eye,i
get it up,i
get it up,i
get it up,i
get away with murder,literal
get away with murder,literal
get away with murder,literal
one of those things,i
one of those things,i
joined at the hip,i
joined at the hip,literal
have a ball,i
have a ball,i
under the sun,i
under the sun,i
under the sun,i
on the wagon,literal
on the wagon,i
on the wagon,literal
call a spade a spade,i
call a spade a spade,i
call a spade a spade,i
spill the beans,literal
spill the beans,i
on the button,i
on the button,i
on the button,i
black and blue,i
black and blue,i
black and blue,i
put the cart before the horse,literal
bells and whistles,literal
bells and whistles,i
in cold blood,i
in cold blood,i
carrot and stick,literal
carrot and stick,i
down the road,i
down the road,i
down the road,i
heads will roll,literal
heads will roll,i
at the end of the day,i
at the end of the day,i
at the end of the day,i
heart and soul,i
heart and soul,literal
heart and soul,i
pack a punch,literal
pack a punch,i
pack a punch,literal
eat someone alive,i
eat someone alive,i
eat someone alive,literal
tie the knot,literal
tie the knot,literal
tie the knot,i
step on it,i
step on it,i
out of the picture,i
out of the picture,i
break the ice,i
break the ice,i
break the ice,i
pop the question,literal
pop the question,literal
pop the question,literal
full speed ahead,i
full speed ahead,i
full speed ahead,i
point the finger,literal
point the finger,literal
sign on the dotted line,i
sign on the dotted line,i
sign on the dotted line,i
up the ante,literal
up the ante,i
up the ante,literal
bring home the bacon,literal
bring home the bacon,literal
bring home the bacon,literal
with a view to,i
with a view to,literal
with a view to,i
move heaven and earth,literal
move heaven and earth,i
move heaven and earth,i
across the board,i
across the board,i
tip the scales,i
tip the scales,i
face to face,i
face to face,literal
face to face,literal
hold someone's hand,i
hold someone's hand,literal
hold someone's hand,i
cut from the same cloth,i
cut from the same cloth,i
cut from the same cloth,i
licence to print money,literal
licence to print money,i
licence to print money,i
on the mend,literal
on the mend,literal
on the mend,i
go all the way,literal
go all the way,i
go all the way,i
come with the territory,literal
come with the territory,literal
the bee's knees,i
the bee's knees,literal
the bee's knees,literal
on the back of,i
on the back of,i
on the back of,i
get a rise out of,i
get off the ground,i
get off the ground,i
get off the ground,i
under the table,i
under the table,i
under the table,i
do someone proud,i
do someone proud,literal
do someone proud,literal
down to the wire,i
down to the wire,i
down to the wire,i
go the distance,literal
go the distance,i
go the distance,i
fast and furious,i
fast and furious,i
fast and furious,i
watch this space,i
watch this space,literal
set the wheels in motion,i
set the wheels in motion,literal
set the wheels in motion,literal
to the tune of,i
to the tune of,i
to the tune of,i
on the back burner,i
on the back burner,i
on the back burner,i
turn the screw,i
turn the screw,i
turn the screw,i
glass ceiling,i
glass ceiling,i
glass ceiling,i
grass root,i
grass root,i
grass root,i
head hunter,literal
head hunter,literal
head hunter,literal
heavy cross,i
heavy cross,i
heavy cross,i
banana republic,literal
banana republic,literal
banana republic,i
crocodile tear,i
crocodile tear,i
crocodile tear,i
eager beaver,literal
eager beaver,literal
cutting edge,i
cutting edge,i
cutting edge,i
melting pot,i
melting pot,i
melting pot,i
hot potato,i
hot potato,i
hot potato,i
monkey business,i
monkey business,i
monkey business,literal
big cheese,i
big cheese,i
big cheese,i
nest egg,i
nest egg,i
big picture,i
big picture,i
big picture,i
night owl,i
night owl,i
night owl,literal
fashion plate,i
fashion plate,literal
fashion plate,literal
big wig,i
big wig,i
big wig,i
flower child,i
flower child,i
flower child,i
panda car,i
black box,i
black box,i
black box,i
flea market,literal
flea market,i
flea market,i
goose egg,i
blind alley,i
blind alley,i
blind alley,i
low profile,i
low profile,i
low profile,i
blue blood,i
blue blood,i
blue blood,i
grandfather clock,i
grandfather clock,i
grandfather clock,i
guinea pig,i
guinea pig,literal
guinea pig,literal
graveyard shift,literal
graveyard shift,i
gravy train,i
gravy train,i
gravy train,literal
rat run,i
rock bottom,i
rock bottom,i
rock bottom,i
pipe dream,i
pipe dream,literal
pipe dream,literal
rocket science,i
rocket science,i
rocket science,i
poison pill,literal
poison pill,literal
poison pill,literal
shrinking violet,literal
shrinking violet,i
shrinking violet,i
silver bullet,i
silver bullet,i
silver bullet,i
damp squib,i
dark horse,i
dark horse,i
dark horse,i
ivory tower,i
ivory tower,i
ivory tower,i
kangaroo court,literal
kangaroo court,i
kangaroo court,literal
sitting duck,i
double cross,i
double cross,i
double cross,i
smoking gun,literal
smoking gun,i
double dutch,i
double dutch,i
double dutch,i
snake oil,i
snake oil,i
snake oil,i
smoke screen,literal
smoke screen,literal
smoke screen,literal
swan song,i
swan song,i
swan song,i
old flame,i
old flame,i
old flame,i
zebra crossing,i
zebra crossing,i
zebra crossing,i
silver lining,i
top dog,i
bad hat,i
bad hat,i
bad hat,i
acid test,i
acid test,i
acid test,literal
big fish,i
agony aunt,literal
brass ring,i
brass ring,i
brass ring,i
busy bee,i
closed book,literal
closed book,i
closed book,i
