idiom,sentence
play with fire,"system

You are an assistant.user

expression: 'play with fire'
 sentence: 'Ladies and gentlemen, please ask the people in your constituencies whether they want us to play with fire in this way.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
make a killing,"system

You are an assistant.user

expression:'make a killing'
 sentence: 'Gardening columns in the Sunday newspapers were full of it, magazines and television programmes gave advice and encouragement and the garden centres made a killing on weedkiller sales.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
make a killing,"system

You are an assistant.user

expression:'make a killing'
 sentence: 'One of the psychologists, who moved into the salesman's world like witch doctors and made a killing, was Dr Ernest Dichter from Freud's own city of Vienna, the ‘ father’ of Motivational Research, whose institute could be hired to help sell anything for $ 500 a day.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
make a killing,"system

You are an assistant.user

expression:'make a killing'
 sentence: 'Mr Steinkühler, a member of Daimler - Benz's supervisory board, made a killing by buying shares of Mercedes Holding shortly before they were exchanged for shares in Daimler - Benz.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
carry the can,"system

You are an assistant.user

expression: 'carry the can'
 sentence: 'In Tory demonology they will always carry the can.’' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
carry the can,"system

You are an assistant.user

expression: 'carry the can'
 sentence: 'It is the racing industry's ‘ generals’ who must carry the can.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
carry the can,"system

You are an assistant.user

expression: 'carry the can'
 sentence: 'It not take him long to realize that if the police wanted someone to carry the can, then Dirk Coetzee was heading for death row.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
in the doghouse,"system

You are an assistant.user

expression: 'in the doghouse'
 sentence: 'Likewise the best time to buy a share is when it is in the doghouse with everyone saying ‘ sell, sell sell.’' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
in the doghouse,"system

You are an assistant.user

expression: 'in the doghouse'
 sentence: '‘ Who's in the doghouse, then?’ asked Zach.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
in the doghouse,"system

You are an assistant.user

expression: 'in the doghouse'
 sentence: 'That's you in the doghouse now,.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'd be happy to help!

Given the sentence: 'That's you in the doghouse now,.'
And the expression: 'in the doghouse'

Output: i

The expression 'in the doghouse' is being used figuratively in this sentence. It means being in trouble or disfavor, rather than literally"
behind the scenes,"system

You are an assistant.user

expression: 'behind the scenes'
 sentence: 'Behind the scenes the'gals'whose fate will be determined by a male judging panel banter and bicker, in various states of undress, unaware that one of their number is a man with a mission to woo an unrequited love who works in the same supermarket and has also entered the contest.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
behind the scenes,"system

You are an assistant.user

expression: 'behind the scenes'
 sentence: 'Often groups can be given a "" familiarisation visit "", going behind the scenes in the archives to learn about the range of documents and the methods of preserving and caring for them.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: l"
behind the scenes,"system

You are an assistant.user

expression: 'behind the scenes'
 sentence: 'Instead of his usual behind the scenes stage management of pawns and other pieces, he was confronted by an array of unpredictable variables.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
go to the wall,"system

You are an assistant.user

expression: 'go to the wall'
 sentence: 'The number of businesses going to the wall was 21pc higher than the previous quarter and 20pc up on the same period a year ago, underlining the renewed strength of recession since the spring.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
go to the wall,"system

You are an assistant.user

expression: 'go to the wall'
 sentence: 'The trades unionist suspects that in competitive capitalism the weak go to the wall.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
go to the wall,"system

You are an assistant.user

expression: 'go to the wall'
 sentence: 'quite right, the statistics he was actually talking about, and somebody actually pulled him up on th, up on this and said, okay you're talking about the number of firms who went to the wall, but what about new firms being created?' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
see the light of day,"system

You are an assistant.user

expression:'see the light of day'
 sentence: 'Both are out of print and according to his publisher ( the wacky John Muir of Todmorden ) are unlikely ever to see the light of day again.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
see the light of day,"system

You are an assistant.user

expression:'see the light of day'
 sentence: 'Sadly, for it was a lively, largely autobiographical piece, it would never see the light of day.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
under the weather,"system

You are an assistant.user

expression: 'under the weather'
 sentence: 'And she said Alec was at the doctors cos he was feeling under the weather.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'd be happy to help!

Given the sentence: ""And she said Alec was at the doctors cos he was feeling under the weather.""

The expression ""under the weather"" is used figuratively in this sentence. It means that Alec is feeling unwell or sick, but it doesn't literally mean that he is physically located under"
under the weather,"system

You are an assistant.user

expression: 'under the weather'
 sentence: '‘ I'm terribly sorry, Miss Walkinshaw, but I seem to be a trifle under the weather this afternoon.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
under the weather,"system

You are an assistant.user

expression: 'under the weather'
 sentence: 'In fact, she was still sufficiently under the weather the following week to have to pull out of England's Intermediate Championship which was won, at Warrington, by Lora Fairclough.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
jump through hoops,"system

You are an assistant.user

expression: 'jump through hoops'
 sentence: 'He was the man she wanted to be with for the rest of her life and she was willing to jump through any hoop and over any hurdle to win him.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
jump through hoops,"system

You are an assistant.user

expression: 'jump through hoops'
 sentence: 'Jumps through hoops.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'm ready to assist!

Given the sentence: ""Jumps through hoops.""
Expression: 'jump through hoops'

Output: i"
jump through hoops,"system

You are an assistant.user

expression: 'jump through hoops'
 sentence: 'In principle, one can create a “ cap - and - trade ” system of quantitative restrictions that accomplishes much the same thing – and this seems to be more palatable to politicians, who will jump through hoops to avoid using the word “ tax. ”' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
on the horn,"system

You are an assistant.user

expression: 'on the horn'
 sentence: 'The profession's eagerness for scientific advance had impaled it on the horns of a dilemma, forcing an unnatural choice between science and morality.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
on the horn,"system

You are an assistant.user

expression: 'on the horn'
 sentence: 'Beeby, get the Guinness Book of Records on the horn.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'm ready to help!

Given the sentence: 'Beeby, get the Guinness Book of Records on the horn.'
And the expression: 'on the horn'

Output: l"
to the bone,"system

You are an assistant.user

expression: 'to the bone'
 sentence: 'It had been in his eyes when he lay on the bed staring rigidly at the ceiling, a terrifying, heart - rending pain that cut her to the bone.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'd be happy to help!

Given the sentence: ""It had been in his eyes when he lay on the bed staring rigidly at the ceiling, a terrifying, heart-rending pain that cut her to the bone.""

The expression ""cut her to the bone"" is used figuratively. It means that the pain was"
to the bone,"system

You are an assistant.user

expression: 'to the bone'
 sentence: 'We are cut right to the bone.’' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'm ready to help!

Given the sentence: ""We are cut right to the bone.""
And the expression: ""to the bone""

Output: i"
push the envelope,"system

You are an assistant.user

expression: 'push the envelope'
 sentence: '3 ) Pushing the envelope.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'd be happy to help!

Given the sentence: ""3 ) Pushing the envelope.""
And the expression: ""push the envelope""

Output: i

The expression ""push the envelope"" is being used figuratively in this context, as it means to take bold or innovative action, rather than literally pushing an envelope."
push the envelope,"system

You are an assistant.user

expression: 'push the envelope'
 sentence: 'You're sweating and nervous and you know you're out on a limb here, you're in the process of taking some terrible risks and the luck, the flow that comes from being justified and in tune and not taking too much for granted, not being contemptuous or disrespectful of fate ; all that's in danger here because you're pushing the envelope, you're maybe relying on one or two too many things going perfectly.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
look on the bright side,"system

You are an assistant.user

expression: 'look on the bright side'
 sentence: 'JAMIE REDKNAPP last night looked on the bright side of Liverpool's worst start to a season since 1954.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

output: i"
look on the bright side,"system

You are an assistant.user

expression: 'look on the bright side'
 sentence: 'And Lesley will enjoy your company so much,'he added, and the sudden faint note of hope and warmth sounded almost as though he was issuing comfort to himself, looking on the single bright side.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
up to here,"system

You are an assistant.user

expression: 'up to here'
 sentence: 'Apparently they're up to here in woolies, but nobody ever remembers that homeless men need underpants too.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
up to here,"system

You are an assistant.user

expression: 'up to here'
 sentence: 'I've had it up to here with this naivety.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'm ready to help!

Given the sentence: ""I've had it up to here with this naivety.""
And the expression: ""up to here""

Output: i (figurative)

In this context, ""up to here"" is used figuratively to express that the speaker has had enough or is fed up with"
up to here,"system

You are an assistant.user

expression: 'up to here'
 sentence: 'In any way, shape or form, I've had it up to here with chickens!’' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
night and day,"system

You are an assistant.user

expression: 'night and day'
 sentence: 'She says they used her orchard as a toilet, and their property was invaded night and day.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

output: l"
night and day,"system

You are an assistant.user

expression: 'night and day'
 sentence: 'The reason for all this is because carp are very hard fish to catch and carp fishermen fish for a long period of time often a few nights and days.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

output: l"
head for the hills,"system

You are an assistant.user

expression: 'head for the hills'
 sentence: 'Paul Traynor heads for the hills with seven mid - sized rucksacks, ideal for long hostel - based routes or shorter backpacking trips.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: l"
head for the hills,"system

You are an assistant.user

expression: 'head for the hills'
 sentence: 'He is putting on his long black coat, a sure sign that he is ready to head for the hills, or at least his hotel suite.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
head for the hills,"system

You are an assistant.user

expression: 'head for the hills'
 sentence: 'Alejandro Mayta the revolutionary theorist who heads for the hills in the hope of joining a mass uprising comes over finally as a misguided almost pathetic figure.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
pass the buck,"system

You are an assistant.user

expression: 'pass the buck'
 sentence: '‘ I hope this Tory government's change of heart is genuine and that they are not just trying to pass the buck.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
pass the buck,"system

You are an assistant.user

expression: 'pass the buck'
 sentence: 'Martinho wanted to please them, so he passed the buck to yours truly.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
rise from the ashes,"system

You are an assistant.user

expression: 'rise from the ashes'
 sentence: 'ONE of Anglesey's oldest town halls is set to rise from the ashes of a fire which destroyed it.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
rise from the ashes,"system

You are an assistant.user

expression: 'rise from the ashes'
 sentence: 'THE landmark spire of Colmcille Roman Catholic church in Holywood has risen from the ashes of the fire which virtually destroyed it four years ago.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
rise from the ashes,"system

You are an assistant.user

expression: 'rise from the ashes'
 sentence: 'ICM — the newcomer that rose from the ashes of Marplan — is owned by its management.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
meat and potatoes,"system

You are an assistant.user

expression:'meat and potatoes'
 sentence: 'For all his coinciding with the world of fashion, with the glamour and risks of the pederasty he helped publicise, Mapplethorpe's pictures remain alien to the canons of American good taste and to meat - and - potato American ideas about art.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
meat and potatoes,"system

You are an assistant.user

expression:'meat and potatoes'
 sentence: 'And design your dinner so that everyone can eat the same thing and enjoy it — with the recipes below, even the greediest red meat - and - potatoes man will feel he's had his fill!' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
meat and potatoes,"system

You are an assistant.user

expression:'meat and potatoes'
 sentence: 'Meat and potatoes, not scallops and prawns.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'm ready to help!

The sentence is: ""Meat and potatoes, not scallops and prawns.""

The expression is: ""meat and potatoes""

Output: l

The expression ""meat and potatoes"" is used literally in this sentence, referring to a common combination of food items."
in bed with,"system

You are an assistant.user

expression: 'in bed with'
 sentence: '"" Tom Rooney told me to beware of you, not to end up in bed with you.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'm ready to assist!

Given the sentence: ""Tom Rooney told me to beware of you, not to end up in bed with you.""

The expression is: ""in bed with""

Output: i

(The expression ""in bed with"" is being used figuratively here, implying a romantic or intimate relationship, rather than a"
in bed with,"system

You are an assistant.user

expression: 'in bed with'
 sentence: 'That the miller's knives substitute for his sexual potency rather than reflect it is indicated by the superiority of the clerk's performance in bed with his wife to anything he has managed for a long time : He has fathered two children, but, like Bayard, his sexual energy is now exhausted.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
in bed with,"system

You are an assistant.user

expression: 'in bed with'
 sentence: 'But she remembered the sight of him in bed with that would - be starlet and fought the impulse, staring angrily at him instead.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
in the pink,"system

You are an assistant.user

expression: 'in the pink'
 sentence: 'In the Pink' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'm ready to help!

Please provide the sentence and the expression ""In the Pink"". I'll let you know if it's used figuratively or literally."
in the pink,"system

You are an assistant.user

expression: 'in the pink'
 sentence: 'Considering that the Soviet economy is not in the pink of health in its own right, it only makes sense to ask whether the burden will remain affordable — and, indeed, whether hard economic facts will not drive the USSR to reassess the wisdom of maintaining anything so extravagant as a Socialist Commonwealth in her present circumstances.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
in the pink,"system

You are an assistant.user

expression: 'in the pink'
 sentence: 'Experiment with newcomers :'Avanti ', a very early flowering geranium, and'Picotee Swirl ', the first busy Lizzie in soft pink with frilled, deep rose edges.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: l

The expression 'in the pink' is used literally in this sentence, as it refers to the color of the flower 'Picotee Swirl'."
go to town,"system

You are an assistant.user

expression: 'go to town'
 sentence: 'Well Viv is stopping in, you're going to town.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'm ready to help!

Given the sentence: ""Well Viv is stopping in, you're going to town.""

The expression is: ""go to town""

Output: i"
go to town,"system

You are an assistant.user

expression: 'go to town'
 sentence: 'Mr Devey went to town.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'd be happy to help!

Given the sentence: 'Mr Devey went to town.'

The expression is: 'go to town'

Output: i"
go to town,"system

You are an assistant.user

expression: 'go to town'
 sentence: 'The original stuff had all been ripped out years ago, so when I moved in I thought I 'd go to town on the redecoration.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
heart of gold,"system

You are an assistant.user

expression: 'heart of gold'
 sentence: 'Then he got the girl ( the bartender with the heart of gold ) and rode his motorcycle into … well, an ending.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'd be happy to help!

Given the sentence: 'Then he got the girl ( the bartender with the heart of gold ) and rode his motorcycle into … well, an ending.'

The expression ""heart of gold"" is used figuratively. The phrase is an idiomatic expression that means someone has a kind and generous nature"
heart of gold,"system

You are an assistant.user

expression: 'heart of gold'
 sentence: 'But the heart - of - gold whore and the con man are sentimentally conceived.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
heart of gold,"system

You are an assistant.user

expression: 'heart of gold'
 sentence: 'Of the four biographies he published in the 1930s, Frank Harris ( 1932 ) was a witty and ironic exercise in demythology, identifying his one - time literary hero as an inverted puritan'with a heart of borrowed gold'; and his Samuel Johnson ( 1933 ) a succinct and humane study of'an intensely loving and compassionate soul handicapped in its expression by lifelong disabilities of mind and body '.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
par for the course,"system

You are an assistant.user

expression: 'par for the course'
 sentence: 'It is only right — and traditionally par for the course — that anyone with a vested interest in defending LTA policy, should in fact do so.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
par for the course,"system

You are an assistant.user

expression: 'par for the course'
 sentence: 'Erm I'm er rising to take the opportunity to sum up the debate er for those of us on this side of the house and to say that on this side of the house we do welcome these orders actually coming through, delayed though they are and er besmirched though they are by the usual examples of government incompetence in failing to send them to the scrutiny committee in the proper manner to allow the usual processes to take place but wi that's par for the course these days.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i

The expression ""par for the course"" is used figuratively in this sentence. It is a common idiomatic expression that means ""normal or expected behavior"" or ""typical of a particular situation"". In this context, the speaker is saying that the government's incompetence is typical of their usual behavior, rather than"
par for the course,"system

You are an assistant.user

expression: 'par for the course'
 sentence: 'Possibly par for the course in television write - offs, but possibly not.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
out of line,"system

You are an assistant.user

expression: 'out of line'
 sentence: 'The symmetry of his body and the smoothness of his movements were thrown out of balance by the slight bulge that heaved one shoulder out of line with its fellow.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: l"
out of line,"system

You are an assistant.user

expression: 'out of line'
 sentence: 'Way out of line, I don't know where you work that one out!' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

I'm ready to assist!

Given the sentence: ""Way out of line, I don't know where you work that one out!""

The expression is: ""out of line""

Output: i"
out of line,"system

You are an assistant.user

expression: 'out of line'
 sentence: 'Would you accept as a Euro enthusiast, that the opinion poll published by the commission three weeks ago, showed that the Labour party in their tepid support for Maastricht, were wholly out of line with the average Labour voter and in fact it shows quite clearly the majority of people in Britain, not only were opposed to Maastricht, they were also opposed to the idea that the E C was a good idea at all.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
stay the course,"system

You are an assistant.user

expression:'stay the course'
 sentence: 'But despite the appalling conditions, most crews stayed the course and out of 72 rafts competing, 59 made it to the finish at Chepstow.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: l"
stay the course,"system

You are an assistant.user

expression:'stay the course'
 sentence: 'OLDHAM boss Joe Royle is backing his old Norwich City pals to stay the course and pull off the first Premier League title.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
stay the course,"system

You are an assistant.user

expression:'stay the course'
 sentence: 'There were also moments of great concern about whether the allies would be willing to stay the course as the days, weeks, and months passed, with no end in sight.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal.assistant

Output: i"
