idiom,sentence
up a tree,output
pick someone's brain,output
fill someone's shoes,output
save someone's skin,output
save someone's skin,output
walk all over,output
walk all over,output
walk all over,output
hot and heavy,output
hot and heavy,output
hot and heavy,output
strike a chord,output
strike a chord,output
strike a chord,output
batten down the hatches,output
batten down the hatches,output
batten down the hatches,output
cap in hand,output
cap in hand,output
cap in hand,output
kicking and screaming,output
kicking and screaming,output
kicking and screaming,output
sick and tired,output
sick and tired,output
on the cards,output
on the cards,output
face the music,output
face the music,output
come in from the cold,output
come in from the cold,output
come in from the cold,output
head over heels,output
head over heels,output
head over heels,output
reach for the stars,output
for a song,output
for a song,output
for a song,output
down the tubes,output
down the tubes,output
down the tubes,output
no strings attached,output
no strings attached,output
no strings attached,output
spit it out,output
spit it out,output
spit it out,output
don't hold your breath,output
don't hold your breath,output
don't hold your breath,output
stand up and be counted,output
stand up and be counted,output
far and away,output
far and away,output
far and away,output
sink or swim,output
sink or swim,output
sink or swim,output
hit the bottle,output
hit the bottle,output
hit the bottle,output
turn over a new leaf,output
turn over a new leaf,output
put the boot in,output
put the boot in,output
make a splash,output
make a splash,output
draw a line in the sand,output
push someone's buttons,output
push someone's buttons,output
separate the wheat from the chaff,output
separate the wheat from the chaff,output
get to grips with,output
get under someone's skin,output
get under someone's skin,output
get under someone's skin,output
up to speed,output
up to speed,output
go with the flow,output
go with the flow,output
rule the roost,output
rule the roost,output
rule the roost,output
in the fast lane,output
in the fast lane,output
in the fast lane,output
break the back of,output
break the back of,output
break the back of,output
put words in someone's mouth,output
put words in someone's mouth,output
put words in someone's mouth,output
shut the door on,output
shut the door on,output
shut the door on,output
kiss of death,output
kiss of death,output
kiss of death,output
on the skids,output
on the skids,output
on the skids,output
light at the end of the tunnel,output
light at the end of the tunnel,output
light at the end of the tunnel,output
on a roll,output
on a roll,output
rock the boat,output
rock the boat,output
below the belt,output
below the belt,output
below the belt,output
see eye to eye,output
see eye to eye,output
get it up,output
get it up,output
get it up,output
get away with murder,output
get away with murder,output
get away with murder,output
one of those things,output
one of those things,output
joined at the hip,output
joined at the hip,output
have a ball,output
have a ball,output
under the sun,output
under the sun,output
under the sun,output
on the wagon,output
on the wagon,output
on the wagon,output
call a spade a spade,output
call a spade a spade,output
call a spade a spade,output
spill the beans,output
spill the beans,output
on the button,output
on the button,output
on the button,output
black and blue,output
black and blue,output
black and blue,output
put the cart before the horse,output
bells and whistles,output
bells and whistles,output
in cold blood,output
in cold blood,output
carrot and stick,output
carrot and stick,output
down the road,output
down the road,output
down the road,output
heads will roll,output
heads will roll,output
at the end of the day,output
at the end of the day,output
at the end of the day,output
heart and soul,output
heart and soul,output
heart and soul,output
pack a punch,output
pack a punch,output
pack a punch,output
eat someone alive,output
eat someone alive,output
eat someone alive,output
tie the knot,output
tie the knot,output
tie the knot,output
step on it,output
step on it,output
out of the picture,output
out of the picture,output
break the ice,output
break the ice,output
break the ice,output
pop the question,output
pop the question,output
pop the question,output
full speed ahead,output
full speed ahead,output
full speed ahead,output
point the finger,output
point the finger,output
sign on the dotted line,output
sign on the dotted line,output
sign on the dotted line,output
up the ante,output
up the ante,output
up the ante,output
bring home the bacon,output
bring home the bacon,output
bring home the bacon,output
with a view to,output
with a view to,output
with a view to,output
move heaven and earth,output
move heaven and earth,output
move heaven and earth,output
across the board,output
across the board,output
tip the scales,output
tip the scales,output
face to face,output
face to face,output
face to face,output
hold someone's hand,output
hold someone's hand,output
hold someone's hand,output
cut from the same cloth,output
cut from the same cloth,output
cut from the same cloth,output
licence to print money,output
licence to print money,output
licence to print money,output
on the mend,output
on the mend,output
on the mend,output
go all the way,output
go all the way,output
go all the way,output
come with the territory,output
come with the territory,output
the bee's knees,output
the bee's knees,output
the bee's knees,output
on the back of,output
on the back of,output
on the back of,output
get a rise out of,output
get off the ground,output
get off the ground,output
get off the ground,output
under the table,output
under the table,output
under the table,output
do someone proud,output
do someone proud,output
do someone proud,output
down to the wire,output
down to the wire,output
down to the wire,output
go the distance,output
go the distance,output
go the distance,output
fast and furious,output
fast and furious,output
fast and furious,output
watch this space,output
watch this space,output
set the wheels in motion,output
set the wheels in motion,output
set the wheels in motion,output
to the tune of,output
to the tune of,output
to the tune of,output
on the back burner,output
on the back burner,output
on the back burner,output
turn the screw,output
turn the screw,output
turn the screw,output
glass ceiling,output
glass ceiling,output
glass ceiling,output
grass root,output
grass root,output
grass root,output
head hunter,output
head hunter,output
head hunter,output
heavy cross,output
heavy cross,output
heavy cross,output
banana republic,output
banana republic,output
banana republic,output
crocodile tear,output
crocodile tear,output
crocodile tear,output
eager beaver,output
eager beaver,output
cutting edge,output
cutting edge,output
cutting edge,output
melting pot,output
melting pot,output
melting pot,output
hot potato,output
hot potato,output
hot potato,output
monkey business,output
monkey business,output
monkey business,output
big cheese,output
big cheese,output
big cheese,output
nest egg,output
nest egg,output
big picture,output
big picture,output
big picture,output
night owl,output
night owl,output
night owl,output
fashion plate,output
fashion plate,output
fashion plate,output
big wig,output
big wig,output
big wig,output
flower child,output
flower child,output
flower child,output
panda car,output
black box,output
black box,output
black box,output
flea market,output
flea market,output
flea market,output
goose egg,output
blind alley,output
blind alley,output
blind alley,output
low profile,output
low profile,output
low profile,output
blue blood,output
blue blood,output
blue blood,output
grandfather clock,output
grandfather clock,output
grandfather clock,output
guinea pig,output
guinea pig,output
guinea pig,output
graveyard shift,output
graveyard shift,output
gravy train,output
gravy train,output
gravy train,output
rat run,output
rock bottom,output
rock bottom,output
rock bottom,output
pipe dream,output
pipe dream,output
pipe dream,output
rocket science,output
rocket science,output
rocket science,output
poison pill,output
poison pill,output
poison pill,output
shrinking violet,output
shrinking violet,output
shrinking violet,output
silver bullet,output
silver bullet,output
silver bullet,output
damp squib,output
dark horse,output
dark horse,output
dark horse,output
ivory tower,output
ivory tower,output
ivory tower,output
kangaroo court,output
kangaroo court,output
kangaroo court,output
sitting duck,output
double cross,output
double cross,output
double cross,output
smoking gun,output
smoking gun,output
double dutch,output
double dutch,output
double dutch,output
snake oil,output
snake oil,output
snake oil,output
smoke screen,output
smoke screen,output
smoke screen,output
swan song,output
swan song,output
swan song,output
old flame,output
old flame,output
old flame,output
zebra crossing,output
zebra crossing,output
zebra crossing,output
silver lining,output
top dog,output
bad hat,output
bad hat,output
bad hat,output
acid test,output
acid test,output
acid test,output
big fish,output
agony aunt,output
brass ring,output
brass ring,output
brass ring,output
busy bee,output
closed book,output
closed book,output
closed book,output
