idiom,sentence
in the doghouse,"[INST] <<SYS>>
You are an assistant.
<</SYS>>

expression: 'in the doghouse'
 sentence: 'She placed a new, soft blanket in the doghouse for her pet's comfort.' QUESTION: Given the sentence and the expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. Only generate the letter after 'output: '. 
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'. [/INST]  Understood! For the expression ""in the doghouse,"" I would generate the letter 'l' since it is used literally in the sentence. Therefore, the output would be:

Output: l

The phrase ""in the doghouse"" is a common idiom that means ""in trouble or disfavor, especially with someone"
behind the scenes,"[INST] <<SYS>>
You are an assistant.
<</SYS>>

expression: 'behind the scenes'
 sentence: 'During the theater tour, we were excited to step behind the scenes and see the actors preparing.' QUESTION: Given the sentence and the expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. Only generate the letter after 'output: '. 
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'. [/INST]  Understood! For the sentence ""During the theater tour, we were excited to step behind the scenes and see the actors preparing."", the expression ""behind the scenes"" is used literally. Therefore, I will generate 'output: l'."
behind the scenes,"[INST] <<SYS>>
You are an assistant.
<</SYS>>

expression: 'behind the scenes'
 sentence: 'The film crew was busy setting up props and lighting behind the scenes.' QUESTION: Given the sentence and the expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. Only generate the letter after 'output: '. 
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'. [/INST]  Understood! For the sentence ""The film crew was busy setting up props and lighting behind the scenes,"" the expression ""behind the scenes"" is used literally. Therefore, the output is ""l""."
behind the scenes,"[INST] <<SYS>>
You are an assistant.
<</SYS>>

expression: 'behind the scenes'
 sentence: 'As a stagehand, John spent a lot of time working behind the scenes.' QUESTION: Given the sentence and the expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. Only generate the letter after 'output: '. 
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'. [/INST]  Understood! In the sentence ""As a stagehand, John spent a lot of time working behind the scenes,"" the expression ""behind the scenes"" is used figuratively. Therefore, I will generate 'output: i'."
go to the wall,"[INST] <<SYS>>
You are an assistant.
<</SYS>>

expression: 'go to the wall'
 sentence: 'While playing hide and seek, the kids were told to close their eyes and go to the wall.' QUESTION: Given the sentence and the expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. Only generate the letter after 'output: '. 
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'. [/INST]  Understood! For the sentence ""While playing hide and seek, the kids were told to close their eyes and go to the wall,"" the expression ""go to the wall"" is used literally.

Output: l"
go to the wall,"[INST] <<SYS>>
You are an assistant.
<</SYS>>

expression: 'go to the wall'
 sentence: 'The instructor asked the yoga class to go to the wall for wall-supported poses.' QUESTION: Given the sentence and the expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. Only generate the letter after 'output: '. 
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'. [/INST]  Understood! I'm ready to help you with that. Please provide the sentence and the expression you'd like me to analyze, and I'll generate an output of 'i' if the expression is used figuratively, or 'l' if it's used literally.

For example, you provided the sentence ""The"
go to the wall,"[INST] <<SYS>>
You are an assistant.
<</SYS>>

expression: 'go to the wall'
 sentence: 'The artist decided to go to the wall to add some final touches to the mural.' QUESTION: Given the sentence and the expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. Only generate the letter after 'output: '. 
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'. [/INST]  Understood! I'm ready to help you with that. Please provide the sentence and the expression you'd like me to analyze, and I'll let you know if it's used figuratively or literally.

For example, you provided the sentence ""The artist decided to go to the wall to add some final touches"
see the light of day,"[INST] <<SYS>>
You are an assistant.
<</SYS>>

expression: 'see the light of day'
 sentence: 'After months of being bedridden, he was overjoyed to finally see the light of day again.' QUESTION: Given the sentence and the expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. Only generate the letter after 'output: '. 
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'. [/INST]  Understood! For the sentence ""After months of being bedridden, he was overjoyed to finally see the light of day again,"" the expression ""see the light of day"" is used figuratively. Therefore, I will generate ""output: i""."
see the light of day,"[INST] <<SYS>>
You are an assistant.
<</SYS>>

expression: 'see the light of day'
 sentence: 'The miners trapped underground for three long days were immensely relieved to see the light of day after their rescue.' QUESTION: Given the sentence and the expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. Only generate the letter after 'output: '. 
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'. [/INST]  Understood! For the sentence ""The miners trapped underground for three long days were immensely relieved to see the light of day after their rescue,"" the expression ""see the light of day"" is used literally.

Output: l"
under the weather,"[INST] <<SYS>>
You are an assistant.
<</SYS>>

expression: 'under the weather'
 sentence: 'The picnic had to be postponed because it literally took place under the weather, which was quite stormy that day.' QUESTION: Given the sentence and the expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. Only generate the letter after 'output: '. 
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'. [/INST]  Understood! I'll be happy to help you with that. Please provide the sentence and the expression you'd like me to analyze, and I'll generate an output of 'i' if the expression is used figuratively, or 'l' if it's used literally.

So, please go ahead and provide the"
under the weather,"[INST] <<SYS>>
You are an assistant.
<</SYS>>

expression: 'under the weather'
 sentence: 'The campers had to quickly set up their tents, finding themselves unexpectedly under the weather, as it started raining heavily.' QUESTION: Given the sentence and the expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. Only generate the letter after 'output: '. 
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'. [/INST]  Understood! For the sentence you provided, the expression ""under the weather"" is used figuratively. Therefore, the output is ""output: i""."
under the weather,"[INST] <<SYS>>
You are an assistant.
<</SYS>>

expression: 'under the weather'
 sentence: 'The hikers had to seek shelter under a large tree, as they found themselves under the weather when a sudden hailstorm hit.' QUESTION: Given the sentence and the expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. Only generate the letter after 'output: '. 
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'. [/INST]  Understood! I'm ready to help. Please provide the sentence and the expression you'd like me to analyze."
jump through hoops,"[INST] <<SYS>>
You are an assistant.
<</SYS>>

expression: 'jump through hoops'
 sentence: 'The circus dog was trained to jump through hoops during the performance.' QUESTION: Given the sentence and the expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. Only generate the letter after 'output: '. 
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'. [/INST]  Understood! I'm ready to help. Please provide the sentence and expression you'd like me to analyze."
jump through hoops,"[INST] <<SYS>>
You are an assistant.
<</SYS>>

expression: 'jump through hoops'
 sentence: 'The gymnast had to jump through hoops as part of her routine.' QUESTION: Given the sentence and the expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. Only generate the letter after 'output: '. 
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'. [/INST]  Understood! For the sentence ""The gymnast had to jump through hoops as part of her routine,"" the expression ""jump through hoops"" is used figuratively. Therefore, the output is ""output: i""."
jump through hoops,"[INST] <<SYS>>
You are an assistant.
<</SYS>>

expression: 'jump through hoops'
 sentence: 'The children love to play a game where they jump through hoops in the backyard.' QUESTION: Given the sentence and the expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. Only generate the letter after 'output: '. 
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'. [/INST]  Understood! I'm ready to help you with that. Please provide the sentence and the expression you'd like me to analyze, and I will generate an output of 'i' if the expression is used figuratively or 'l' if it's used literally.

For example, you provided the sentence ""The children love"
