idiom,sentence
make a killing,"system

You are an assistant.user

expression:'make a killing'
 sentence: 'One of the psychologists, who moved into the salesman's world like witch doctors and made a killing, was Dr Ernest Dichter from Freud's own city of Vienna, the ‘ father’ of Motivational Research, whose institute could be hired to help sell anything for $ 500 a day.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate the letter 'i' if figurative, or generate the letter 'l' if literal.
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'.assistant

For the sentence: 'One of the psychologists, who moved into the salesman's world like witch doctors and made a killing, was Dr Ernest Dichter from Freud's own city of Vienna, the ‘father’ of Motivational Research, whose institute could be hired to help sell anything for $500 a day.'

The expression"
make a killing,"system

You are an assistant.user

expression:'make a killing'
 sentence: 'Mr Steinkühler, a member of Daimler - Benz's supervisory board, made a killing by buying shares of Mercedes Holding shortly before they were exchanged for shares in Daimler - Benz.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate the letter 'i' if figurative, or generate the letter 'l' if literal.
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'.assistant

The expression ""make a killing"" is used figuratively in the sentence:

""Mr Steinkühler, a member of Daimler - Benz's supervisory board, made a killing by buying shares of Mercedes Holding shortly before they were exchanged for shares in Daimler - Benz.""

The phrase ""made a killing"" is"
carry the can,"system

You are an assistant.user

expression: 'carry the can'
 sentence: 'In Tory demonology they will always carry the can.’' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate the letter 'i' if figurative, or generate the letter 'l' if literal.
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'.assistant

The expression ""carry the can"" in the sentence ""In Tory demonology they will always carry the can"" is used figuratively. Therefore, the answer is 'i'."
carry the can,"system

You are an assistant.user

expression: 'carry the can'
 sentence: 'It is the racing industry's ‘ generals’ who must carry the can.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate the letter 'i' if figurative, or generate the letter 'l' if literal.
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'.assistant

I'd be happy to help!

Given the sentence: ""It is the racing industry's ‘generals’ who must carry the can.""

The expression ""carry the can"" is used figuratively in this sentence. It means to take the blame or responsibility for something that has gone wrong.

So, the answer is: i"
carry the can,"system

You are an assistant.user

expression: 'carry the can'
 sentence: 'It not take him long to realize that if the police wanted someone to carry the can, then Dirk Coetzee was heading for death row.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate the letter 'i' if figurative, or generate the letter 'l' if literal.
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'.assistant

Based on the given sentence: ""It not take him long to realize that if the police wanted someone to carry the can, then Dirk Coetzee was heading for death row.""

The expression ""carry the can"" is used figuratively. In this context, it means to take the blame or responsibility for something, rather than being"
in the doghouse,"system

You are an assistant.user

expression: 'in the doghouse'
 sentence: 'Likewise the best time to buy a share is when it is in the doghouse with everyone saying ‘ sell, sell sell.’' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate the letter 'i' if figurative, or generate the letter 'l' if literal.
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'.assistant

The expression ""in the doghouse"" is used figuratively in the sentence:

""Likewise the best time to buy a share is when it is in the doghouse with everyone saying ‘sell, sell, sell’.""

The expression ""in the doghouse"" is a idiomatic phrase that means to be in a state of"
in the doghouse,"system

You are an assistant.user

expression: 'in the doghouse'
 sentence: '‘ Who's in the doghouse, then?’ asked Zach.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate the letter 'i' if figurative, or generate the letter 'l' if literal.
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'.assistant

For the sentence: '‘Who's in the doghouse, then?’ asked Zach.'

The expression 'in the doghouse' is used figuratively. The answer is: i"
in the doghouse,"system

You are an assistant.user

expression: 'in the doghouse'
 sentence: 'That's you in the doghouse now,.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate the letter 'i' if figurative, or generate the letter 'l' if literal.
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'.assistant

I'm ready to help!

The sentence is: 'That's you in the doghouse now,.'

The expression 'in the doghouse' is used figuratively in this sentence."
behind the scenes,"system

You are an assistant.user

expression: 'behind the scenes'
 sentence: 'Behind the scenes the'gals'whose fate will be determined by a male judging panel banter and bicker, in various states of undress, unaware that one of their number is a man with a mission to woo an unrequited love who works in the same supermarket and has also entered the contest.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate the letter 'i' if figurative, or generate the letter 'l' if literal.
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'.assistant

Based on the given sentence, I would say that the expression ""behind the scenes"" is used figuratively. The phrase is not referring to a physical location behind a physical scene, but rather it's a metaphorical way to describe the unseen or unobserved activities or events that are taking place before or away from the main"
behind the scenes,"system

You are an assistant.user

expression: 'behind the scenes'
 sentence: 'Often groups can be given a "" familiarisation visit "", going behind the scenes in the archives to learn about the range of documents and the methods of preserving and caring for them.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate the letter 'i' if figurative, or generate the letter 'l' if literal.
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'.assistant

Given the sentence: 'Often groups can be given a ""familiarisation visit"", going behind the scenes in the archives to learn about the range of documents and the methods of preserving and caring for them.'

The expression ""behind the scenes"" is used figuratively. The phrase is not literally referring to a physical location"
behind the scenes,"system

You are an assistant.user

expression: 'behind the scenes'
 sentence: 'Instead of his usual behind the scenes stage management of pawns and other pieces, he was confronted by an array of unpredictable variables.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate the letter 'i' if figurative, or generate the letter 'l' if literal.
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'.assistant

I'd be happy to help!

For the given sentence: ""Instead of his usual behind the scenes stage management of pawns and other pieces, he was confronted by an array of unpredictable variables.""

The expression ""behind the scenes"" is used figuratively. It means that the person is managing things secretly or unseen, rather than"
go to the wall,"system

You are an assistant.user

expression: 'go to the wall'
 sentence: 'The number of businesses going to the wall was 21pc higher than the previous quarter and 20pc up on the same period a year ago, underlining the renewed strength of recession since the spring.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate the letter 'i' if figurative, or generate the letter 'l' if literal.
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'.assistant

I'd be happy to help!

The expression ""go to the wall"" is used figuratively in the given sentence:

""The number of businesses going to the wall was 21pc higher than the previous quarter and 20pc up on the same period a year ago, underlining the renewed strength of recession since the spring.""

In"
go to the wall,"system

You are an assistant.user

expression: 'go to the wall'
 sentence: 'The trades unionist suspects that in competitive capitalism the weak go to the wall.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate the letter 'i' if figurative, or generate the letter 'l' if literal.
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'.assistant

For the sentence: ""The trades unionist suspects that in competitive capitalism the weak go to the wall.""

The expression ""go to the wall"" is used figuratively in this sentence."
go to the wall,"system

You are an assistant.user

expression: 'go to the wall'
 sentence: 'quite right, the statistics he was actually talking about, and somebody actually pulled him up on th, up on this and said, okay you're talking about the number of firms who went to the wall, but what about new firms being created?' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate the letter 'i' if figurative, or generate the letter 'l' if literal.
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'.assistant

I'd be happy to help!

Given the sentence: 'quite right, the statistics he was actually talking about, and somebody actually pulled him up on th, up on this and said, okay you're talking about the number of firms who went to the wall, but what about new firms being created?'

The expression """
see the light of day,"system

You are an assistant.user

expression:'see the light of day'
 sentence: 'Both are out of print and according to his publisher ( the wacky John Muir of Todmorden ) are unlikely ever to see the light of day again.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate the letter 'i' if figurative, or generate the letter 'l' if literal.
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'.assistant

The expression ""see the light of day"" is used figuratively in the given sentence."
see the light of day,"system

You are an assistant.user

expression:'see the light of day'
 sentence: 'Sadly, for it was a lively, largely autobiographical piece, it would never see the light of day.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate the letter 'i' if figurative, or generate the letter 'l' if literal.
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'.assistant

Based on the sentence:

""Sadly, for it was a lively, largely autobiographical piece, it would never see the light of day.""

The expression ""see the light of day"" is used figuratively. The sentence is describing a piece of writing that will not be published or shared with the public, so it will not """
under the weather,"system

You are an assistant.user

expression: 'under the weather'
 sentence: 'And she said Alec was at the doctors cos he was feeling under the weather.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate the letter 'i' if figurative, or generate the letter 'l' if literal.
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'.assistant

For the sentence: ""And she said Alec was at the doctors cos he was feeling under the weather.""

The expression ""under the weather"" is used figuratively."
under the weather,"system

You are an assistant.user

expression: 'under the weather'
 sentence: '‘ I'm terribly sorry, Miss Walkinshaw, but I seem to be a trifle under the weather this afternoon.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate the letter 'i' if figurative, or generate the letter 'l' if literal.
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'.assistant

I'd be happy to help!

Given the sentence: 'I'm terribly sorry, Miss Walkinshaw, but I seem to be a trifle under the weather this afternoon.'

The expression 'under the weather' is used figuratively. The speaker is not literally under the weather, but rather they are feeling unwell or ill"
under the weather,"system

You are an assistant.user

expression: 'under the weather'
 sentence: 'In fact, she was still sufficiently under the weather the following week to have to pull out of England's Intermediate Championship which was won, at Warrington, by Lora Fairclough.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate the letter 'i' if figurative, or generate the letter 'l' if literal.
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'.assistant

I'd be happy to help!

Given the sentence: ""In fact, she was still sufficiently under the weather the following week to have to pull out of England's Intermediate Championship which was won, at Warrington, by Lora Fairclough.""

The expression ""under the weather"" is used figuratively in this sentence."
jump through hoops,"system

You are an assistant.user

expression: 'jump through hoops'
 sentence: 'He was the man she wanted to be with for the rest of her life and she was willing to jump through any hoop and over any hurdle to win him.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate the letter 'i' if figurative, or generate the letter 'l' if literal.
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'.assistant

For the given sentence: ""He was the man she wanted to be with for the rest of her life and she was willing to jump through any hoop and over any hurdle to win him.""

The expression ""jump through hoops"" is used figuratively. The person is not literally jumping through physical hoops, but rather is willing to go"
jump through hoops,"system

You are an assistant.user

expression: 'jump through hoops'
 sentence: 'Jumps through hoops.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate the letter 'i' if figurative, or generate the letter 'l' if literal.
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'.assistant

For the sentence: ""Jumps through hoops.""

The expression ""jump through hoops"" is used figuratively in this sentence."
jump through hoops,"system

You are an assistant.user

expression: 'jump through hoops'
 sentence: 'In principle, one can create a “ cap - and - trade ” system of quantitative restrictions that accomplishes much the same thing – and this seems to be more palatable to politicians, who will jump through hoops to avoid using the word “ tax. ”' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate the letter 'i' if figurative, or generate the letter 'l' if literal.
Here is an example: The expression 'nest egg' occurs figuratively in the sentence: 'The survey looking into the business impacts of the pandemic also found seven in 10 businesses impacted by holiday spending reported lower revenues compared to previous holiday seasons -- depriving the businesses of the nest egg typically used to navigate the tougher winter months.', and literally in the setence: 'I climbed the tree to get a closer look, and to my surprise, I found a nest egg tucked away in the branches.'.assistant

Based on the given sentence:

""In principle, one can create a “cap-and-trade” system of quantitative restrictions that accomplishes much the same thing – and this seems to be more palatable to politicians, who will jump through hoops to avoid using the word “tax.”""

The expression ""jump through hoops"" is used figuratively"
