idiom,sentence
play with fire,"[INST] expression: 'play with fire'
 sentence: 'As a fire performer, she had learned how to safely play with fire.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Of course! I'd be happy to help. Please provide the contextual sentence and the expression you'd like me to analyze, and I will let you know if it is used figuratively or literally.

For example, you could provide the sentence: ""As a fire performer, she had learned how to safely play with"
make a killing,"[INST] expression: 'make a killing'
 sentence: 'The ruthless mob boss gave his henchman an order to make a killing to send a clear message to his rivals.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you're unsure about, and I'll do my best to determine whether it's used figuratively or literally.

For example, if the sentence is ""The ruthless mob boss gave his henchman an order"
make a killing,"[INST] expression: 'make a killing'
 sentence: 'In the wild, the lion had to make a killing to feed his family.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Understood! I'll be happy to help you with that. Please provide the contextual sentence and the expression you'd like me to analyze, and I'll let you know if it's used figuratively or literally.

For example, you provided the sentence ""In the wild, the lion had to make a"
make a killing,"[INST] expression: 'make a killing'
 sentence: 'The detective found evidence suggesting that the suspect planned to make a killing.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Of course! I'd be happy to help. Please provide the contextual sentence and the expression you're interested in, and I'll do my best to determine whether it's used figuratively or literally.

For example, if the sentence is ""The detective found evidence suggesting that the suspect planned to make a killing"
carry the can,"[INST] expression: 'carry the can'
 sentence: 'John had to carry the can of paint up the ladder to finish the mural.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you're unsure about, and I'll do my best to determine whether it's used figuratively or literally.

For example, if the sentence is ""John had to carry the can of paint up the ladder to finish"
carry the can,"[INST] expression: 'carry the can'
 sentence: 'While camping, she was assigned to carry the can of beans to the picnic table.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you'd like me to analyze, and I will let you know if it is used figuratively or literally.

For example, if you provide the sentence ""While camping, she was assigned to carry the can of beans to"
carry the can,"[INST] expression: 'carry the can'
 sentence: 'After the party, I had to carry the can of recycling out to the curb.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure! I'd be happy to help you with that. Please provide the contextual sentence and the expression you want me to check, and I will let you know if it is used figuratively or literally.

For example, if the contextual sentence is ""After the party, I had to carry the can of soda out"
in the doghouse,"[INST] expression: 'in the doghouse'
 sentence: 'The mischievous puppy was put back in the doghouse after tearing up the garden.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure! I'd be happy to help. Please provide the contextual sentence and the expression you're interested in, and I'll let you know if it's used figuratively or literally.

For example, if you provide the sentence ""The mischievous puppy was put back in the doghouse after te"
in the doghouse,"[INST] expression: 'in the doghouse'
 sentence: 'When it started to rain heavily, the old retriever took shelter in the doghouse.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure! I'd be happy to help. Please provide the contextual sentence and the expression you want me to check, and I will let you know if it is used figuratively or literally.

For example, if you provide the sentence ""When it started to rain heavily, the old retriever took shelter in the doghouse"
in the doghouse,"[INST] expression: 'in the doghouse'
 sentence: 'She placed a new, soft blanket in the doghouse for her pet's comfort.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure! I'd be happy to help.

Expression: 'in the doghouse'
Sentence: She placed a new, soft blanket in the doghouse for her pet's comfort.

Output: l (literal)

In this context, the phrase ""in the doghouse"" is used"
behind the scenes,"[INST] expression: 'behind the scenes'
 sentence: 'During the theater tour, we were excited to step behind the scenes and see the actors preparing.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you want me to analyze, and I will let you know if it is used figuratively or literally.

For example, if the contextual sentence is ""The actor was performing a dramatic monologue on stage,"" and the expression is"
behind the scenes,"[INST] expression: 'behind the scenes'
 sentence: 'The film crew was busy setting up props and lighting behind the scenes.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you'd like me to analyze, and I will let you know if it is used figuratively or literally.

For example, if the sentence is: ""The team was working hard behind the scenes to prepare for the big presentation,"" and"
behind the scenes,"[INST] expression: 'behind the scenes'
 sentence: 'As a stagehand, John spent a lot of time working behind the scenes.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you're interested in, and I'll let you know if it's used figuratively or literally.

For example, if you provide the sentence ""As a stagehand, John spent a lot of time working behind the scenes."""
go to the wall,"[INST] expression: 'go to the wall'
 sentence: 'While playing hide and seek, the kids were told to close their eyes and go to the wall.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure! I'd be happy to help you with that. Please provide the contextual sentence and the expression you want me to analyze, and I will let you know if it is used figuratively or literally.

For example, if the sentence is: ""While playing hide and seek, the kids were told to close their"
go to the wall,"[INST] expression: 'go to the wall'
 sentence: 'The instructor asked the yoga class to go to the wall for wall-supported poses.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Understood! I'd be happy to help you with that. Please provide the contextual sentence and the expression you're interested in, and I'll let you know if it's used figuratively or literally."
go to the wall,"[INST] expression: 'go to the wall'
 sentence: 'The artist decided to go to the wall to add some final touches to the mural.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure! I'd be happy to help you with that. Please provide the contextual sentence and the expression you want me to check, and I will let you know if it is used figuratively or literally."
see the light of day,"[INST] expression: 'see the light of day'
 sentence: 'After months of being bedridden, he was overjoyed to finally see the light of day again.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Of course! I'd be happy to help. Please provide the contextual sentence and the expression you want me to analyze, and I will let you know if it is used figuratively or literally.

For example, if you provide the sentence ""After months of being bedridden, he was overjoyed to finally see the"
see the light of day,"[INST] expression: 'see the light of day'
 sentence: 'The miners trapped underground for three long days were immensely relieved to see the light of day after their rescue.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you're interested in, and I'll let you know if it's used figuratively or literally.

For example, you provided the sentence ""The miners trapped underground for three long days were immensely relieved"
under the weather,"[INST] expression: 'under the weather'
 sentence: 'The picnic had to be postponed because it literally took place under the weather, which was quite stormy that day.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you'd like me to analyze, and I'll let you know whether it's used figuratively or literally.

For example, you provided the sentence ""The picnic had to be postponed because it literally took place under"
under the weather,"[INST] expression: 'under the weather'
 sentence: 'The campers had to quickly set up their tents, finding themselves unexpectedly under the weather, as it started raining heavily.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you want me to check, and I will let you know if it is used figuratively or literally.

For example, you provided the sentence ""The campers had to quickly set up their tents, finding themselves unexpectedly under the weather"
under the weather,"[INST] expression: 'under the weather'
 sentence: 'The hikers had to seek shelter under a large tree, as they found themselves under the weather when a sudden hailstorm hit.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Understood! I'll be happy to help you with that. Please provide the contextual sentence and the expression you'd like me to analyze, and I'll let you know if it's used figuratively or literally.

For the sentence you provided, the expression ""under the weather"" is used figuratively, so"
jump through hoops,"[INST] expression: 'jump through hoops'
 sentence: 'The circus dog was trained to jump through hoops during the performance.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you're interested in, and I'll do my best to determine whether it's used figuratively or literally.

For example, if you provide the sentence ""The dog jumped through the hoop"" and the expression ""j"
jump through hoops,"[INST] expression: 'jump through hoops'
 sentence: 'The gymnast had to jump through hoops as part of her routine.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Of course! I'd be happy to help. Please provide the contextual sentence and the expression you'd like me to check, and I will let you know if it is used figuratively or literally.

For example, if you provide the sentence ""The dog ran through the park"" and the expression ""jump through ho"
jump through hoops,"[INST] expression: 'jump through hoops'
 sentence: 'The children love to play a game where they jump through hoops in the backyard.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure! I'd be happy to help. Please provide the contextual sentence and the expression you want me to check, and I will let you know if it is used figuratively or literally.

For example, if you provide the sentence ""The children love to play a game where they jump through hoops in the backyard."""
on the horn,"[INST] expression: 'on the horn'
 sentence: 'She delicately hung the Christmas ornament on the horn of the reindeer sculpture.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Understood! I'd be happy to help you with that. Please provide the contextual sentence and the expression you want me to analyze, and I'll let you know if it's used figuratively or literally."
on the horn,"[INST] expression: 'on the horn'
 sentence: 'The little boy was delighted when his dad lifted him to sit on the horn of the saddle.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure! I'd be happy to help you with that. Please provide the contextual sentence and the expression you want me to analyze, and I will let you know if it is used figuratively or literally.

For example, you could provide the sentence: ""The little boy was delighted when his dad lifted him to sit"
to the bone,"[INST] expression: 'to the bone'
 sentence: 'After the accident, the surgeon had to repair the damage to the bone.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Of course! I'd be happy to help. Please provide the contextual sentence and the expression you'd like me to analyze, and I will let you know if it is used figuratively or literally.

For example, you could provide the sentence ""After the accident, the surgeon had to repair the damage to the b"
to the bone,"[INST] expression: 'to the bone'
 sentence: 'The dog happily gnawed on the steak bone until it was clean to the bone.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you'd like me to analyze, and I'll let you know whether it's used figuratively or literally.

For example, you provided the sentence ""The dog happily gnawed on the steak bone until it"
push the envelope,"[INST] expression: 'push the envelope'
 sentence: 'During the art project, the teacher instructed the kids to literally push the envelope across the table to their classmates.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the sentence and expression, and I will let you know if it is used figuratively or literally.

For example, if the sentence is ""The teacher told the students to push the envelope to their classmates,"" and the expression is ""push the envelope,"" I"
push the envelope,"[INST] expression: 'push the envelope'
 sentence: 'In the mail sorting facility, the workers were asked to push the envelope towards the conveyor belt.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you want me to check, and I will let you know if it is used figuratively or literally.

For example, you could provide the sentence: ""In the mail sorting facility, the workers were asked to push the envelope towards the"
look on the bright side,"[INST] expression: 'look on the bright side'
 sentence: 'During the blackout, they had to look on the bright side of the street to avoid stumbling on the pavement.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Understood! I'll be happy to help you with that. Please provide the contextual sentence and the expression you'd like me to analyze, and I'll let you know if it's used figuratively or literally.

For example, if you provide the sentence ""During the blackout, they had to look"
look on the bright side,"[INST] expression: 'look on the bright side'
 sentence: 'To take a better photograph, the photographer decided to look on the bright side of the landscape.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Understood! I'd be happy to help. Please provide the contextual sentence and the expression you'd like me to analyze, and I will let you know if it is used figuratively or literally.

For example, you could provide the sentence: ""To take a better photograph, the photographer decided to look on the"
up to here,"[INST] expression: 'up to here'
 sentence: 'The water in the bathtub was filled up to here.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure! I'd be happy to help you with that. Please provide the contextual sentence and the expression you want me to analyze, and I will let you know if it is used figuratively or literally.

For example, if the sentence is ""The water in the bathtub was filled up to here."" and the expression"
up to here,"[INST] expression: 'up to here'
 sentence: 'She stacked the books up to here on the shelf.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you want me to analyze, and I will let you know if it is used figuratively or literally.

For example, if you provide the sentence ""She stacked the books up to here on the shelf."" and the expression ""up"
up to here,"[INST] expression: 'up to here'
 sentence: 'The graph shows that the prices have risen up to here.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you're interested in, and I'll let you know if it's used figuratively or literally.

For example, if the sentence is ""The cat is black"" and the expression is ""up to here,"" I would output"
night and day,"[INST] expression: 'night and day'
 sentence: 'The stars shine bright during the night and day.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure! I'd be happy to help you with that. Please provide the contextual sentence and the expression you want me to check, and I will let you know if it is used figuratively or literally.

For example, if you provide the sentence ""The sun rises in the east"" and the expression ""figuratively"
night and day,"[INST] expression: 'night and day'
 sentence: 'She studied night and day to prepare for her exams.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you're unsure about, and I'll do my best to determine whether it's used figuratively or literally.

For example, if the sentence is ""She studied night and day to prepare for her exams,"" and you"
head for the hills,"[INST] expression: 'head for the hills'
 sentence: 'When we saw the wildfire in the distance, we knew we had to head for the hills.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Understood! I'll do my best to help you with that. Please provide the contextual sentence and the expression you're interested in, and I'll let you know if it's used figuratively or literally.

For example, if you provide the sentence ""When we saw the wildfire in the distance, we"
head for the hills,"[INST] expression: 'head for the hills'
 sentence: 'As soon as they reached the edge of the forest, they decided to head for the hills to find a safe place to camp.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you want me to analyze, and I will let you know if it is used figuratively or literally.

For example, you could provide the sentence: ""As soon as they reached the edge of the forest, they decided to head for the"
head for the hills,"[INST] expression: 'head for the hills'
 sentence: 'Tired and thirsty from their journey, the explorers were relieved to finally head for the hills where they believed water sources were plentiful.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you want me to check, and I will let you know if it is used figuratively or literally.

For example, if the sentence is:

""Tired and thirsty from their journey, the explorers were rel"
pass the buck,"[INST] expression: 'pass the buck'
 sentence: 'During the charity event, they created a unique activity called 'pass the buck' where participants had to pass a dollar bill around.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure! I'd be happy to help you with that.

Given the contextual sentence and expression you provided:

Contextual sentence: During the charity event, they created a unique activity called 'pass the buck' where participants had to pass a dollar bill around.
Expression: 'pass the buck"
pass the buck,"[INST] expression: 'pass the buck'
 sentence: 'In the children's party, one of the fun games was 'pass the buck' where kids had to pass a toy buck from one to another in a race against time.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Understood! I'm ready to help you with that. Please provide the contextual sentence and the expression you want me to check, and I will let you know if it is used figuratively or literally."
rise from the ashes,"[INST] expression: 'rise from the ashes'
 sentence: 'After the forest fire, new sprouts started to rise from the ashes, signaling the rebirth of nature.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Understood! I'd be happy to help. Please provide the contextual sentence and the expression you'd like me to analyze, and I'll let you know if it's used figuratively or literally.

For example, if you provide the sentence ""After the forest fire, new sprouts started to rise from the"
rise from the ashes,"[INST] expression: 'rise from the ashes'
 sentence: 'Documenting the volcanic eruption, scientists examined how life could rise from the ashes in such a hostile environment.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you'd like me to analyze, and I'll let you know if it's used figuratively or literally.

For example, if you provide the sentence ""The company rose from the ashes of bankruptcy"" and the"
rise from the ashes,"[INST] expression: 'rise from the ashes'
 sentence: 'In the aftermath of the house fire, amidst the grey landscape, a lone flower managed to rise from the ashes.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and expression, and I will let you know if it is used figuratively or literally.

For example, if the sentence is ""The sun rose from the horizon,"" the expression is literal because the sun literally rose from the horizon. If the sentence is """
meat and potatoes,"[INST] expression: 'meat and potatoes'
 sentence: 'For dinner, we had a hearty meal of meat and potatoes.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Understood! I'd be happy to help you with that. Please provide the contextual sentence and the expression you want me to check, and I'll let you know if it's used figuratively or literally."
meat and potatoes,"[INST] expression: 'meat and potatoes'
 sentence: 'She decided to cook meat and potatoes for the family gathering.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you're interested in, and I'll let you know whether it's used figuratively or literally.

For example, if the sentence is ""She decided to cook meat and potatoes for the family gathering,"" and the expression"
meat and potatoes,"[INST] expression: 'meat and potatoes'
 sentence: 'The smell of freshly cooked meat and potatoes filled the kitchen.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you're unsure about, and I'll do my best to determine whether it's used figuratively or literally.

For example, if the sentence is ""The smell of freshly cooked meat and potatoes filled the"
in bed with,"[INST] expression: 'in bed with'
 sentence: 'After a long day, he found comfort in bed with a good book.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you're interested in, and I'll let you know if it's used figuratively or literally.

For example, if the sentence is ""After a long day, he found comfort in bed with a good book,"" and the"
in bed with,"[INST] expression: 'in bed with'
 sentence: 'The child loved spending Sunday mornings in bed with her parents, listening to their stories.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you're interested in, and I'll let you know if it's used figuratively or literally.

For example, if the sentence is ""The child loved spending Sunday mornings in bed with her parents, listening to"
in bed with,"[INST] expression: 'in bed with'
 sentence: 'She spent the entire day in bed with a high fever, unable to get up.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Understood! I'm ready to help you with that. Please provide the contextual sentence and the expression you'd like me to analyze, and I'll let you know if it's used figuratively or literally."
in the pink,"[INST] expression: 'in the pink'
 sentence: 'The flamingo stood out in the pink sunset.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Understood! I'd be happy to help you with that. Please provide the contextual sentence and the expression you're interested in, and I'll do my best to determine whether it's used figuratively or literally.

For example, if you provide the sentence ""The sky is blue"" and the expression ""in"
in the pink,"[INST] expression: 'in the pink'
 sentence: 'She looked ethereal in the pink dress she wore to the party.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure, I'd be happy to help! Please provide the contextual sentence and the expression you want me to check, and I will let you know if it is used figuratively or literally.

For example, you could provide the sentence: ""She looked ethereal in the pink dress she wore to the party."" And"
in the pink,"[INST] expression: 'in the pink'
 sentence: 'In the pink light of dawn, the world took on a magical hue.' QUESTION: Given a contextual sentence and a expression, tell me if the expression is used figurative or literally. Either generate 'output: i' if figurative, or generate the letter 'output: l' if literal. [/INST]  Sure! I'd be happy to help you with that. Please provide the contextual sentence and the expression you want me to check, and I will let you know if it is used figuratively or literally.

For example, if you provide the sentence ""In the pink light of dawn, the world took on a magical"
