Idiom,Sentence
twist someone's arm,'l'
twist someone's arm,'l'
swings and roundabouts,'l'
swings and roundabouts,'l'
swings and roundabouts,'l'
on the ball,'l'
on the ball,'l'
rob Peter to pay Paul,'l'
rob Peter to pay Paul,'l'
rob Peter to pay Paul,'i'
ring a bell,'l'
ring a bell,'l'
ring a bell,'l'
to die for,'l'
to die for,'l'
to die for,'l'
everything but the kitchen sink,i
spend a penny,'l'
spend a penny,'l'
spend a penny,'l'
in black and white,'l'
in black and white,'l'
in black and white,'l'
doom and gloom,'l'
doom and gloom,i
doom and gloom,'i'
keep tabs on,i
keep tabs on,i
keep tabs on,'i'
get the picture,'l'
get the picture,'l'
get the picture,'l'
look the other way,'l'
look the other way,'l'
look the other way,'l'
burst someone's bubble,'l'
burst someone's bubble,'l'
burst someone's bubble,'l'
fall in line,'l'
fall in line,'l'
fall in line,'l'
water under the bridge,'l'
water under the bridge,'l'
water under the bridge,'l'
keep a lid on,'l'
keep a lid on,'l'
keep a lid on,'l'
down the drain,'l'
down the drain,'l'
down the drain,'l'
make the cut,'l'
make the cut,'l'
make the cut,'l'
free and easy,'i'
free and easy,'l'
free and easy,'i'
with a vengeance,i
cut both ways,'l'
cut both ways,'l'
cut both ways,'l'
sing the praises of,'l'
sing the praises of,"The expression 'sing the praises of' in the sentence 'At Christmas, families gather around the fireplace to sing the praises of the holiday season.' is used figuratively. Therefore, the answer is 'i'."
sing the praises of,"The expression 'sing the praises of' in the sentence 'In the tranquil night, the devotees gathered in the temple to sing the praises of their gods.' is used literally.

Answer: l"
hold the line,'l'
pull the plug,'l'
pull the plug,'l'
pull the plug,'l'
make a move,'l'
make a move,"The expression 'make a move' is used literally in the sentence: 'Seeing that the traffic light had turned green, the driver decided to make a move.'. 

So the answer is 'l' for literal."
make a move,'l'
make a meal of,'l'
make a meal of,'l'
make a meal of,'l'
the icing on the cake,'l'
the icing on the cake,'l'
the icing on the cake,'l'
in the red,'l'
in the red,'l'
in the red,'l'
feel the pinch,'l'
feel the pinch,l
feel the pinch,'l'
under the microscope,'l'
under the microscope,'l'
under the microscope,'l'
pay the piper,'l'
pay the piper,'l'
pay the piper,'l'
on the trot,'l'
on the trot,'l'
on the trot,'i'
peaches and cream,l
peaches and cream,'l'
toe the line,'l'
toe the line,'l'
grasp the nettle,'l'
grasp the nettle,'l'
grasp the nettle,'l'
high and mighty,'l'
high and mighty,'l'
high and mighty,'l'
in the hole,'l'
in the hole,'l'
in the hole,'l'
take the fall,'l'
take the fall,'l'
take the fall,"The expression 'take the fall' in the sentence 'While practicing her gymnastics routine, she misjudged her landing and had to take the fall on the mat.' is used literally. The correct answer is 'l'."
in the offing,'l'
in the offing,'l'
in the offing,'l'
ride roughshod over,'l'
ride roughshod over,'l'
ride roughshod over,'l' for literal.
crash and burn,'l'
crash and burn,'l'
crash and burn,'l'
dyed in the wool,'l'
dyed in the wool,'l'
dyed in the wool,'l'
fight fire with fire,'l'
fight fire with fire,'l'
fight fire with fire,'l'
all over the place,'l'
all over the place,"The expression 'all over the place' in the sentence 'When the earthquake struck, books were thrown all over the place.' is used literally. So, the answer is 'l'."
all over the place,'l'
grind to a halt,l
grind to a halt,'l'
grind to a halt,'l'
in a nutshell,'l'
in a nutshell,'l'
rise and shine,'l'
take a back seat,'l'
take a bath,'l'
take a bath,'l'
take a bath,'l'
bury the hatchet,'l'
bury the hatchet,'l'
in the soup,l
in the soup,l
in the soup,'l'
grease the wheels,'l'
grease the wheels,'l'
grease the wheels,'l'
apples and oranges,'l'
apples and oranges,'l'
follow in someone's footsteps,'l'
follow in someone's footsteps,'l'
follow in someone's footsteps,'l'
under the wire,'l'
under the wire,'l'
under the wire,'l'
out of the blue,'l'
out of the blue,'l'
out of the blue,'l'
over the moon,'l'
over the moon,'l'
throw down the gauntlet,'l'
throw down the gauntlet,'l'
take the bull by the horns,'l'
take the bull by the horns,'l'
take the bull by the horns,'l'
over the top,'l'
over the top,'l'
over the top,'l'
sweetness and light,'l'
sweetness and light,'l'
behind someone's back,'l'
behind someone's back,"The expression 'behind someone's back' is used literally in the sentence 'She noticed a spider crawling up the wall behind someone's back during the meeting.'.

So, the answer is 'l'."
on the ropes,'l'
take the cake,'l'
dig up dirt,'l'
dig up dirt,'l'
dig up dirt,'l'
left and right,'l'
dead in the water,'l'
dead in the water,'l'
dead in the water,'l'
take no prisoners,l
run out of steam,'l'
take a hike,'l'
take a hike,'l'
take a hike,'l'
go the extra mile,'l'
under a cloud,'l'
under a cloud,'l'
under a cloud,l
in someone's pocket,"The expression 'in someone's pocket' is used literally in the sentence: 'While searching, she found a forgotten love letter in someone's pocket.'. Therefore, the answer is 'l'."
in someone's pocket,'l'
in someone's pocket,'l'
on the shelf,'l'
on the shelf,'l'
on the shelf,'l'
pound the pavement,'l'
cut and thrust,'l'
cut and thrust,'l'
song and dance,'l'
song and dance,'l'
song and dance,'l'
turn the tables,"The expression is used literally in that sentence. So, the answer is 'l'."
turn the tables,l
over the hill,'l'
over the hill,'l'
over the hill,'l'
out of the loop,'l'
drop the ball,'l'
the buck stops here,'l'
the buck stops here,'l'
the buck stops here,'i' for figurative.
on the rocks,'l'
on the rocks,'l'
on the rocks,'l'
break someone's heart,'l'
break someone's heart,'l'
break someone's heart,'l'
steal someone's thunder,'l'
slap on the wrist,'l'
slap on the wrist,'l'
on the make,'l'
on the make,'l'
on the make,'l'
things that go bump in the night,'l'
push the boat out,'l'
push the boat out,'l'
push the boat out,'l'
smell a rat,'l'
smell a rat,'l'
smell a rat,'l'
shoot the messenger,'l'
shoot the messenger,'l'
shoot the messenger,'l'
wake up and smell the coffee,'l'
fun and games,'l'
fun and games,'l'
fun and games,'l'
cast the first stone,'l'
cast the first stone,'l'
kick the bucket,'l'
kick the bucket,'l'
kick the bucket,'l'
fly a kite,'l'
fly a kite,'l'
fly a kite,'l'
in the clear,'l'
in the clear,'l'
have a few,'l'
have a few,'l'
have a few,'l'
to the hilt,'l'
to the hilt,'l'
to the hilt,'l'
open the floodgates,'l'
open the floodgates,'l'
open the floodgates,'l'
throw the book at,'l'
throw the book at,'l'
throw the book at,"The expression 'throw the book at' is used literally in the sentence: 'Exhausted and unable to concentrate any longer, he chose to throw the book at the door and go to bed.'. The correct answer is 'l'."
when the chips are down,'l'
when the chips are down,'i'
between a rock and a hard place,'l'
between a rock and a hard place,'l'
put down roots,'l'
put down roots,'l'
in your dreams,l
in your dreams,'l'
short and sweet,i
cut and dried,'l'
cut and dried,'l'
cut and dried,'l'
six of the best,'l'
six of the best,'l'
six of the best,'l'
behind closed doors,'l'
behind closed doors,'l'
behind closed doors,'l'
clear the decks,'l'
clear the decks,l
clear the decks,'l'
on the game,'l'
on the game,'l'
on the game,'l'
with open arms,'l'
with open arms,'l'
flash in the pan,'l'
flash in the pan,'l'
flash in the pan,'l'
rough around the edges,The correct answer is 'l' for literal.
rough around the edges,'l'
fly off the handle,l
fly off the handle,'l'
see the light,'l'
see the light,'l'
see the light,'l'
pour cold water on,'l'
pour cold water on,'l'
pour cold water on,'l'
fire in the belly,'l'
get a grip,'l'
get a grip,'l'
get a grip,'l'
in the loop,'l'
in the loop,'l'
in the loop,'l'
fly in the face of,'l'
fly in the face of,l
get the boot,'l'
get the boot,'l'
on and off,'l'
on and off,'l'
on and off,'l'
cook the books,l
cook the books,'l'
cook the books,'l'
on the same page,'l'
on the same page,'l'
run a mile,'l'
run a mile,'l'
run a mile,'l'
on thin ice,'l'
on thin ice,'l'
close to home,'l'
close to home,'l'
close to home,'l'
in the bag,'l'
in the bag,‘l’
in the raw,'l'
in the raw,'l'
cut the mustard,'l'
force someone's hand,'l'
force someone's hand,'l'
in the final analysis,'l'
in the final analysis,'l'
in the final analysis,'l'
up in the air,'l'
up in the air,'l'
fall from grace,'l'
fall from grace,'l' for literal.
fall from grace,'l'
full of beans,'l'
full of beans,l
full of beans,'l'
press the panic button,'l'
press the panic button,'l'
press the panic button,'l'
have a heart,'l'
have a heart,i
have a heart,'l'
on the fly,'l'
on the fly,'l'
get stuck in,'l'
get stuck in,'l'
get stuck in,'l'
out of the box,'l'
out of the box,'l'
out of the box,'l'
on the warpath,'l'
on the warpath,'l'
on the warpath,'l'
take a dive,'l'
take a dive,'l'
take a dive,'l'
scratch the surface,'l'
scratch the surface,'l'
scratch the surface,'l'
hammer and tongs,'l'
hammer and tongs,'l'
hammer and tongs,'l'
make a clean break,'l'
make a clean break,'l'
make a clean break,'l'
at sixes and sevens,i
nuts and bolts,'l'
nuts and bolts,'l'
nuts and bolts,'l'
the ball is in someone's court,'l'
the ball is in someone's court,'l'
get a life,'l'
get a life,l
get a life,'l'
on the nose,'l'
on the nose,'l'
on the nose,"The expression 'on the nose' is used literally in the sentence: 'The butterfly landed softly on the nose of the little girl.' Therefore, the answer is 'l'."
on a shoestring,'l'
in the driver's seat,'l'
in the driver's seat,'l'
wet behind the ears,'l'
wet behind the ears,'l'
wet behind the ears,'l'
up a tree,'l'
up a tree,'l'
up a tree,'l'
pick someone's brain,'l'
fill someone's shoes,'l'
save someone's skin,'l'
save someone's skin,'l'
walk all over,'l'
walk all over,'l'
walk all over,'l'
hot and heavy,'l'
hot and heavy,'l'
hot and heavy,'l'
strike a chord,'l'
strike a chord,'l'
strike a chord,'l'
batten down the hatches,'l'
batten down the hatches,"The expression 'batten down the hatches' is used literally in the sentence: 'Before the storm came in, the captain ordered his team to 'batten down the hatches' to secure the ship.' 

So, the answer is 'l' for literal."
batten down the hatches,'l'
cap in hand,'l'
cap in hand,'l'
cap in hand,'l'
kicking and screaming,'l'
kicking and screaming,'l'
kicking and screaming,'i'
sick and tired,'l'
sick and tired,'l'
on the cards,'l'
on the cards,'l'
face the music,'l'
face the music,'l'
come in from the cold,'l'
come in from the cold,'l'
come in from the cold,'l'
head over heels,'l'
head over heels,'l'
head over heels,The answer is 'l' for literal.
reach for the stars,'l'
for a song,'l'
for a song,'l'
for a song,l
down the tubes,'l'
down the tubes,'l'
down the tubes,'l'
no strings attached,'l'
no strings attached,'l'
no strings attached,'l'
spit it out,'l'
spit it out,'l'
spit it out,'l'
don't hold your breath,'l'
don't hold your breath,'l'
don't hold your breath,'l'
stand up and be counted,'l'
stand up and be counted,'l'
far and away,'l'
far and away,"The expression 'far and away' is used literally in the sentence: 'The lost balloon drifted far and away, until it was just a speck in the horizon.'

So the answer is 'l'."
far and away,'l'
sink or swim,'l'
sink or swim,'l'
sink or swim,'i'
hit the bottle,'l'
hit the bottle,'l'
hit the bottle,'l'
turn over a new leaf,'l'
turn over a new leaf,'l'
put the boot in,'l'
put the boot in,'l'
make a splash,'l'
make a splash,'l'
draw a line in the sand,'l'
push someone's buttons,'l'
push someone's buttons,'l'
separate the wheat from the chaff,'l'
separate the wheat from the chaff,‘l’
get to grips with,"In this context, 'get to grips with' is used literally, referring to the physical action of grasping or holding onto the slippery boulder. Therefore, the answer is 'l' for literal."
get under someone's skin,'l'
get under someone's skin,'l'
get under someone's skin,'l'
up to speed,"The expression 'up to speed' in the sentence 'The train had to be up to speed before entering the tunnel to avoid getting stuck.' is used literally. 

So, the answer is 'l'."
up to speed,'l'
go with the flow,‘l’
go with the flow,'l'
rule the roost,'i'
rule the roost,'l'
rule the roost,'l'
in the fast lane,'l'
in the fast lane,'l'
in the fast lane,"The expression 'in the fast lane' is used literally in the sentence provided. 

Answer: 'l'"
break the back of,'l'
break the back of,'l'
break the back of,'l'
put words in someone's mouth,l
put words in someone's mouth,'l'
put words in someone's mouth,i
shut the door on,'l'
shut the door on,'l'
shut the door on,'l'
kiss of death,'i'
kiss of death,'i'
kiss of death,'l'
on the skids,'l'
on the skids,'l'
on the skids,'l'
light at the end of the tunnel,'l'
light at the end of the tunnel,'l'
light at the end of the tunnel,'l'
on a roll,'l'
on a roll,'l'
rock the boat,'l'
rock the boat,'l'
below the belt,'l'
below the belt,'l'
below the belt,'l'
see eye to eye,'l'
see eye to eye,'l'
get it up,'l'
get it up,"The expression 'get it up' in the sentence 'She managed to get it up on the shelf with a little help from her friend.' is used literally. Thus, the answer is 'l'."
get it up,'l'
get away with murder,'l'
get away with murder,'l'
get away with murder,'l'
one of those things,'l'
one of those things,'l'
joined at the hip,l
joined at the hip,'l'
have a ball,'l'
have a ball,'l'
under the sun,'l'
under the sun,'l'
under the sun,'l'
on the wagon,'l'
on the wagon,'l'
on the wagon,"The expression is used literally in the sentence. The children are physically climbing onto a wagon. Therefore, the answer is 'l'."
call a spade a spade,'l'
call a spade a spade,'i'
call a spade a spade,'l'
spill the beans,'l'
spill the beans,'l'
on the button,'l'
on the button,'l'
on the button,'l'
black and blue,'l'
black and blue,'l'
black and blue,'l'
put the cart before the horse,'l'
bells and whistles,'l'
bells and whistles,'l'
in cold blood,'i'
in cold blood,'l'
carrot and stick,'l'
carrot and stick,'l'
down the road,'l'
down the road,'l'
down the road,'l'
heads will roll,'l'
heads will roll,'l'
at the end of the day,'l'
at the end of the day,'l'
at the end of the day,'l'
heart and soul,'i'
heart and soul,'i'
heart and soul,'i'
pack a punch,'l'
pack a punch,'l'
pack a punch,'l'
eat someone alive,'l'
eat someone alive,'l'
eat someone alive,'l'
tie the knot,'l'
tie the knot,'l'
tie the knot,"The expression 'tie the knot' is used literally in the sentence: 'Before climbing, she made sure to tie the knot securely in her safety rope.'.  
Answer: 'l'"
step on it,'l'
step on it,'l'
out of the picture,'l'
out of the picture,'l'
break the ice,'l'
break the ice,'l'
break the ice,'l'
pop the question,'i' for figurative.
pop the question,"The expression 'pop the question' is used figuratively in the sentence: 'The quizmaster decided it was time to pop the question everyone had been dreading.'. 

So, the answer is 'i'."
pop the question,i
full speed ahead,'l'
full speed ahead,'l'
full speed ahead,'l'
point the finger,i
point the finger,'l'
sign on the dotted line,'l'
sign on the dotted line,The expression is used **'l'** for literal in the sentence: 'I could not move into the apartment until I was able to sign on the dotted line.'
sign on the dotted line,'l'
up the ante,'l'
up the ante,'l'
up the ante,'l'
bring home the bacon,'l'
bring home the bacon,'l'
bring home the bacon,'l'
with a view to,'l'
with a view to,'l'
with a view to,'l'
move heaven and earth,'l'
move heaven and earth,'l'
move heaven and earth,'l'
across the board,'l'
across the board,'l'
tip the scales,'l'
tip the scales,'l'
face to face,'l'
face to face,'l'
face to face,'l'
hold someone's hand,'l'
hold someone's hand,'l'
hold someone's hand,'l'
cut from the same cloth,'l'
cut from the same cloth,'l'
cut from the same cloth,The correct answer is 'l' for literal.
licence to print money,'i'
licence to print money,'l'
licence to print money,'i'
on the mend,'l'
on the mend,'l'
on the mend,'i'
go all the way,'l'
go all the way,The answer is 'i' for figurative.
go all the way,'l'
come with the territory,'l'
come with the territory,i
the bee's knees,'l'
the bee's knees,'l'
the bee's knees,'l'
on the back of,'l'
on the back of,'l'
on the back of,'l'
get a rise out of,'l'
get off the ground,'l'
get off the ground,'l'
get off the ground,'l'
under the table,'l'
under the table,'l'
under the table,'l'
do someone proud,'i'
do someone proud,i
do someone proud,'i'
down to the wire,'l'
down to the wire,‘l’
down to the wire,'l'
go the distance,'l'
go the distance,'l'
go the distance,'l'
fast and furious,'l'
fast and furious,'l'
fast and furious,i
watch this space,'l'
watch this space,'l'
set the wheels in motion,'l'
set the wheels in motion,'l'
set the wheels in motion,'l'
to the tune of,'l'
to the tune of,The answer is 'l' for literal.
to the tune of,'l'
on the back burner,'l'
on the back burner,'l'
on the back burner,'l'
turn the screw,'l'
turn the screw,'l'
turn the screw,"The expression 'turn the screw' is used literally in the sentence: 'In the dim light of the basement, he struggled to turn the screw with the rusty old screwdriver.'. 
Answer: 'l'."
glass ceiling,'l'
glass ceiling,'l'
glass ceiling,'l'
grass root,'l'
grass root,'l'
grass root,'l'
head hunter,'l'
head hunter,'l'
head hunter,'l'
heavy cross,'l'
heavy cross,'l'
heavy cross,'l'
banana republic,'l'
banana republic,‘l’
banana republic,'l'
crocodile tear,'l'
crocodile tear,'l'
crocodile tear,'l'
eager beaver,'l'
eager beaver,'l'
cutting edge,'l'
cutting edge,'l'
cutting edge,'l'
melting pot,'l'
melting pot,'l'
melting pot,'l'
hot potato,'l'
hot potato,'l'
hot potato,'l'
monkey business,'l'
monkey business,'l'
monkey business,'l'
big cheese,'l'
big cheese,'l'
big cheese,'l'
nest egg,'l'
nest egg,'l'
big picture,'l'
big picture,'l'
big picture,'l'
night owl,'l'
night owl,'l'
night owl,'l'
fashion plate,'l'
fashion plate,'l'
fashion plate,'l'
big wig,l
big wig,'l'
big wig,'l'
flower child,'i'
flower child,'i'
flower child,i
panda car,i
black box,'l'
black box,'l'
black box,'l'
flea market,'l'
flea market,'l'
flea market,l
goose egg,"The expression 'goose egg' in the sentence 'The farmer carefully collected the goose egg from the nest.' is used literally. Therefore, the answer is 'l'."
blind alley,'l'
blind alley,l
blind alley,'l'
low profile,'l'
low profile,'l'
low profile,'l'
blue blood,'l'
blue blood,'l'
blue blood,'l'
grandfather clock,'l'
grandfather clock,'l'
grandfather clock,'l'
guinea pig,'l'
guinea pig,'l'
guinea pig,'l'
graveyard shift,'l'
graveyard shift,'l'
gravy train,'l'
gravy train,'l'
gravy train,'l'
rat run,'l'
rock bottom,'l'
rock bottom,'l'
rock bottom,'l'
pipe dream,'l'
pipe dream,'l'
pipe dream,'l'
rocket science,'l'
rocket science,'l'
rocket science,'l'
poison pill,'l'
poison pill,'l'
poison pill,'l'
shrinking violet,'l'
shrinking violet,'l'
shrinking violet,'l'
silver bullet,'l'
silver bullet,'l'
silver bullet,'l'
damp squib,'l'
dark horse,'l'
dark horse,'l'
dark horse,'l'
ivory tower,'l'
ivory tower,'l'
ivory tower,'l'
kangaroo court,'l'
kangaroo court,'l'
kangaroo court,'l'
sitting duck,'l'
double cross,'l'
double cross,'l'
double cross,'l'
smoking gun,'l'
smoking gun,'l'
double dutch,'l'
double dutch,'l'
double dutch,'l'
snake oil,'l'
snake oil,'l'
snake oil,'l'
smoke screen,'l'
smoke screen,'l'
smoke screen,'l'
swan song,'i'
swan song,'l'
swan song,i
old flame,'l'
old flame,'l'
old flame,'l'
zebra crossing,'l'
zebra crossing,'l'
zebra crossing,'l'
silver lining,'l'
top dog,'l'
bad hat,l
bad hat,‘l’
bad hat,'l'
acid test,'l'
acid test,'l'
acid test,'l'
big fish,'l'
agony aunt,'i'
brass ring,'l'
brass ring,"The expression 'brass ring' is used literally in the sentence ""The magician astounded the crowd by making a brass ring disappear."" So the answer is 'l'."
brass ring,'l'
busy bee,'l'
closed book,'l'
closed book,'l'
closed book,'l'
